"case_id","case_domain","election_year","case_order","case_label","case_display","electoral_unit","v_Cd","V_d","s_Cd","S_d","a_Cd","b_Cd","d_Cd"
"ideological/2014/10-24","ideological",2014,7,"10-24 SOLIDARIEDADE-PSL","Ideological 2014/10-24 SOLIDARIEDADE-PSL","RN",1064429,1580871,6,8,0.6134554938385232,-0.22231062675704763,0.39114486708147556
"ideological/2014/10-24","ideological",2014,7,"10-24 SOLIDARIEDADE-PSL","Ideological 2014/10-24 SOLIDARIEDADE-PSL","RO",425024,798475,6,8,1.7416425060271141,2.018754811207231,3.7603973172343452
"ideological/2014/10-24","ideological",2014,7,"10-24 SOLIDARIEDADE-PSL","Ideological 2014/10-24 SOLIDARIEDADE-PSL","RR",149224,238099,6,8,0.9861528187854632,4.227532830182543,5.213685648968006
"ideological/2014/10-24","ideological",2014,7,"10-24 SOLIDARIEDADE-PSL","Ideological 2014/10-24 SOLIDARIEDADE-PSL","RS",1735011,5942063,8,31,-1.0516275239761006,-0.0907627651085655,-1.142390289084666
"ideological/2014/10-24","ideological",2014,7,"10-24 SOLIDARIEDADE-PSL","Ideological 2014/10-24 SOLIDARIEDADE-PSL","SC",1936215,3391619,11,16,1.865884405058469,-1.0684901600537209,0.7973942450047483
"ideological/2014/10-24","ideological",2014,7,"10-24 SOLIDARIEDADE-PSL","Ideological 2014/10-24 SOLIDARIEDADE-PSL","SE",468617,1052826,4,8,0.43916848558071325,1.0915218039333077,1.530690289514021
"ideological/2014/10-24","ideological",2014,7,"10-24 SOLIDARIEDADE-PSL","Ideological 2014/10-24 SOLIDARIEDADE-PSL","SP",11075042,21266194,36,70,-0.45471023164746827,-21.903626650369315,-22.358336882016783
"ideological/2014/10-24","ideological",2014,7,"10-24 SOLIDARIEDADE-PSL","Ideological 2014/10-24 SOLIDARIEDADE-PSL","TO",427559,733225,5,8,0.33503085683112277,2.412008643430979,2.7470395002621015
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","AC",258707,417502,6,8,1.0427638669994395,3.606625183070581,4.64938905007002
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","AL",938030,1460767,6,9,0.22065942070159034,0.8822423586750066,1.102901779376597
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","AM",869408,1770246,3,8,-0.9289816217633029,-0.6098672101458594,-1.5388488319091624
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","AP",176133,364871,3,8,-0.8618141754209022,2.942290705070208,2.0804765296493057
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","BA",3999821,6868013,21,39,-1.7129766644297266,1.8314309762191994,0.11845431178947285
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","CE",2898949,4596080,16,22,2.1236362291343927,-1.2579474873862544,0.8656887417481384
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","DF",566704,1439876,3,8,-0.14862668729807288,0.19008042542993964,0.04145373813186676
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","ES",1010698,1933018,5,10,-0.22860107872766833,-0.04786915931123474,-0.2764702380389031
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","GO",1290381,3031931,6,17,-1.2351504701129412,0.4985615560843414,-0.7365889140285998
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","MA",1682061,3270678,9,18,-0.2571320074920246,0.4757306343163031,0.2185986268242785
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","MG",5444591,10087536,32,53,3.394072546556463,0.18178654310783857,3.575859089664302
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","MS",814906,1240027,5,8,-0.25734359009924784,1.0030289918717552,0.7456854017725073
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","MT",745203,1408190,6,8,1.7664633323628203,0.34311494839235607,2.1095782807551764
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","PA",2446689,3956457,12,17,1.4871312894339557,-2.260364926224734,-0.7732336367907781
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","PB",1053434,1989377,7,12,0.645644842581371,0.8547765011451687,1.5004213437265397
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","PE",2341666,4331764,14,25,0.48549413125922836,1.2895574109149859,1.7750515421742141
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","PI",1048647,1787802,6,10,0.13443435011259636,0.39097810176839914,0.5254124518809955
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","PR",3183884,5709044,15,30,-1.7307381060646931,0.10888947534784706,-1.621848630716846
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","RJ",2624821,7733626,14,46,-1.6125685415870898,1.9093754149760631,0.29680687338897316
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","RN",863969,1618823,4,8,-0.26961564049930103,-0.24083823898619616,-0.5104538794854973
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","RO",374630,783305,5,8,1.17385309681414,1.870346015802572,3.0441991126167123
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","RR",122099,270708,4,8,0.391713580684723,2.9708539324652863,3.362567513150009
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","RS",3418000,5845077,19,31,0.8722661822932358,0.28365450458160635,1.1559206868748422
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","SC",1791542,3548458,9,16,0.9219356689581785,-1.274895745258609,-0.3529600763004305
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","SE",580303,953969,6,8,1.13356932982099,1.8368891963216465,2.9704585261426364
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","SP",8195704,21131103,27,70,-0.14951888692227755,-15.637137696722283,-15.786656583644561
"ideological/2018/03-16","ideological",2018,8,"3-16 PT-PSDB","Ideological 2018/3-16 PT-PSDB","TO",343008,715942,4,8,0.16719790150598793,2.0420876581673784,2.2092855596733663
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","AC",357282,434253,8,8,1.417993658074901,4.906841461917779,6.324835119992679
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","AL",1257361,1650763,7,9,0.14483726616116305,0.9598559770168182,1.1046932431779812
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","AM",1054513,1976477,6,8,1.7317469416542666,-0.6759734717094039,1.0557734699448627
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","AP",217184,423017,2,8,-2.1073337478162815,3.089037250093167,0.9817035022768852
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","BA",4421975,7958431,22,39,0.33027326617520464,0.9367001042426417,1.2669733704178463
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","CE",2065202,5083860,9,22,0.06300252170594785,-0.7459808428105047,-0.6829783211045568
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","DF",767383,1607519,4,8,0.18103176385473516,0.22098946555324617,0.40202122940798135
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","ES",1191315,2084430,6,10,0.28469653574358456,0.12966229278424218,0.41435882852782674
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","GO",1838878,3439644,10,17,0.9115809659371725,0.46659133432396155,1.3781723002611341
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","MA",1877140,3707930,9,18,-0.11250212382650158,0.3112778727952669,0.19877574896876535
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","MG",4089421,11181098,20,53,0.6155609225498248,0.21063676229179465,0.8261976848416194
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","MS",858676,1374808,4,8,-0.9966308022647526,0.9706124791889583,-0.026018323075794263
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","MT",971735,1730277,4,8,-0.4928528784697479,-0.06325782588679278,-0.5561107043565406
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","PA",3047268,4521516,12,17,0.5428789812974233,-2.830406294652553,-2.2875273133551297
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","PB",1417387,2209355,8,12,0.3015341581592818,1.0528555850157566,1.3543897431750382
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","PE",2020360,4969863,10,25,-0.1630568086082051,0.6903262569106944,0.5272694483024893
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","PI",1025695,1957483,5,10,-0.23986670637752666,0.43075725894074396,0.19089055256321733
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","PR",3779686,6038642,20,30,1.222503337670953,1.0559287001721256,2.278432037843079
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","RJ",3941017,8575988,21,46,-0.13888009171654625,2.660889960918437,2.5220098692018906
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","RN",859803,1864825,2,8,-1.6885091094338611,-0.34279330525519175,-2.031302414689053
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","RO",600393,869148,6,8,0.47373289704400173,2.7112434863107846,3.1849763833547864
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","RR",237454,291714,8,8,1.4880327992485791,5.398632072149201,6.88666487139778
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","RS",2960644,6149822,14,31,-0.9240033288768358,1.0426243313219818,0.11862100244514599
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","SC",1842979,3969848,6,16,-1.4279075672418693,-1.213148224516494,-2.641055791758363
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","SE",762777,1191617,6,8,0.8790458679256842,1.5445712141625714,2.4236170820882554
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","SP",9761551,23321040,30,70,0.6999100383173306,-16.468259436272838,-15.768349397955507
"ideological/2022/11-20","ideological",2022,9,"11-20 MDB-UNIÃO","Ideological 2022/11-20 MDB-UNIÃO","TO",627135,830140,6,8,-0.043655287060013974,3.103248193997976,3.0595929069379624
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","AC",241114,434253,8,8,3.558091711513795,3.3114127558870674,6.869504467400862
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","AL",877395,1650763,5,9,0.2164211337423967,0.6697939851440209,0.8862151188864176
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","AM",932051,1976477,5,8,1.2274248574610278,-0.5974717715952498,0.6299530858657781
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","AP",171026,423017,3,8,-0.23440429108050032,2.432525806387367,2.198121515306867
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","BA",3245144,7958431,16,39,0.09729053377481064,0.687413819183144,0.7847043529579547
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","CE",2186190,5083860,10,22,0.539436569850468,-0.7896834589274547,-0.2502468890769867
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","DF",825937,1607519,5,8,0.8896311645461111,0.2378517327210161,1.1274828972671271
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","ES",1204143,2084430,5,10,-0.7768454685453577,0.13105848765447906,-0.6457869808908787
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","GO",1929371,3439644,10,17,0.4643309016863373,0.4895527540684896,0.9538836557548269
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","MA",1981219,3707930,11,18,1.3822504739841368,0.32853683575096476,1.7107873097351014
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","MG",5378390,11181098,24,53,-1.4943360661001273,0.2770286199299523,-1.217307446170175
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","MS",543146,1374808,3,8,-0.16056351141395744,0.6139501810014091,0.45338666958745166
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","MT",916102,1730277,6,8,1.7643683641405394,-0.05963623910895732,1.7047321250315821
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","PA",1473864,4521516,4,17,-1.5414352177455526,-1.368975076383761,-2.9104102941293135
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","PB",1620258,2209355,10,12,1.1996505767520385,1.203551101051766,2.403201677803805
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","PE",2235728,4969863,13,25,1.7535732876338845,0.7639142240543433,2.517487511688228
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","PI",628371,1957483,2,10,-1.2100968437529216,0.2638945978656952,-0.9462022458872262
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","PR",2607027,6038642,13,30,0.04827840431673214,0.7283236309639574,0.7766020352806895
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","RJ",4380730,8575988,25,46,1.5025813935373977,2.9577747262938026,4.4603561198312
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","RN",965109,1864825,6,8,1.8597337551781,-0.3847775642112587,1.4749561909668412
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","RO",506116,869148,6,8,1.3414976505727447,2.2855091720217744,3.6270068225945193
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","RR",169793,291714,5,8,0.34357624248407687,3.860326359743063,4.20390260222714
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","RS",2418242,6149822,12,31,-0.1898653326876778,0.8516113211263265,0.6617459884386487
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","SC",1989842,3969848,8,16,-0.019821413817355225,-1.3098213758096806,-1.3296427896270357
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","SE",692313,1191617,5,8,0.35211061943560723,1.4018864373080628,1.75399705674367
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","SP",11071861,23321040,34,70,0.766907908052128,-18.67882259595337,-17.91191468790124
"ideological/2022/15-23","ideological",2022,10,"15-23 PROS-PL","Ideological 2022/15-23 PROS-PL","TO",552999,830140,8,8,2.6707880598453273,2.7364014893646296,5.407189549209956
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","AC",239745,434253,8,8,3.58331203238665,3.292611176290655,6.875923208677305
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","AL",877274,1650763,5,9,0.21708082868346334,0.6697016150345463,0.8867824437180096
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","AM",929693,1976477,5,8,1.2369691122132966,-0.5959602250839305,0.6410088871293661
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","AP",171026,423017,3,8,-0.23440429108050032,2.432525806387367,2.198121515306867
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","BA",3235567,7958431,16,39,0.144222271952851,0.6853851381303719,0.829607410083223
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","CE",2182468,5083860,10,22,0.5555432289638188,-0.7883390186756339,-0.2327957897118151
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","DF",820172,1607519,5,8,0.9183213386591387,0.23619153922061997,1.1545128778797586
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","ES",1203609,2084430,5,10,-0.7742836171039564,0.13100036728803796,-0.6432832498159186
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","GO",1897293,3439644,10,17,0.622872308878477,0.48141337950288815,1.1042856883813652
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","MA",1973150,3707930,11,18,1.4214211163641168,0.32719878895872495,1.748619905322842
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","MG",5192405,11181098,23,53,-1.6127406270833151,0.2674489561499601,-1.3452916709333549
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","MS",540882,1374808,3,8,-0.14738930817976037,0.6113910473434475,0.4640017391636872
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","MT",903582,1730277,6,8,1.8222550493360312,-0.05882121445706905,1.7634338348789622
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","PA",1472008,4521516,4,17,-1.5344570272448443,-1.3672511603767425,-2.901708187621587
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","PB",1619810,2209355,10,12,1.2020838661057187,1.2032183201654683,2.4053021862711867
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","PE",2235728,4969863,13,25,1.7535732876338845,0.7639142240543433,2.517487511688228
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","PI",628371,1957483,2,10,-1.2100968437529216,0.2638945978656952,-0.9462022458872262
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","PR",2392991,6038642,12,30,0.1116101931526989,0.6685285169597673,0.7801387101124662
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","RJ",4136841,8575988,24,46,1.8107564982600255,2.7931061162171558,4.6038626144771815
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","RN",965109,1864825,6,8,1.8597337551781,-0.3847775642112587,1.4749561909668412
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","RO",503858,869148,6,8,1.3622812225305703,2.2753125378303536,3.6375937603609234
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","RR",165232,291714,5,8,0.46865765784295577,3.7566298084907257,4.225287466333682
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","RS",2416978,6149822,12,31,-0.18349376616103685,0.8511661892040856,0.6676724230430487
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","SC",1985163,3969848,8,16,-0.0009632610618844853,-1.306741405531933,-1.3077046665938177
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","SE",690581,1191617,5,8,0.36373851665426055,1.3983792558606285,1.762117772514889
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","SP",11011285,23321040,34,70,0.9487317032173522,-18.57662763906469,-17.627895935847334
"ideological/2022/16-23","ideological",2022,11,"16-23 PTB-PL","Ideological 2022/16-23 PTB-PL","TO",552999,830140,8,8,2.6707880598453273,2.7364014893646296,5.407189549209956
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","AC",239745,434253,8,8,3.58331203238665,3.292611176290655,6.875923208677305
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","AL",866536,1650763,5,9,0.27562466568489846,0.6615043403606805,0.9371290060455789
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","AM",924507,1976477,5,8,1.2579599964988208,-0.592635848405516,0.6653241480933049
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","AP",143588,423017,3,8,0.28449684055250735,2.042271441111581,2.3267682816640884
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","BA",3183431,7958431,16,39,0.39971283284355924,0.6743412501312779,1.074054082974837
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","CE",2175654,5083860,10,22,0.5850302722734301,-0.7858777032871582,-0.2008474310137282
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","DF",815624,1607519,5,8,0.9409549747156954,0.23488181501597097,1.1758367897316664
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","ES",1050018,2084430,5,10,-0.03743469437688001,0.1142835785201432,0.07684888414326319
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","GO",1868840,3439644,10,17,0.7634976177767234,0.47419380145827633,1.2376914192349997
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","MA",1968453,3707930,11,18,1.4442225176850696,0.3264199061004835,1.7706424237855531
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","MG",5067071,11181098,23,53,-1.0186395826241752,0.2609932872508471,-0.7576462953733282
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","MS",510844,1374808,3,8,0.02740164444780653,0.5774373119998745,0.604838956447681
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","MT",802148,1730277,6,8,2.291238917236951,-0.052218082624829874,2.239020834612121
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","PA",1265676,4521516,4,17,-0.7586897845766774,-1.1756029720361534,-1.9342927566128307
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","PB",1608708,2209355,10,12,1.2623838179016047,1.1949715938268994,2.4573554117285044
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","PE",2230130,4969863,13,25,1.7817330175902233,0.7620014726703394,2.5437344902605625
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","PI",623904,1957483,2,10,-1.1872767221988645,0.26201860873082733,-0.9252581134680372
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","PR",2345558,6038642,12,30,0.3472575456534764,0.6552771870780617,1.0025347327315381
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","RJ",3959594,8575988,23,46,1.7614763453493638,2.673432751980739,4.434909097330103
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","RN",961217,1864825,6,8,1.8764302280374834,-0.38322586976025863,1.4932043582772248
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","RO",489645,869148,6,8,1.4931035911030113,2.21112973811261,3.7042333292156213
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","RR",163942,291714,5,8,0.5040347737852828,3.7273010316620665,4.231335805447349
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","RS",2327212,6149822,12,31,0.2689983547491293,0.8195540751757022,1.0885524299248315
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","SC",1922454,3969848,8,16,0.25177790182394894,-1.265462957968936,-1.013685056144987
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","SE",686708,1191617,5,8,0.3897401597996672,1.3905366959611407,1.780276855760808
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","SP",10794073,23321040,34,70,1.6007112032739534,-18.210179359618962,-16.60946815634501
"ideological/2022/17-23","ideological",2022,12,"17-23 PP-PL","Ideological 2022/17-23 PP-PL","TO",525888,830140,8,8,2.9320548341243646,2.602248297807024,5.534303131931388
