event_id,date,event_type,record_id,person_id,person_name,office_id,party_id,state,date_status,evidence_ids,decision_ids
service-58f6ac35cb5d-start,2018-04-10,services_start,service-58f6ac35cb5d,person-c855c86b4f06,Joaquim Lima de Oliveira,temer-secretaria-geral,,,adjudicated_source_boundary,C028;OCC-005,C028;OFFICE-ADJUDICATION
service-C041-paulo-pedrosa-2018-04-06-end,2018-04-10,services_end,service-C041-paulo-pedrosa-2018-04-06,person-paulo-pedrosa,Paulo Pedrosa,temer-minas-e-energia,,,adjudicated_succession,C041,C041
service-C046-maria-helena-guimaraes-de-castro-end,2018-04-10,services_end,service-C046-maria-helena-guimaraes-de-castro,person-maria-helena-guimaraes-de-castro,Maria Helena Guimarães de Castro,temer-educacao,,,adjudicated_succession,C046,C046
service-C051-mario-ramos-ribeiro-end,2018-04-10,services_end,service-C051-mario-ramos-ribeiro,person-mario-ramos-ribeiro,Mário Ramos Ribeiro,temer-integracao,,,adjudicated_succession,C051,C051
service-C052-person-97d87d5bc202-end,2018-04-10,services_end,service-C052-person-97d87d5bc202,person-97d87d5bc202,Esteves Colnago,temer-planejamento,,,adjudicated_succession,C052;LEG-d0da31186ebc,C052;POPULATION-REVIEW
service-C053-person-9cf6aaca0bc9-end,2018-04-10,services_end,service-C053-person-9cf6aaca0bc9,person-9cf6aaca0bc9,Alberto Alves,temer-turismo,,,adjudicated_succession,C053;LEG-b9d4dcb53939,C053;POPULATION-REVIEW
service-michel_temer-0-21-start,2018-04-10,services_start,service-michel_temer-0-21,person-defb4943178a,Rossieli Soares,temer-educacao,,,adjudicated_source_boundary,LEG-583e1fef9251,POPULATION-REVIEW
service-michel_temer-0-33-start,2018-04-10,services_start,service-michel_temer-0-33,person-9df96d30297f,Pádua Andrade,temer-integracao,,,adjudicated_source_boundary,LEG-8553657ff23b,POPULATION-REVIEW
service-michel_temer-0-41-start,2018-04-10,services_start,service-michel_temer-0-41,person-4dbf0bdfa625,Moreira Franco,temer-minas-e-energia,,,adjudicated_source_boundary,C041;LEG-c9ecc2f3d167,C041;POPULATION-REVIEW
service-michel_temer-0-44-start,2018-04-10,services_start,service-michel_temer-0-44,person-97d87d5bc202,Esteves Colnago,temer-planejamento,,,adjudicated_source_boundary,LEG-d0da31186ebc,POPULATION-REVIEW
service-michel_temer-0-53-end,2018-04-10,services_end,service-michel_temer-0-53,person-4dbf0bdfa625,Moreira Franco,temer-secretaria-geral,,,supported_effective_or_last_service_date,C041;LEG-79c599cac5ac,C041;POPULATION-REVIEW
service-michel_temer-0-66-start,2018-04-10,services_start,service-michel_temer-0-66,person-f3810a506437,Vinicius Lummertz,temer-turismo,,,adjudicated_source_boundary,LEG-8174e12a8374,POPULATION-REVIEW
organization-1,2018-04-26,rename,PATRIOTA>PATRIOTA,,,,PATRIOTA,,dated_organizational_event,C065,
organization-2,2018-05-15,rename,MDB>MDB,,,,MDB,,dated_organizational_event,AFF-045,
affiliation-1126c806f45a-start,2018-05-28,affiliations_start,affiliation-1126c806f45a,person-f1eb4370a38c,Ronaldo Fonseca,,,UNAFFILIATED,supported_date,NEW-FONSECA,PERSON-CONTINUITY-REVIEW;R12
affiliation-aef121686045-end,2018-05-28,affiliations_end,affiliation-aef121686045,person-c855c86b4f06,Joaquim Lima de Oliveira,,,UNAFFILIATED,historical_tenure_assertion,C026,C026;PERSON-CONTINUITY-REVIEW
service-58f6ac35cb5d-end,2018-05-28,services_end,service-58f6ac35cb5d,person-c855c86b4f06,Joaquim Lima de Oliveira,temer-secretaria-geral,,,adjudicated_source_boundary,C028;OCC-005,C028;OFFICE-ADJUDICATION
service-michel_temer-0-55-start,2018-05-28,services_start,service-michel_temer-0-55,person-f1eb4370a38c,Ronaldo Fonseca,temer-secretaria-geral,,,adjudicated_source_boundary,LEG-f0e3878b0b42,POPULATION-REVIEW;R12
organization-3,2018-06-28,rename,SOLIDARIEDADE>SOLIDARIEDADE,,,,SOLIDARIEDADE,,dated_organizational_event,C065,
affiliation-caf2c75c07e1-end,2018-07-05,affiliations_end,affiliation-caf2c75c07e1,person-d35d6f9df7cc,Helton Yomura,,PTB,PARTY,adjudicated_continuity,LEG-03cf04d9b8ec,PERSON-CONTINUITY-REVIEW;R06
service-C012-padilha-trabalho-start,2018-07-05,services_start,service-C012-padilha-trabalho,person-2f002dc5bdc9,Eliseu Padilha,temer-trabalho,,,supported_date,C012,C012
service-michel_temer-0-59-end,2018-07-05,services_end,service-michel_temer-0-59,person-d35d6f9df7cc,Helton Yomura,temer-trabalho,,,adjudicated_source_boundary,AFF-009;LEG-03cf04d9b8ec,R06
affiliation-cdaef6c4fd6d-start,2018-07-10,affiliations_start,affiliation-cdaef6c4fd6d,person-c3f91d34e31b,Caio Vieira de Mello,,,UNAFFILIATED,adjudicated_continuity,LEG-2fc1de1192dc,PERSON-CONTINUITY-REVIEW
service-C012-padilha-trabalho-end,2018-07-10,services_end,service-C012-padilha-trabalho,person-2f002dc5bdc9,Eliseu Padilha,temer-trabalho,,,supported_date,C012,C012
service-michel_temer-0-60-start,2018-07-10,services_start,service-michel_temer-0-60,person-c3f91d34e31b,Caio Vieira de Mello,temer-trabalho,,,adjudicated_source_boundary,LEG-2fc1de1192dc,POPULATION-REVIEW
affiliation-170b4b064d8f-start,2018-07-11,affiliations_start,affiliation-170b4b064d8f,person-6e58f0606af5,Wagner Rosário,,,UNAFFILIATED,supported_date,LEG-300fa8e71e1b;LEG-0a433c253eb3,PERSON-CONTINUITY-REVIEW
affiliation-50f19c1ba2fb-end,2018-07-11,affiliations_end,affiliation-50f19c1ba2fb,person-6e58f0606af5,Wagner Rosário,,,UNAFFILIATED,adjudicated_continuity,C015,C015;PERSON-CONTINUITY-REVIEW
affiliation-6180c2397d82-end,2018-07-11,affiliations_end,affiliation-6180c2397d82,person-34a8cf0e1dd6,Valter Casimiro Silveira,,,UNAFFILIATED,adjudicated_continuity,C001;R13,C001;PERSON-CONTINUITY-REVIEW;R13
affiliation-ec3c8c4a6df8-start,2018-07-11,affiliations_start,affiliation-ec3c8c4a6df8,person-34a8cf0e1dd6,Valter Casimiro Silveira,,,UNAFFILIATED,supported_date,NEW-CASIMIRO,PERSON-CONTINUITY-REVIEW;R13
organization-4,2018-09-11,rename,PP>PP,,,,PP,,dated_organizational_event,C065,
affiliation-aa6f615987f5-start,2018-11-05,affiliations_start,affiliation-aa6f615987f5,person-a74198f91d7f,Onyx Lorenzoni,,DEM,PARTY,adjudicated_continuity,OFF-031;OFF-032,PERSON-CONTINUITY-REVIEW;R30
affiliation-C034-carlos-henrique-menezes-sobral-2018-12-31-start,2018-12-31,affiliations_start,affiliation-C034-carlos-henrique-menezes-sobral-2018-12-31,person-carlos-henrique-menezes-sobral,Carlos Henrique Menezes Sobral,,,UNKNOWN,unresolved_personal_affiliation,C034;V5W2E001;V5W2E002,C034;V5W2D001
affiliation-c7e01caf6c57-end,2018-12-31,affiliations_end,affiliation-c7e01caf6c57,person-958d8b84b828,Carlos Marun,,MDB,PARTY,adjudicated_continuity,C034;OFF-003;OFF-012;OFF-013,C034;PERSON-CONTINUITY-REVIEW
service-13f7c2c1b899-end,2018-12-31,services_end,service-13f7c2c1b899,person-958d8b84b828,Carlos Marun,temer-secretaria-governo,,,supported_effective_or_last_service_date,C034;OFF-003;OFF-012;OFF-013,C034;OFFICE-ADJUDICATION
service-C034-carlos-henrique-menezes-sobral-start,2018-12-31,services_start,service-C034-carlos-henrique-menezes-sobral,person-carlos-henrique-menezes-sobral,Carlos Henrique Menezes Sobral,temer-secretaria-governo,,,adjudicated_succession,C034;V5W2E003,C034;V5W2D002
affiliation-06b7bbeb61ed-start,2019-01-01,affiliations_start,affiliation-06b7bbeb61ed,person-c65a317c70db,Tereza Cristina,,DEM,PARTY,evidence_supported,AFF-028;AFF-029;AFF-030;AFF-044;BOL-E14;BOL-E15;BOL-E16,BOL-A01;PERSON-CONTINUITY-REVIEW
affiliation-0acad5fe7baf-end,2019-01-01,affiliations_end,affiliation-0acad5fe7baf,person-8a2d89267620,Marcos Jorge de Lima,,REPUBLICANOS,PARTY,adjudicated_continuity,ATLAS-579,PERSON-CONTINUITY-REVIEW;R07
affiliation-0dfac208e513-end,2019-01-01,affiliations_end,affiliation-0dfac208e513,person-ead656f02bfe,Blairo Maggi,,PP,PARTY,adjudicated_continuity,LEG-80fb13f63f08,PERSON-CONTINUITY-REVIEW
affiliation-0e608e299231-start,2019-01-01,affiliations_start,affiliation-0e608e299231,person-2b7bc2067f3b,Tarcísio de Freitas,,,UNAFFILIATED,evidence_supported,AFF-015;AFF-016;BOL-E19,PERSON-CONTINUITY-REVIEW;R18
affiliation-1126c806f45a-end,2019-01-01,affiliations_end,affiliation-1126c806f45a,person-f1eb4370a38c,Ronaldo Fonseca,,,UNAFFILIATED,supported_date,NEW-FONSECA,PERSON-CONTINUITY-REVIEW;R12
affiliation-11917984b5cf-end,2019-01-01,affiliations_end,affiliation-11917984b5cf,person-1a6fb01c17d6,Sérgio Etchegoyen,,,UNAFFILIATED,adjudicated_continuity,LEG-8259181f231d,PERSON-CONTINUITY-REVIEW
affiliation-17061ef0b2d7-start,2019-01-01,affiliations_start,affiliation-17061ef0b2d7,person-a74198f91d7f,Onyx Lorenzoni,,DEM,PARTY,adjudicated_continuity,LEG-df0a18aba9ff,PERSON-CONTINUITY-REVIEW;R30
affiliation-1fffe4c27ba3-end,2019-01-01,affiliations_end,affiliation-1fffe4c27ba3,person-ff3ca3610dba,Aloysio Nunes,,PSDB,PARTY,adjudicated_continuity,ATLAS-565,PERSON-CONTINUITY-REVIEW
affiliation-22a173c7a425-start,2019-01-01,affiliations_start,affiliation-22a173c7a425,person-771d907e0f23,Ricardo Vélez Rodríguez,,,UNAFFILIATED,adjudicated_continuity,LEG-b6119274bf0c,PERSON-CONTINUITY-REVIEW
affiliation-252c2cfa75af-end,2019-01-01,affiliations_end,affiliation-252c2cfa75af,person-d2cfce9d7579,Edson Duarte,,PV,PARTY,adjudicated_continuity,OFF-015;OFF-017;ATLAS-590,PERSON-CONTINUITY-REVIEW;R08
affiliation-25d6775c96e2-end,2019-01-01,affiliations_end,affiliation-25d6775c96e2,person-b641d5449471,Alberto Beltrame,,MDB,PARTY,adjudicated_continuity,LEG-8e386223a64d,PERSON-CONTINUITY-REVIEW
affiliation-2b3c0586acbe-start,2019-01-01,affiliations_start,affiliation-2b3c0586acbe,person-74eb6ba4197c,Bento Albuquerque,,,UNAFFILIATED,adjudicated_continuity,LEG-68fffc6a2b22,PERSON-CONTINUITY-REVIEW
affiliation-2c211f0d3d26-end,2019-01-01,affiliations_end,affiliation-2c211f0d3d26,person-95ad6fa20856,Osmar Terra,,MDB,PARTY,adjudicated_continuity,LEG-839c037f9735,PERSON-CONTINUITY-REVIEW
affiliation-3d8eb9706bec-end,2019-01-01,affiliations_end,affiliation-3d8eb9706bec,person-ec79bc7d93e1,Alexandre Baldy,,PP,PARTY,supported_date,AFF-002,PERSON-CONTINUITY-REVIEW
affiliation-3e99f909d3bf-end,2019-01-01,affiliations_end,affiliation-3e99f909d3bf,person-0c933c9fd291,Gilberto Kassab,,PSD,PARTY,adjudicated_continuity,LEG-9c027191b36e,PERSON-CONTINUITY-REVIEW;R04
affiliation-425de9b86c8c-end,2019-01-01,affiliations_end,affiliation-425de9b86c8c,person-57a1c7594de5,Gilberto Occhi,,PP,PARTY,adjudicated_continuity,LEG-38ee851b91b5,PERSON-CONTINUITY-REVIEW;R03
affiliation-4a320856a00d-start,2019-01-01,affiliations_start,affiliation-4a320856a00d,person-1bf1b217be4a,Sergio Moro,,,UNAFFILIATED,adjudicated_continuity,LEG-87ae07a227bd,PERSON-CONTINUITY-REVIEW
affiliation-4cdc01dd2bee-end,2019-01-01,affiliations_end,affiliation-4cdc01dd2bee,person-30bed103385a,Torquato Jardim,,,UNAFFILIATED,adjudicated_continuity,LEG-fc6bc5c9fcd6,PERSON-CONTINUITY-REVIEW
affiliation-51cf0912575d-start,2019-01-01,affiliations_start,affiliation-51cf0912575d,person-40f3a2e695f4,Paulo Guedes,,,UNAFFILIATED,adjudicated_continuity,LEG-24bdcc54c414,PERSON-CONTINUITY-REVIEW
affiliation-522bab7d8ba8-end,2019-01-01,affiliations_end,affiliation-522bab7d8ba8,person-40b55dc0bb6c,Leandro Cruz Fróes da Silva,,,UNAFFILIATED,adjudicated_continuity,ATLAS-599,PERSON-CONTINUITY-REVIEW
affiliation-547801fecb22-start,2019-01-01,affiliations_start,affiliation-547801fecb22,person-322643379e9d,Carlos Alberto dos Santos Cruz,,,UNAFFILIATED,adjudicated_continuity,LEG-083b3c9ae8ee,PERSON-CONTINUITY-REVIEW
affiliation-54b3734919e3-end,2019-01-01,affiliations_end,affiliation-54b3734919e3,person-97d87d5bc202,Esteves Colnago,,,UNAFFILIATED,adjudicated_continuity,ATLAS-586;C052,C052;PERSON-CONTINUITY-REVIEW
affiliation-5dbeed312323-start,2019-01-01,affiliations_start,affiliation-5dbeed312323,person-326c14e875d3,André Mendonça,,,UNAFFILIATED,adjudicated_continuity,LEG-92e9b59b9825,PERSON-CONTINUITY-REVIEW
affiliation-5de619f5e1fe-start,2019-01-01,affiliations_start,affiliation-5de619f5e1fe,person-ccda4e28f3dd,Marcelo Álvaro Antônio,,PSL,PARTY,adjudicated_continuity,LEG-3711a94038ea,PERSON-CONTINUITY-REVIEW
affiliation-612e9fe95c16-end,2019-01-01,affiliations_end,affiliation-612e9fe95c16,person-82d2816ba9d8,Ilan Goldfajn,,,UNAFFILIATED,adjudicated_continuity,LEG-3ef836b8a40d,PERSON-CONTINUITY-REVIEW
affiliation-6dedfae20e54-start,2019-01-01,affiliations_start,affiliation-6dedfae20e54,person-fd6d27c2b524,Marcos Pontes,,PSL,PARTY,evidence_supported,AFF-012;AFF-044;BOL-E10;BOL-E22,PERSON-CONTINUITY-REVIEW;R14
affiliation-798c9988ae51-start,2019-01-01,affiliations_start,affiliation-798c9988ae51,person-eeb5a64cf94d,Luiz Henrique Mandetta,,DEM,PARTY,adjudicated_continuity,LEG-61f568dd5701,PERSON-CONTINUITY-REVIEW
affiliation-7ed04e5ce20c-end,2019-01-01,affiliations_end,affiliation-7ed04e5ce20c,person-3cb227b769ce,Grace Mendonça,,PSDB,PARTY,adjudicated_continuity,LEG-f2b0ba61be8c,PERSON-CONTINUITY-REVIEW
affiliation-8012d8e03cf8-end,2019-01-01,affiliations_end,affiliation-8012d8e03cf8,person-dfae93f2748f,Gustavo Rocha,,,UNAFFILIATED,adjudicated_continuity,LEG-422e9936450e,PERSON-CONTINUITY-REVIEW
affiliation-9314ed6419d2-end,2019-01-01,affiliations_end,affiliation-9314ed6419d2,person-f3810a506437,Vinicius Lummertz,,MDB,PARTY,adjudicated_continuity,ATLAS-605,PERSON-CONTINUITY-REVIEW
affiliation-96e96ef8deed-end,2019-01-01,affiliations_end,affiliation-96e96ef8deed,person-ffd261ae3f4b,Joaquim Silva e Luna,,,UNAFFILIATED,adjudicated_continuity,ATLAS-562,PERSON-CONTINUITY-REVIEW
affiliation-C034-carlos-henrique-menezes-sobral-2018-12-31-end,2019-01-01,affiliations_end,affiliation-C034-carlos-henrique-menezes-sobral-2018-12-31,person-carlos-henrique-menezes-sobral,Carlos Henrique Menezes Sobral,,,UNKNOWN,unresolved_personal_affiliation,C034;V5W2E001;V5W2E002,C034;V5W2D001
affiliation-aa6f615987f5-end,2019-01-01,affiliations_end,affiliation-aa6f615987f5,person-a74198f91d7f,Onyx Lorenzoni,,DEM,PARTY,adjudicated_continuity,OFF-031;OFF-032,PERSON-CONTINUITY-REVIEW;R30
affiliation-b2eb8d8beb97-start,2019-01-01,affiliations_start,affiliation-b2eb8d8beb97,person-87ad75f8d2f9,Damares Alves,,PP,PARTY,bounded_date_convention,AFF-013;AFF-014;AFF-015;AFF-055;AFF-056;BOL-E01;BOL-E02;BOL-E18;V5W6E03;V5W6E07;V5W6E09;V5W6E10,PERSON-CONTINUITY-REVIEW;R17;V5W6D02
affiliation-b460623960a1-start,2019-01-01,affiliations_start,affiliation-b460623960a1,person-0429cfdf16f2,Augusto Heleno,,,UNAFFILIATED,adjudicated_conflict_resolution,AFF-010;AFF-011;LEG-ba6b7e4f1910;BOL-E09;BOL-E10;BOL-E11,PERSON-CONTINUITY-REVIEW;R20
affiliation-c0420f5557c9-end,2019-01-01,affiliations_end,affiliation-c0420f5557c9,person-aad1a5fad29f,Sérgio Sá Leitão,,,UNAFFILIATED,adjudicated_continuity,LEG-5041fedb5f1c,PERSON-CONTINUITY-REVIEW
affiliation-c1d3c17bc72b-start,2019-01-01,affiliations_start,affiliation-c1d3c17bc72b,person-b3c07bf64b96,Gustavo Bebianno,,PSL,PARTY,adjudicated_continuity,LEG-0d5fe63fcadb,PERSON-CONTINUITY-REVIEW
affiliation-c28f7caff6cf-end,2019-01-01,affiliations_end,affiliation-c28f7caff6cf,person-defb4943178a,Rossieli Soares,,,UNAFFILIATED,adjudicated_continuity,LEG-583e1fef9251,PERSON-CONTINUITY-REVIEW
affiliation-c393ce25bc55-end,2019-01-01,affiliations_end,affiliation-c393ce25bc55,person-4dbf0bdfa625,Moreira Franco,,MDB,PARTY,adjudicated_continuity,ATLAS-583,PERSON-CONTINUITY-REVIEW
affiliation-c647d64230b6-start,2019-01-01,affiliations_start,affiliation-c647d64230b6,person-82d2816ba9d8,Ilan Goldfajn,,,UNAFFILIATED,adjudicated_continuity,OFF-019;OFF-020,PERSON-CONTINUITY-REVIEW
affiliation-c67117c71f67-end,2019-01-01,affiliations_end,affiliation-c67117c71f67,person-2f002dc5bdc9,Eliseu Padilha,,MDB,PARTY,adjudicated_continuity,LEG-f764ca51f313,PERSON-CONTINUITY-REVIEW
affiliation-c7723c64ec1a-end,2019-01-01,affiliations_end,affiliation-c7723c64ec1a,person-9df96d30297f,Pádua Andrade,,MDB,PARTY,adjudicated_continuity,ATLAS-588,PERSON-CONTINUITY-REVIEW
affiliation-c85401b074ed-start,2019-01-01,affiliations_start,affiliation-c85401b074ed,person-95ad6fa20856,Osmar Terra,,MDB,PARTY,adjudicated_continuity,LEG-0b81a0214570,PERSON-CONTINUITY-REVIEW
affiliation-c97971ff1dd1-end,2019-01-01,affiliations_end,affiliation-c97971ff1dd1,person-d8e018a87929,Raul Jungmann,,,UNAFFILIATED,supported_date,AFF-004,PERSON-CONTINUITY-REVIEW;R11
affiliation-c97f93e89378-start,2019-01-01,affiliations_start,affiliation-c97f93e89378,person-37d1541c30a3,Ernesto Araújo,,,UNAFFILIATED,adjudicated_continuity,C049;LEG-4e7ce6988315,C049;PERSON-CONTINUITY-REVIEW
affiliation-cdaef6c4fd6d-end,2019-01-01,affiliations_end,affiliation-cdaef6c4fd6d,person-c3f91d34e31b,Caio Vieira de Mello,,,UNAFFILIATED,adjudicated_continuity,LEG-2fc1de1192dc,PERSON-CONTINUITY-REVIEW
affiliation-e76b47696a14-start,2019-01-01,affiliations_start,affiliation-e76b47696a14,person-5936250a32d3,Gustavo Canuto,,,UNAFFILIATED,adjudicated_continuity,LEG-8693fc5ad84e,PERSON-CONTINUITY-REVIEW
affiliation-ec3c8c4a6df8-end,2019-01-01,affiliations_end,affiliation-ec3c8c4a6df8,person-34a8cf0e1dd6,Valter Casimiro Silveira,,,UNAFFILIATED,supported_date,NEW-CASIMIRO,PERSON-CONTINUITY-REVIEW;R13
affiliation-f5cefac1ad86-start,2019-01-01,affiliations_start,affiliation-f5cefac1ad86,person-d2dadf632731,Ricardo Salles,,NOVO,PARTY,adjudicated_formal_status,AFF-020;AFF-021;AFF-023;AFF-054;BOL-E03;BOL-E04;BOL-E05;BOL-E06;BOL-E23,PERSON-CONTINUITY-REVIEW;R15
affiliation-f9b696359ce8-end,2019-01-01,affiliations_end,affiliation-f9b696359ce8,person-c5ac8c46fc68,Eduardo Guardia,,,UNAFFILIATED,adjudicated_continuity,ATLAS-567,PERSON-CONTINUITY-REVIEW
affiliation-fd306c6edc6b-start,2019-01-01,affiliations_start,affiliation-fd306c6edc6b,person-701837a286fb,Fernando Azevedo e Silva,,,UNAFFILIATED,adjudicated_continuity,C049;LEG-7cd94731dd90,C049;PERSON-CONTINUITY-REVIEW
service-207a1e9e526c-start,2019-01-01,services_start,service-207a1e9e526c,person-82d2816ba9d8,Ilan Goldfajn,bolsonaro-banco-central,,,adjudicated_source_boundary,OFF-019;OFF-020,OFFICE-ADJUDICATION
service-3e4783281846-end,2019-01-01,services_end,service-3e4783281846,person-8a2d89267620,Marcos Jorge de Lima,temer-industria-comercio,,,adjudicated_source_boundary,ATLAS-579;OFF-013;OFF-049;OFF-050,OFFICE-ADJUDICATION;R07
service-C034-carlos-henrique-menezes-sobral-end,2019-01-01,services_end,service-C034-carlos-henrique-menezes-sobral,person-carlos-henrique-menezes-sobral,Carlos Henrique Menezes Sobral,temer-secretaria-governo,,,adjudicated_succession,C034;V5W2E003,C034;V5W2D002
service-c8d1b1f769cc-end,2019-01-01,services_end,service-c8d1b1f769cc,person-d2cfce9d7579,Edson Duarte,temer-meio-ambiente,,,adjudicated_source_boundary,ATLAS-590;OFF-015;OFF-017,OFFICE-ADJUDICATION;R08
service-jair_bolsonaro-0-1-start,2019-01-01,services_start,service-jair_bolsonaro-0-1,person-a74198f91d7f,Onyx Lorenzoni,bolsonaro-casa-civil,,,adjudicated_source_boundary,LEG-df0a18aba9ff;OFF-031–OFF-034,POPULATION-REVIEW;R30
service-jair_bolsonaro-0-12-start,2019-01-01,services_start,service-jair_bolsonaro-0-12,person-1bf1b217be4a,Sergio Moro,bolsonaro-justica,,,adjudicated_source_boundary,LEG-87ae07a227bd,POPULATION-REVIEW
service-jair_bolsonaro-0-15-start,2019-01-01,services_start,service-jair_bolsonaro-0-15,person-c65a317c70db,Tereza Cristina,bolsonaro-agricultura,,,adjudicated_effective_publication_and_entry,AFF-028;AFF-029;AFF-030;AFF-044;BOL-E14;BOL-E15;BOL-E16;LEG-b0900f041b01,BOL-A01
service-jair_bolsonaro-0-17-start,2019-01-01,services_start,service-jair_bolsonaro-0-17,person-0429cfdf16f2,Augusto Heleno,bolsonaro-gsi,,,adjudicated_source_boundary,AFF-010;AFF-011;BOL-E09;BOL-E10;BOL-E11;LEG-ba6b7e4f1910,POPULATION-REVIEW;R20
service-jair_bolsonaro-0-18-start,2019-01-01,services_start,service-jair_bolsonaro-0-18,person-701837a286fb,Fernando Azevedo e Silva,bolsonaro-defesa,,,supported_effective_or_last_service_date,C049;LEG-7cd94731dd90,C049;POPULATION-REVIEW
service-jair_bolsonaro-0-21-start,2019-01-01,services_start,service-jair_bolsonaro-0-21,person-37d1541c30a3,Ernesto Araújo,bolsonaro-relacoes-exteriores,,,supported_effective_or_last_service_date,C049;LEG-4e7ce6988315,C049;POPULATION-REVIEW
service-jair_bolsonaro-0-24-start,2019-01-01,services_start,service-jair_bolsonaro-0-24,person-6e58f0606af5,Wagner Rosário,bolsonaro-cgu,,,adjudicated_source_boundary,LEG-0a433c253eb3,POPULATION-REVIEW
service-jair_bolsonaro-0-25-start,2019-01-01,services_start,service-jair_bolsonaro-0-25,person-eeb5a64cf94d,Luiz Henrique Mandetta,bolsonaro-saude,,,adjudicated_source_boundary,LEG-61f568dd5701,POPULATION-REVIEW
service-jair_bolsonaro-0-29-start,2019-01-01,services_start,service-jair_bolsonaro-0-29,person-326c14e875d3,André Mendonça,bolsonaro-agu,,,supported_effective_or_last_service_date,C056;LEG-92e9b59b9825,C056;POPULATION-REVIEW
service-jair_bolsonaro-0-33-start,2019-01-01,services_start,service-jair_bolsonaro-0-33,person-b3c07bf64b96,Gustavo Bebianno,bolsonaro-secretaria-geral,,,adjudicated_source_boundary,LEG-0d5fe63fcadb,POPULATION-REVIEW
service-jair_bolsonaro-0-39-start,2019-01-01,services_start,service-jair_bolsonaro-0-39,person-771d907e0f23,Ricardo Vélez Rodríguez,bolsonaro-educacao,,,adjudicated_source_boundary,LEG-b6119274bf0c,POPULATION-REVIEW
service-jair_bolsonaro-0-45-start,2019-01-01,services_start,service-jair_bolsonaro-0-45,person-322643379e9d,Carlos Alberto dos Santos Cruz,bolsonaro-secretaria-governo,,,adjudicated_source_boundary,LEG-083b3c9ae8ee,POPULATION-REVIEW
service-jair_bolsonaro-0-49-start,2019-01-01,services_start,service-jair_bolsonaro-0-49,person-2b7bc2067f3b,Tarcísio de Freitas,bolsonaro-infraestrutura,,,adjudicated_effective_publication_and_entry,AFF-015;AFF-016;BOL-E19;LEG-310d8d95dc92,R18
service-jair_bolsonaro-0-5-start,2019-01-01,services_start,service-jair_bolsonaro-0-5,person-40f3a2e695f4,Paulo Guedes,bolsonaro-economia,,,adjudicated_source_boundary,LEG-24bdcc54c414,POPULATION-REVIEW
service-jair_bolsonaro-0-51-start,2019-01-01,services_start,service-jair_bolsonaro-0-51,person-5936250a32d3,Gustavo Canuto,bolsonaro-desenvolvimento-regional,,,adjudicated_source_boundary,LEG-8693fc5ad84e,POPULATION-REVIEW
service-jair_bolsonaro-0-54-start,2019-01-01,services_start,service-jair_bolsonaro-0-54,person-95ad6fa20856,Osmar Terra,bolsonaro-cidadania,,,adjudicated_source_boundary,LEG-0b81a0214570,POPULATION-REVIEW
service-jair_bolsonaro-0-58-start,2019-01-01,services_start,service-jair_bolsonaro-0-58,person-ccda4e28f3dd,Marcelo Álvaro Antônio,bolsonaro-turismo,,,adjudicated_source_boundary,LEG-3711a94038ea,POPULATION-REVIEW
service-jair_bolsonaro-0-61-start,2019-01-01,services_start,service-jair_bolsonaro-0-61,person-74eb6ba4197c,Bento Albuquerque,bolsonaro-minas-e-energia,,,adjudicated_source_boundary,LEG-68fffc6a2b22,POPULATION-REVIEW
service-jair_bolsonaro-0-63-start,2019-01-01,services_start,service-jair_bolsonaro-0-63,person-87ad75f8d2f9,Damares Alves,bolsonaro-mulher-familia-direitos,,,adjudicated_effective_publication_and_entry,AFF-013;AFF-014;AFF-015;AFF-055;AFF-056;BOL-E01;BOL-E02;BOL-E18;LEG-b90af80ef12a,R17
service-jair_bolsonaro-0-65-start,2019-01-01,services_start,service-jair_bolsonaro-0-65,person-d2dadf632731,Ricardo Salles,bolsonaro-meio-ambiente,,,inherited_effective_succession,AFF-020;AFF-021;AFF-023;AFF-054;BOL-E03;BOL-E04;BOL-E05;BOL-E06;BOL-E23;LEG-d0cbe95249e0,R15
service-jair_bolsonaro-0-8-start,2019-01-01,services_start,service-jair_bolsonaro-0-8,person-fd6d27c2b524,Marcos Pontes,bolsonaro-ciencia-tecnologia,,,adjudicated_effective_publication_and_entry,AFF-012;AFF-044;BOL-E10;BOL-E22;LEG-27cb82daf344,R14
service-michel_temer-0-13-end,2019-01-01,services_end,service-michel_temer-0-13,person-aad1a5fad29f,Sérgio Sá Leitão,temer-cultura,,,adjudicated_source_boundary,LEG-5041fedb5f1c,POPULATION-REVIEW
service-michel_temer-0-15-end,2019-01-01,services_end,service-michel_temer-0-15,person-dfae93f2748f,Gustavo Rocha,temer-direitos-humanos,,,adjudicated_source_boundary,LEG-422e9936450e,POPULATION-REVIEW
service-michel_temer-0-19-end,2019-01-01,services_end,service-michel_temer-0-19,person-6e58f0606af5,Wagner Rosário,temer-cgu,,,adjudicated_source_boundary,LEG-300fa8e71e1b,POPULATION-REVIEW
service-michel_temer-0-2-end,2019-01-01,services_end,service-michel_temer-0-2,person-3cb227b769ce,Grace Mendonça,temer-agu,,,adjudicated_source_boundary,LEG-f2b0ba61be8c,POPULATION-REVIEW
service-michel_temer-0-21-end,2019-01-01,services_end,service-michel_temer-0-21,person-defb4943178a,Rossieli Soares,temer-educacao,,,adjudicated_source_boundary,LEG-583e1fef9251,POPULATION-REVIEW
