evidence_id,snapshot_path,source_locator,snapshot_kind,sha256
C067,research/completion/web_316.txt,"Follow-up targeted affiliation, departure, denial and identity searches",retained_indexed_search_and_open_results,b64b7646057f404f333557486173fa241bcff93f1255cbd70c65fa7a703deed2
C067,research/completion/web_310.txt,"Follow-up targeted affiliation, departure, denial and identity searches",retained_indexed_search_and_open_results,cad4fb1f68eb107dd8d7e5b1c81b3798a443b5d78d75eb92c8e4da71baec5d37
C067,research/completion/web_307.txt,"Follow-up targeted affiliation, departure, denial and identity searches",retained_indexed_search_and_open_results,cb7d5f2565faf2e53755c0afebc39c17a1b33c1780fb63c6df38da31bc2ed951
C067,research/completion/web_313.txt,"Follow-up targeted affiliation, departure, denial and identity searches",retained_indexed_search_and_open_results,cf6fddfbe7036a6968b0118f41d2b3e9f5c8773708eec65a1fa8eb1dd8a929e9
C068,research/followup_succession_justice_foreign/defense_20210330_archbishop_agenda.html,https://www.gov.br/defesa/pt-br/acesso-a-informacao/agenda-de-autoridades/ordinariado-militar-do-brasil/2021-03-30,official_html_or_retained_contemporaneous_web_assertion,0996ba35992d0260a3af243f165360520a33dac7e3efb433b8804b31683796a3
C068,research/followup_succession_justice_foreign/defense_20210330_note.html,https://www.gov.br/defesa/pt-br/centrais-de-conteudo/noticias/substituicao-dos-comandantes-das-forcas,official_html_or_retained_contemporaneous_web_assertion,3b882666e36adc621fc8aba254e5826c024f194164417438b597f8e96db83d5c
C068,research/followup_succession_justice_foreign/web_002.txt,https://static.poder360.com.br/2021/03/DOU-ministerio-defesa-exoneracao-fernando-azevedo-nomeacao-braga-netto.pdf,official_html_or_retained_contemporaneous_web_assertion,81d25ca42d9a7b2ce782a27b0529da9be4f06d8c0a7252f3b97cef367f497a17
C068,research/followup_succession_justice_foreign/web_002.txt,https://www1.folha.uol.com.br/poder/2021/03/braga-netto-alterou-ordem-do-dia-sobre-golpe-de-1964-e-excluiu-mencao-de-forcas-como-instituicao-de-estado.shtml,official_html_or_retained_contemporaneous_web_assertion,81d25ca42d9a7b2ce782a27b0529da9be4f06d8c0a7252f3b97cef367f497a17
C069,research/followup_root/mario_identity_verification.json,https://www.gov.br/mme/pt-br/arquivos/do-24-10-2011-s3.pdf,scoped_official_registry_record_or_identity_verification,2f25b01a82a1b644cb426f219fea7957f1e67bac65df58723ea3312245077680
C069,research/followup_root/mario_identity_dou_20111024.pdf,https://www.gov.br/mme/pt-br/arquivos/do-24-10-2011-s3.pdf,official_identity_source_full_document,91f5af5e39aa634a72835c44cd57c53dd965e93cb91f62030a4f2b8248613d36
C069,research/followup_root/tse_PA_4563_56.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=PA&cdMunicipio=4563&sqPartido=56&currentPage=0&pageSize=10000,scoped_official_registry_record_or_identity_verification,cc35e68746159e8c44e2941597135de3d74869f2024513b99cb181eb8e92e71b
C070,research/followup_root/wallace_identity_verification.json,https://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?captchafield=firstAccess&data=10%2F02%2F2023&jornal=529&pagina=75,scoped_official_registry_record_or_identity_verification,092fcac2ebb56fb7e25b6262233e54dcc23dc0d2947b2dce824ea11a6e3e6ebb
C070,research/followup_root/tse_RJ_6865_72.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=RJ&cdMunicipio=6865&sqPartido=72&currentPage=0&pageSize=10000,scoped_official_registry_record_or_identity_verification,6fdfb37b0a17fe88c02a0dd1078cc27347fc523eb65515cc734d46d7b34f5d34
C070,research/followup_root/web_registry_02.json,https://pesquisa.in.gov.br/imprensa/servlet/INPDFViewer?captchafield=firstAccess&data=10%2F02%2F2023&jornal=529&pagina=75,official_partial_identifier_source_indexed_text,c37ed676041447c349d69cdc5401f35e399703220634e762b2ef44f394948af8
C071,research/followup_bolsonaro_affiliations/helder_official2020.pdf,https://carf.economia.gov.br/acesso-a-informacao/boletim-de-servicos-carf/portarias-me-2020/portaria-se_me-17363-e-17370-reconducao-e-designa-conselheiro.pdf/@@download/file/PORTARIA%20SE_ME%2017363%20e%2017370%20-%20Recondu%C3%A7%C3%A3o%20e%20Designa%20conselheiro.pdf,official_registry_manual_or_identity_evidence_with_adjudication,2feb6b3dee9ff72b215dea61b76bc18a83c876286b1282cb00851434e05d1195
C071,research/followup_bolsonaro_affiliations/web_followup_017.txt,https://www.tse.jus.br/legislacao/compilada/res/2019/resolucao-no-23-596-de-20-de-agosto-de-2019,official_registry_manual_or_identity_evidence_with_adjudication,352462e47ac538a91e63cdc9fa54cd8e9cd5589da8c12beb9e0b213a08a6bed4
C071,research/followup_ivani/REVIEW_C069_C071.md,Independent source-specific identity and conflict review,reviewed_adjudication,38903c9df6a878a0a64d89907337b2c054d1f0d3a11d4f901e7fb4965ce756cf
C071,research/followup_bolsonaro_affiliations/tse_df_58.json,https://filia2-consulta.tse.jus.br/filia-consulta/rest/v1/relacao-filiados?sgUe=DF&cdMunicipio=1778&sqPartido=58&currentPage=0&pageSize=10000,official_registry_manual_or_identity_evidence_with_adjudication,78917737eaf7a2182c2907b4b7c7361cf7270202be0bb6972b1d57c7fd38ebfc
C071,research/followup_bolsonaro_affiliations/tse_filia_manual2023.pdf,https://ptmg.org.br/wp-content/uploads/2024/02/guia-do-usuario-sistema-de-filiacao-partidaria-filia.pdf,official_registry_manual_or_identity_evidence_with_adjudication,929c6b730a4408761e36116a7979f4967623e82cd7cc1a5b0d1cc134228e74d3
C071,research/followup_bolsonaro_affiliations/HELDER_ADJUDICATION.md,research/followup_bolsonaro_affiliations/HELDER_ADJUDICATION.md,official_registry_manual_or_identity_evidence_with_adjudication,d3f424129493c6880431dec505d20548899df1f36cb9ceecee57c8f9314ed3ab
C072,research/followup_root/web_registry_05.json,https://exame.com/brasil/novo-chanceler-convida-diplomata-experiente-para-ser-numero-2-do-itamaraty,retained_contemporaneous_or_official_source_assertions,8bc57ad67adb3bb9b9bd3cc251f62a6b794e7f49a90dd326c6c6cf02c149d3a2
C072,research/followup_root/web_registry_05.json,https://exame.com/bussola/itamaraty-mais-pragmatico-busca-novos-mercados-para-o-brasil-no-exterior/,retained_contemporaneous_or_official_source_assertions,8bc57ad67adb3bb9b9bd3cc251f62a6b794e7f49a90dd326c6c6cf02c149d3a2
C072,research/followup_root/web_registry_05.json,https://www.gov.br/funag/pt-br/acesso-a-informacao/transparencia-e-prestacao-de-contas/rol-de-responsaveis.pdf,retained_contemporaneous_or_official_source_assertions,8bc57ad67adb3bb9b9bd3cc251f62a6b794e7f49a90dd326c6c6cf02c149d3a2
C072,research/followup_root/web_registry_05.json,https://www.gov.br/funag/pt-br/chdd/historia-diplomatica/ministros-de-estado-das-relacoes-exteriores/carlos-alberto-franco-franca,retained_contemporaneous_or_official_source_assertions,8bc57ad67adb3bb9b9bd3cc251f62a6b794e7f49a90dd326c6c6cf02c149d3a2
C073,research/followup_succession_justice_foreign/sabino_date_conflicts.json,research/followup_succession_justice_foreign/sabino_date_conflicts.json,reviewed_raw_conflicts_and_primary_adjudication,050fda2a63003dafdc96612010f1f9cd53b8d4ddc8c6c6e4f136245df7f24799
C073,research/followup_succession_justice_foreign/sabino_20231130_carlos_designated.html,https://guarulhosweb.com.br/ministro-do-turismo-pede-exonerao-sada-deve-ser-temporria-para-apresentao-de-emendas/,retained_source_specific_succession_assertion_or_original,182b0de6a55dc4e7fbeee31453b846e65abe099a701d594e7a958f1ebdf1f470
C073,research/followup_succession_justice_foreign/sabino_20251218_correio.pdf,https://edicao.correiobraziliense.com.br/correiobraziliense/2025/12/18/all.pdf,retained_source_specific_succession_assertion_or_original,1b84b6494b62a8845f1ec87c3a83e6721046f8a0f27d1848abf6166912ed21f6
C073,research/followup_succession_justice_foreign/sabino_20231204_actual_ministerial_meeting.html,https://www12.senado.leg.br/noticias/materias/2023/12/04/colapso-do-solo-em-maceio-rodrigo-cunha-e-prefeito-pedem-uniao-para-enfrentar-crise,retained_source_specific_succession_assertion_or_original,2a237c474d01f8607d9edbd33ca11731c1bb189bada370fce7b8db6bee4cfbf3
C073,research/followup_succession_justice_foreign/sabino_vacancy_successions.csv,research/followup_succession_justice_foreign/sabino_vacancy_successions.csv,reviewed_raw_conflicts_and_primary_adjudication,466ad10c9dbd75b0f9463ef8bdf0b0f14b134f545d884ddcb912a93cf16a2b84
C073,research/followup_succession_justice_foreign/sabino_20231205_actual_parliamentary_exercise.html,https://www.camara.leg.br/internet/votacao/mostraVotacao.asp?ideVotacao=11877,retained_source_specific_succession_assertion_or_original,466cbe112fd6c6b4d075baf787d58d36d57c0e5018cc4092898baafd253ca019
C073,research/followup_succession_justice_foreign/sabino_ana_se_december_2024.html,https://agenciagov.ebc.com.br/noticias/202412/comunidades-indigenas-terao-apoio-do-governo-federal-para-desenvolver-roteiros-e-experiencias-turisticas-de-forma-sustentavel,retained_source_specific_succession_assertion_or_original,4fd9c52951b7a7f067106cf2a15550f40fe8cbe144ebb244b35962ec142bd661
C073,research/followup_succession_justice_foreign/sabino_sources.json,research/followup_succession_justice_foreign/sabino_sources.json,reviewed_raw_conflicts_and_primary_adjudication,6311b0a47b4c5c394688409c5534e8633b6819b3f66780510d7e660cd536b460
C073,research/followup_succession_justice_foreign/sabino_20251114_ana_orla.html,https://radardigitalbrasilia.com.br/turismo/ministerio-do-turismo-assina-acordo-interministerial-para-fortalecimento-do-programa-orla-na-cop30/,retained_source_specific_succession_assertion_or_original,64d61aa7c96c8867c7af29c07c3846276535e1b202d24c5679a0dd0425b3fd8b
C073,research/followup_succession_justice_foreign/sabino_20231205_ana_portaria.pdf,https://biblioteca.mpf.mp.br/repositorio/bitstreams/4a768b27-e766-4c74-adc1-c63c084abb82/download,retained_source_specific_succession_assertion_or_original,6fe789db5bd5776407bfd909f50de5264098a8c37d7ed2f10573ff0ebb474389
C073,research/followup_succession_justice_foreign/sabino_camara_bio.html,https://www.camara.leg.br/deputados/204496/biografia,retained_source_specific_succession_assertion_or_original,94b688ef08a2d986320e8934cc11f5b45bd16755bf8edeef87446e79af7a08ab
C073,research/followup_succession_justice_foreign/sabino_20231204_cnn_actual_return.html,https://www.cnnbrasil.com.br/politica/apos-indicar-emendas-como-deputado-celso-sabino-volta-ao-ministerio-do-turismo/,retained_source_specific_succession_assertion_or_original,ae36e9bcf92547f417b07b538f68731997abda02c4f0a645407863c1802422fb
C073,research/followup_succession_justice_foreign/sabino_selected_raw_assertions.json,https://portaldocomercio.org.br/publicacoes_posts/boletim-informativo-diario-bid-030-2025-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-3-2-2-2-2/,retained_source_specific_succession_assertion_or_original,b9903be056f687e64739d3e319f577dc6415c06f781b390c42a39b8bdd260bb7
C073,research/followup_succession_justice_foreign/sabino_selected_raw_assertions.json,https://sintse.tse.jus.br/documentos/2024/Dez/3/para-conhecimento-institucional/decretos-de-2-de-dezembro-de-2024-exonera-a-pedido-carlos-henrique-baqueta-favaro-do-cargo-de,retained_source_specific_succession_assertion_or_original,b9903be056f687e64739d3e319f577dc6415c06f781b390c42a39b8bdd260bb7
C073,research/followup_succession_justice_foreign/sabino_selected_raw_assertions.json,https://sintse.tse.jus.br/documentos/2024/Dez/9/para-conhecimento-institucional/decretos-de-6-de-dezembro-de-2024-nomeia-andre-luiz-carvalho-ribeiro-para-exercer-o-cargo-de,retained_source_specific_succession_assertion_or_original,b9903be056f687e64739d3e319f577dc6415c06f781b390c42a39b8bdd260bb7
C073,research/followup_succession_justice_foreign/sabino_selected_raw_assertions.json,https://sintse.tse.jus.br/documentos/2025/Dez/19/para-conhecimento-institucional/decretos-de-18-de-dezembro-de-2025-exonera-a-pedido-celso-sabino-de-oliveira-do-cargo-de-ministro-de,retained_source_specific_succession_assertion_or_original,b9903be056f687e64739d3e319f577dc6415c06f781b390c42a39b8bdd260bb7
C073,research/followup_succession_justice_foreign/sabino_selected_raw_assertions.json,https://sintse.tse.jus.br/documentos/2025/Nov/13/para-conhecimento-institucional/decretos-de-12-de-novembro-de-2025-exonera-a-pedido-carlos-henrique-baqueta-favaro-do-cargo-de-ministro-de-estado-da-agricultura-e,retained_source_specific_succession_assertion_or_original,b9903be056f687e64739d3e319f577dc6415c06f781b390c42a39b8bdd260bb7
C073,research/followup_succession_justice_foreign/sabino_selected_raw_assertions.json,https://sintse.tse.jus.br/documentos/2025/Nov/14/para-conhecimento-institucional/decretos-de-13-de-novembro-de-2025-nomeia-carlos-henrique-baqueta-favaro-para-exercer-o-cargo-de,retained_source_specific_succession_assertion_or_original,b9903be056f687e64739d3e319f577dc6415c06f781b390c42a39b8bdd260bb7
C073,research/followup_succession_justice_foreign/sabino_selected_raw_assertions.json,https://www.escavador.com/diarios/6020489/DOU/secao-2/2025-01-31?page=2,retained_source_specific_succession_assertion_or_original,b9903be056f687e64739d3e319f577dc6415c06f781b390c42a39b8bdd260bb7
C073,research/followup_succession_justice_foreign/sabino_selected_raw_assertions.json,https://www.escavador.com/diarios/6021154/DOU/secao-2/2025-02-03?page=2,retained_source_specific_succession_assertion_or_original,b9903be056f687e64739d3e319f577dc6415c06f781b390c42a39b8bdd260bb7
C073,research/followup_succession_justice_foreign/sabino_20250129_carlos_designated.html,https://anvisalegis.datalegis.net/action/ActionDatalegis.php?acao=abrirTextoAto&cod_menu=9373&cod_modulo=630&link=S&numeroAto=29012025&orgao=NI&seqAto=001&tipo=DSN&valorAno=2025,retained_source_specific_succession_assertion_or_original,c480621a27aba6d623340374420b08c2e75249a0873e312bb43a6f3546319c23
C073,research/followup_succession_justice_foreign/sabino_20251008_ana_actual.html,https://turismoemfoco.com.br/v1/2025/10/09/na-abertura-da-abav-expo-2025-ana-carla-lopes-emociona-com-discurso-que-reforca-o-turismo-reponsavel/,retained_source_specific_succession_assertion_or_original,d241293a643f89427af4d3152f3f3d143e977e33a6d823749e706c49dc073bd2
C073,research/followup_succession_justice_foreign/sabino_ana_se_november_2023.pdf,https://repositorio.cgu.gov.br/bitstream/1/77740/1/Portaria_3845_2023.pdf,retained_source_specific_succession_assertion_or_original,e2121f5a88b0fd3af81a743aec73805aaad6034ad2b290eccc64c508732d0dc9
C073,research/followup_succession_justice_foreign/sabino_decree8851_web_assertion.txt,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8851.htm,retained_source_specific_succession_assertion_or_original,e881fbf5dce0c9b72f6ae1d06f44e076fe2b899113a6021d2f43512a887370bc
C074,research/followup_root/web_registry_10.json,https://www.midianews.com.br/politica/lula-nomeia-ex-assessor-de-cunha-que-atuou-na-gestao-bolsonaro/438098,retained_contemporary_journalistic_party_assertion,2610bbdb0c8196fef10dd070050de13b2a2f1f5bae04b7884e9bd65ea38210bf
C075,research/followup_succession_justice_foreign/ana_carla_C075_adjudication.json,Reviewed source-specific adjudication C075,retained_targeted_research_and_identity_adjudication,161c63f0818882e2a7089b7ccb5c2177c36269c6aca45d39ecc20bbfcc79d157
C075,research/followup_succession_justice_foreign/ana_carla_affiliation_raw_assertions.json,https://www.cnnbrasil.com.br/blogs/caio-junqueira/politica/sabino-sugere-ao-planalto-que-secretaria-executiva-assuma-ministerio//,Contemporaneous reported party denial,8d0372be060e0e5d36c9d309bc77dea70ddcda612f941a1a334abdde3724ce63
C075,research/followup_succession_justice_foreign/ana_carla_alepa_20190211.pdf,https://www.ioepa.com.br/arquivos/2019/2019.02.11.DOE.pdf,dated_historical_affiliation_or_contextual_identity_source,aab70441402ce828ec71e7e1fb8355f4e9f664fa1e59884520925cc4969dc1a6
C075,research/followup_succession_justice_foreign/tse_consulta_manual.pdf,https://filia2-consulta.tse.jus.br/assets/GUS_FILIA_Consulta.pdf,Official source documentation,bfa16cedc5844a7f0720b2edf56d2ecd7075f839b730eb9907ea8aa42ae97efc
C075,research/followup_succession_justice_foreign/sabino_ana_se_historical_interview.html,https://www.lugares.eco.br/5-perguntas/o-soft-power-feminino-a-frente-da-secretaria-executiva-do-mtur/3084/,Interview,d46fe7e00346efe8dfd33e0d17ae794b898fd5c05eeac47c5225e5590465ed3a
C075,research/followup_succession_justice_foreign/ana_carla_official_cv_web_assertion.txt,https://www.gov.br/turismo/pt-br/composicao/secretaria-executiva/subsecretaria-de-gestao-estrategica-sge/ana-carla-machado-lopes/%40%40download,dated_historical_affiliation_or_contextual_identity_source,d6b6992192dfda9581c8f1b2a4c9a09fa7193d600cfec8c32087b5c940de35b4
C075,research/followup_succession_justice_foreign/ana_carla_psdb_2016_target_assertion.json,https://belem-pa.filiaweb.com/filiados/psdb,dated_historical_affiliation_or_contextual_identity_source,db0db1adac44c5e27ed02897c39720c6f602229b228012d25ab0eba8e41a18bf
LEG-0183d30a8b9f,research/completion/web_305.txt,https://veja.abril.com.br/coluna/radar/apos-nove-trocas-pt-tem-mais-ministerios-do-que-no-inicio-do-governo-lula/,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,5f9a44c4c95141a0b5f196ed323aaee3fc14988df483f3c0285bf4aa2f8a59a5
LEG-03d0c552eee1,research/completion/web_075.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,0f35e64edf7b69e968e3ee41106d92b2dedc3bc67b5f7a686ccfadda518d14a0
LEG-03d0c552eee1,research/completion/web_032.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,28ae207e6ffa5fdad998c93853c51fce499a928beeb5827bd90b184a8db5b585
LEG-03d0c552eee1,research/completion/web_056.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,2b81ddcb30dd541c155769452bcadc6a80eae33399fc180a1760ec4de0155f04
LEG-03d0c552eee1,research/completion/web_047.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,371bbfb81ea073bffbef188be196e3a676740b31598f1c37d3d7c19b2edf1aa7
LEG-03d0c552eee1,research/completion/web_073.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,4700b14105e5144a4333b787927cea303b5ac1ce1227eb46b892ca6ff60d1fe4
LEG-03d0c552eee1,research/completion/web_010.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,ef01566cd284c12e242e9abc244b4d1a583ea5900b804a49e81a3b7a25456797
LEG-0561fae55600,research/completion/web_008.txt,http://www.polibiobraga.com.br/arko.pdf,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,1e23047755a190a9326106cab3abc3172d27b01bc74bda460f9521db7d25e4a7
LEG-06075cf8fce5,research/completion/web_075.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,0f35e64edf7b69e968e3ee41106d92b2dedc3bc67b5f7a686ccfadda518d14a0
LEG-06075cf8fce5,research/completion/web_032.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,28ae207e6ffa5fdad998c93853c51fce499a928beeb5827bd90b184a8db5b585
LEG-06075cf8fce5,research/completion/web_056.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,2b81ddcb30dd541c155769452bcadc6a80eae33399fc180a1760ec4de0155f04
LEG-06075cf8fce5,research/completion/web_047.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,371bbfb81ea073bffbef188be196e3a676740b31598f1c37d3d7c19b2edf1aa7
LEG-06075cf8fce5,research/completion/web_073.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,4700b14105e5144a4333b787927cea303b5ac1ce1227eb46b892ca6ff60d1fe4
LEG-06075cf8fce5,research/completion/web_010.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,ef01566cd284c12e242e9abc244b4d1a583ea5900b804a49e81a3b7a25456797
LEG-0d5fe63fcadb,research/completion/web_117.txt,https://www.diariodepernambuco.com.br/noticia/politica/2018/11/proximos-cinco-dias-sao-decisivos-para-jair-bolsonaro-definir-ministro.html,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,24e140e497c2bf46da36482445e50cbc035a1b9a3764707da632dfb95fba69a3
LEG-1591c82663db,research/completion/web_075.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,0f35e64edf7b69e968e3ee41106d92b2dedc3bc67b5f7a686ccfadda518d14a0
LEG-1591c82663db,research/completion/web_032.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,28ae207e6ffa5fdad998c93853c51fce499a928beeb5827bd90b184a8db5b585
LEG-1591c82663db,research/completion/web_056.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,2b81ddcb30dd541c155769452bcadc6a80eae33399fc180a1760ec4de0155f04
LEG-1591c82663db,research/completion/web_047.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,371bbfb81ea073bffbef188be196e3a676740b31598f1c37d3d7c19b2edf1aa7
LEG-1591c82663db,research/completion/web_073.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,4700b14105e5144a4333b787927cea303b5ac1ce1227eb46b892ca6ff60d1fe4
LEG-1591c82663db,research/completion/web_010.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,ef01566cd284c12e242e9abc244b4d1a583ea5900b804a49e81a3b7a25456797
LEG-165ae748c303,research/completion/web_075.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,0f35e64edf7b69e968e3ee41106d92b2dedc3bc67b5f7a686ccfadda518d14a0
LEG-165ae748c303,research/completion/web_032.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,28ae207e6ffa5fdad998c93853c51fce499a928beeb5827bd90b184a8db5b585
LEG-165ae748c303,research/completion/web_056.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,2b81ddcb30dd541c155769452bcadc6a80eae33399fc180a1760ec4de0155f04
LEG-165ae748c303,research/completion/web_047.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,371bbfb81ea073bffbef188be196e3a676740b31598f1c37d3d7c19b2edf1aa7
LEG-165ae748c303,research/completion/web_073.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,4700b14105e5144a4333b787927cea303b5ac1ce1227eb46b892ca6ff60d1fe4
LEG-165ae748c303,research/completion/web_010.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,ef01566cd284c12e242e9abc244b4d1a583ea5900b804a49e81a3b7a25456797
LEG-16d934587913,research/completion/web_075.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,0f35e64edf7b69e968e3ee41106d92b2dedc3bc67b5f7a686ccfadda518d14a0
LEG-16d934587913,research/completion/web_032.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,28ae207e6ffa5fdad998c93853c51fce499a928beeb5827bd90b184a8db5b585
LEG-16d934587913,research/completion/web_056.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,2b81ddcb30dd541c155769452bcadc6a80eae33399fc180a1760ec4de0155f04
LEG-16d934587913,research/completion/web_047.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,371bbfb81ea073bffbef188be196e3a676740b31598f1c37d3d7c19b2edf1aa7
LEG-16d934587913,research/completion/web_073.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,4700b14105e5144a4333b787927cea303b5ac1ce1227eb46b892ca6ff60d1fe4
LEG-16d934587913,research/completion/web_010.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,ef01566cd284c12e242e9abc244b4d1a583ea5900b804a49e81a3b7a25456797
LEG-24bdcc54c414,research/completion/web_117.txt,https://www.diariodepernambuco.com.br/noticia/politica/2018/11/proximos-cinco-dias-sao-decisivos-para-jair-bolsonaro-definir-ministro.html,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,24e140e497c2bf46da36482445e50cbc035a1b9a3764707da632dfb95fba69a3
LEG-25f8de4303a5,research/completion/web_009.txt,https://curriculo.sougov.economia.gov.br/sonia-mendes-18737022,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,1611e09176bd27b1a96fc366c3cfcec804e13cb46c9d0bca507367e59f8935ba
LEG-2df1ae3ab2c1,research/completion/web_075.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,0f35e64edf7b69e968e3ee41106d92b2dedc3bc67b5f7a686ccfadda518d14a0
LEG-2df1ae3ab2c1,research/completion/web_032.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,28ae207e6ffa5fdad998c93853c51fce499a928beeb5827bd90b184a8db5b585
LEG-2df1ae3ab2c1,research/completion/web_056.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,2b81ddcb30dd541c155769452bcadc6a80eae33399fc180a1760ec4de0155f04
LEG-2df1ae3ab2c1,research/completion/web_047.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,371bbfb81ea073bffbef188be196e3a676740b31598f1c37d3d7c19b2edf1aa7
LEG-2df1ae3ab2c1,research/completion/web_073.txt,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,retained_web_tool_result_may_be_indexed_excerpt_not_full_original,4700b14105e5144a4333b787927cea303b5ac1ce1227eb46b892ca6ff60d1fe4
