election_year,start_index,end_index,start_party,end_party,interval_size,vote_share,seat_share,seats,seat_diff,majority_status,coalition_inversion,minimal_ideological_interval_inversion
2014,26,29,PTC,PP,4,0.08306224226764149,0.08382066276803118,43,0.38906971669991464,neither,false,false
2014,26,30,PTC,PSC,5,0.10895112147607208,0.10916179337231968,56,0.10807468277501897,neither,false,false
2014,26,31,PTC,PEN,6,0.11581240822153448,0.11306042884990253,58,-1.4117654176471888,neither,false,false
2014,26,32,PTC,DEM,7,0.1577770956489974,0.1539961013645224,79,-1.9396500679356592,neither,false,false
2014,27,27,PSDC,PSDC,1,0.00523788347582815,0.003898635477582846,2,-0.687034223099841,neither,false,false
2014,27,28,PSDC,PSL,2,0.013544668534613925,0.005847953216374269,3,-3.9484149582569437,neither,false,false
2014,27,29,PSDC,PP,3,0.07958922320800148,0.07992202729044834,41,0.17072849429523984,neither,false,false
2014,27,30,PSDC,PSC,4,0.10547810241643207,0.10526315789473684,54,-0.11026653962965582,neither,false,false
2014,27,31,PSDC,PEN,5,0.11233938916189448,0.10916179337231968,56,-1.6301066400518707,neither,false,false
2014,27,32,PSDC,DEM,6,0.15430407658935738,0.15009746588693956,77,-2.157991290340334,neither,false,false
2014,28,28,PSL,PSL,1,0.008306785058785775,0.001949317738791423,1,-3.261380735157103,neither,false,false
2014,28,29,PSL,PP,2,0.07435133973217334,0.07602339181286549,39,0.8577627173950759,neither,false,false
2014,28,30,PSL,PSC,3,0.10024021894060392,0.10136452241715399,52,0.5767676834701874,neither,false,false
2014,28,31,PSL,PEN,4,0.10710150568606633,0.10526315789473684,54,-0.9430724169520275,neither,false,false
2014,28,32,PSL,DEM,5,0.14906619311352923,0.14619883040935672,75,-1.4709570672404908,neither,false,false
2014,29,29,PP,PP,1,0.06604455467338756,0.07407407407407407,38,4.11914345255218,neither,false,false
2014,29,30,PP,PSC,2,0.09193343388181816,0.09941520467836257,51,3.8381484186272843,neither,false,false
2014,29,31,PP,PEN,3,0.09879472062728055,0.10331384015594541,53,2.3183083182050765,neither,false,false
2014,29,32,PP,DEM,4,0.14075940805474346,0.1442495126705653,74,1.790423667916599,neither,false,false
2014,30,30,PSC,PSC,1,0.025888879208430592,0.025341130604288498,13,-0.2809950339248939,neither,false,false
2014,30,31,PSC,PEN,2,0.03275016595389299,0.029239766081871343,15,-1.8008351343471034,neither,false,false
2014,30,32,PSC,DEM,3,0.07471485338135589,0.07017543859649122,36,-2.328719784635574,neither,false,false
2014,31,31,PEN,PEN,1,0.006861286745462401,0.003898635477582846,2,-1.5198401004222117,neither,false,false
2014,31,32,PEN,DEM,2,0.0488259741729253,0.04483430799220273,23,-2.047724750710678,neither,false,false
2014,32,32,DEM,DEM,1,0.0419646874274629,0.04093567251461988,21,-0.5278846502884669,neither,false,false
2018,1,1,PSTU,PSTU,1,0.00042033623846082687,0.0,0,-0.2156324903304042,neither,false,false
2018,1,2,PSTU,PCO,2,0.000448678201082205,0.0,0,-0.23017191715517119,neither,false,false
2018,1,3,PSTU,PCB,3,0.0010729442740025638,0.0,0,-0.5504204125633153,neither,false,false
2018,1,4,PSTU,PSOL,4,0.029404058589400674,0.01949317738791423,10,-5.084282056362547,neither,false,false
2018,1,5,PSTU,PCdoB,5,0.042934674371202776,0.037037037037037035,19,-3.0254879524270244,neither,false,false
2018,1,6,PSTU,PT,6,0.14598962246572225,0.14619883040935672,75,0.10732367508448704,neither,false,false
2018,1,7,PSTU,PDT,7,0.192414316955139,0.20077972709551656,103,4.291455402013696,neither,false,false
2018,1,8,PSTU,PSB,8,0.2475920780499997,0.2631578947368421,135,7.985263960350153,neither,false,false
2018,1,9,PSTU,REDE,9,0.25590420070627967,0.2651072124756335,136,4.721145037678525,neither,false,false
2018,1,10,PSTU,PPS,10,0.27208874362064145,0.2807017543859649,144,4.41847452261095,neither,false,false
2018,1,11,PSTU,PV,11,0.28829844320703196,0.2884990253411306,148,0.1028986347926093,neither,false,false
2018,1,12,PSTU,PTB,12,0.3088829409777865,0.3079922027290448,158,-0.4569487216044763,neither,false,false
2018,1,13,PSTU,AVANTE,13,0.327750597649052,0.3216374269005848,165,-3.136056593963673,neither,false,false
2018,1,14,PSTU,SOLIDARIEDADE,14,0.34762630211473783,0.3469785575048733,178,-0.3322929848605156,neither,false,false
2018,1,15,PSTU,PMN,15,0.3540829268526001,0.35282651072124754,181,-0.6445414753838747,neither,false,false
2018,1,16,PSTU,PMB,16,0.3564062757755394,0.35282651072124754,181,-1.836419472851702,neither,false,false
2018,1,17,PSTU,PHS,17,0.37094399292356656,0.3645224171539961,187,-3.2942683697896484,neither,false,false
2018,1,18,PSTU,MDB,18,0.42630397706427947,0.43079922027290446,221,2.3060597660246174,neither,false,false
2018,1,19,PSTU,PSD,19,0.48480962393319477,0.49902534113060426,256,7.2926629222710915,neither,false,false
2018,1,20,PSTU,PSDB,20,0.5447684553243659,0.557504873294347,286,6.53378241860031,votes+seats,false,false
2018,1,21,PSTU,PODE,21,0.5675979316575042,0.5789473684210527,297,5.822261059700338,votes+seats,false,false
2018,1,22,PSTU,PPL,22,0.5715608911038701,0.580896686159844,298,4.789262863714669,votes+seats,false,false
2018,1,23,PSTU,PRTB,23,0.5785316502379961,0.580896686159844,298,1.2132634279079753,votes+seats,false,false
2018,1,24,PSTU,PROS,24,0.599339891775427,0.5964912280701754,306,-1.4613644807940318,votes+seats,false,false
2018,1,25,PSTU,PRP,25,0.6080205108290212,0.6042884990253411,310,-1.9145220552878754,votes+seats,false,false
2018,1,26,PSTU,PR,26,0.6611893305180656,0.6686159844054581,343,3.8098734442323234,votes+seats,false,false
2018,1,27,PSTU,PRB,27,0.7119151137357362,0.7251461988304093,372,6.78754665356729,votes+seats,false,false
2018,1,28,PSTU,PTC,28,0.7180395625303582,0.7290448343079922,374,5.645704421926268,votes+seats,false,false
2018,1,29,PSTU,DC,29,0.7219243347958193,0.7309941520467836,375,4.652816249744717,votes+seats,false,false
2018,1,30,PSTU,PSL,30,0.8382943063999204,0.8323586744639376,427,-3.044979183159171,votes+seats,false,false
2018,1,31,PSTU,NOVO,31,0.8662605370277819,0.847953216374269,435,-9.39165549525211,votes+seats,false,false
2018,1,32,PSTU,PP,32,0.9213017275164025,0.9200779727095516,472,-0.6277862159144547,votes+seats,false,false
2018,1,33,PSTU,PSC,33,0.9388030573497833,0.9337231968810916,479,-2.605968420438842,votes+seats,false,false
2018,1,34,PSTU,PATRIOTA,34,0.953379109928042,0.9434697855750487,484,-5.083483393085544,votes+seats,false,false
2018,1,35,PSTU,DEM,35,1.0,1.0,513,0.0,votes+seats,false,false
2018,2,2,PCO,PCO,1,2.8341962621378142e-5,0.0,0,-0.014539426824766987,neither,false,false
2018,2,3,PCO,PCB,2,0.000652608035541737,0.0,0,-0.3347879222329111,neither,false,false
2018,2,4,PCO,PSOL,3,0.02898372235093985,0.01949317738791423,10,-4.868649566032143,neither,false,false
2018,2,5,PCO,PCdoB,4,0.04251433813274195,0.037037037037037035,19,-2.8098554620966176,neither,false,false
2018,2,6,PCO,PT,5,0.14556928622726142,0.14619883040935672,75,0.3229561654148938,neither,false,false
2018,2,7,PCO,PDT,6,0.19199398071667817,0.20077972709551656,103,4.507087892344103,neither,false,false
2018,2,8,PCO,PSB,7,0.24717174181153886,0.2631578947368421,135,8.20089645068056,neither,false,false
2018,2,9,PCO,REDE,8,0.25548386446781884,0.2651072124756335,136,4.936777528008946,neither,false,false
2018,2,10,PCO,PPS,9,0.2716684073821806,0.2807017543859649,144,4.634107012941342,neither,false,false
2018,2,11,PCO,PV,10,0.28787810696857113,0.2884990253411306,148,0.31853112512300186,neither,false,false
2018,2,12,PCO,PTB,11,0.3084626047393257,0.3079922027290448,158,-0.24131623127408375,neither,false,false
2018,2,13,PCO,AVANTE,12,0.3273302614105912,0.3216374269005848,165,-2.9204241036332803,neither,false,false
2018,2,14,PCO,SOLIDARIEDADE,13,0.347205965876277,0.3469785575048733,178,-0.11666049453009464,neither,false,false
2018,2,15,PCO,PMN,14,0.3536625906141393,0.35282651072124754,181,-0.42890898505345376,neither,false,false
2018,2,16,PCO,PMB,15,0.3559859395370786,0.35282651072124754,181,-1.6207869825213095,neither,false,false
2018,2,17,PCO,PHS,16,0.37052365668510573,0.3645224171539961,187,-3.0786358794592275,neither,false,false
2018,2,18,PCO,MDB,17,0.42588364082581864,0.43079922027290446,221,2.5216922563550384,neither,false,false
2018,2,19,PCO,PSD,18,0.48438928769473394,0.49902534113060426,256,7.508295412601484,neither,false,false
2018,2,20,PCO,PSDB,19,0.5443481190859051,0.557504873294347,286,6.749414908930703,votes+seats,false,false
2018,2,21,PCO,PODE,20,0.5671775954190433,0.5789473684210527,297,6.0378935500307875,votes+seats,false,false
2018,2,22,PCO,PPL,21,0.5711405548654093,0.580896686159844,298,5.004895354045061,votes+seats,false,false
2018,2,23,PCO,PRTB,22,0.5781113139995353,0.580896686159844,298,1.4288959182383678,votes+seats,false,false
2018,2,24,PCO,PROS,23,0.5989195555369662,0.5964912280701754,306,-1.2457319904636392,votes+seats,false,false
2018,2,25,PCO,PRP,24,0.6076001745905604,0.6042884990253411,310,-1.698889564957483,votes+seats,false,false
2018,2,26,PCO,PR,25,0.6607689942796048,0.6686159844054581,343,4.025505934562773,votes+seats,false,false
2018,2,27,PCO,PRB,26,0.7114947774972754,0.7251461988304093,372,7.003179143897739,votes+seats,false,false
2018,2,28,PCO,PTC,27,0.7176192262918973,0.7290448343079922,374,5.861336912256661,votes+seats,false,false
2018,2,29,PCO,DC,28,0.7215039985573585,0.7309941520467836,375,4.8684487400751095,votes+seats,false,false
2018,2,30,PCO,PSL,29,0.8378739701614596,0.8323586744639376,427,-2.8293466928287785,votes+seats,false,false
2018,2,31,PCO,NOVO,30,0.8658402007893211,0.847953216374269,435,-9.176023004921717,votes+seats,false,false
2018,2,32,PCO,PP,31,0.9208813912779417,0.9200779727095516,472,-0.41215372558406216,votes+seats,false,false
2018,2,33,PCO,PSC,32,0.9383827211113225,0.9337231968810916,479,-2.3903359301084492,votes+seats,false,false
2018,2,34,PCO,PATRIOTA,33,0.9529587736895812,0.9434697855750487,484,-4.867850902755151,votes+seats,false,false
2018,2,35,PCO,DEM,34,0.9995796637615392,1.0,513,0.2156324903304494,votes+seats,false,false
2018,3,3,PCB,PCB,1,0.0006242660729203588,0.0,0,-0.3202484954081441,neither,false,false
2018,3,4,PCB,PSOL,2,0.02895538038831847,0.01949317738791423,10,-4.854110139207375,neither,false,false
2018,3,5,PCB,PCdoB,3,0.04248599617012057,0.037037037037037035,19,-2.7953160352718527,neither,false,false
2018,3,6,PCB,PT,4,0.14554094426464004,0.14619883040935672,75,0.3374955922396623,neither,false,false
2018,3,7,PCB,PDT,5,0.19196563875405678,0.20077972709551656,103,4.521627319168871,neither,false,false
2018,3,8,PCB,PSB,6,0.2471433998489175,0.2631578947368421,135,8.215435877505314,neither,false,false
2018,3,9,PCB,REDE,7,0.2554555225051975,0.2651072124756335,136,4.951316954833686,neither,false,false
2018,3,10,PCB,PPS,8,0.27164006541955926,0.2807017543859649,144,4.648646439766111,neither,false,false
2018,3,11,PCB,PV,9,0.2878497650059498,0.2884990253411306,148,0.33307055194777035,neither,false,false
2018,3,12,PCB,PTB,10,0.3084342627767043,0.3079922027290448,158,-0.22677680444931525,neither,false,false
2018,3,13,PCB,AVANTE,11,0.3273019194479698,0.3216374269005848,165,-2.905884676808512,neither,false,false
2018,3,14,PCB,SOLIDARIEDADE,12,0.34717762391365564,0.3469785575048733,178,-0.10212106770535456,neither,false,false
2018,3,15,PCB,PMN,13,0.35363424865151794,0.35282651072124754,181,-0.4143695582287137,neither,false,false
2018,3,16,PCB,PMB,14,0.35595759757445716,0.35282651072124754,181,-1.6062475556965126,neither,false,false
2018,3,17,PCB,PHS,15,0.37049531472248437,0.3645224171539961,187,-3.0640964526344874,neither,false,false
2018,3,18,PCB,MDB,16,0.4258552988631973,0.43079922027290446,221,2.536231683179807,neither,false,false
2018,3,19,PCB,PSD,17,0.4843609457321126,0.49902534113060426,256,7.5228348394262525,neither,false,false
2018,3,20,PCB,PSDB,18,0.5443197771232837,0.557504873294347,286,6.763954335755443,votes+seats,false,false
2018,3,21,PCB,PODE,19,0.5671492534564219,0.5789473684210527,297,6.0524329768555845,votes+seats,false,false
2018,3,22,PCB,PPL,20,0.5711122129027879,0.580896686159844,298,5.019434780869801,votes+seats,false,false
2018,3,23,PCB,PRTB,21,0.578082972036914,0.580896686159844,298,1.4434353450631647,votes+seats,false,false
2018,3,24,PCB,PROS,22,0.5988912135743448,0.5964912280701754,306,-1.2311925636388992,votes+seats,false,false
2018,3,25,PCB,PRP,23,0.607571832627939,0.6042884990253411,310,-1.684350138132686,votes+seats,false,false
2018,3,26,PCB,PR,24,0.6607406523169834,0.6686159844054581,343,4.040045361387513,votes+seats,false,false
2018,3,27,PCB,PRB,25,0.711466435534654,0.7251461988304093,372,7.017718570722479,votes+seats,false,false
2018,3,28,PCB,PTC,26,0.717590884329276,0.7290448343079922,374,5.875876339081401,votes+seats,false,false
2018,3,29,PCB,DC,27,0.7214756565947371,0.7309941520467836,375,4.88298816689985,votes+seats,false,false
2018,3,30,PCB,PSL,28,0.8378456281988382,0.8323586744639376,427,-2.8148072660040384,votes+seats,false,false
2018,3,31,PCB,NOVO,29,0.8658118588266998,0.847953216374269,435,-9.161483578096977,votes+seats,false,false
2018,3,32,PCB,PP,30,0.9208530493153203,0.9200779727095516,472,-0.3976142987593221,votes+seats,false,false
2018,3,33,PCB,PSC,31,0.9383543791487011,0.9337231968810916,479,-2.3757965032836523,votes+seats,false,false
2018,3,34,PCB,PATRIOTA,32,0.9529304317269598,0.9434697855750487,484,-4.853311475930354,votes+seats,false,false
2018,3,35,PCB,DEM,33,0.9995513217989178,1.0,513,0.23017191715518948,votes+seats,false,false
2018,4,4,PSOL,PSOL,1,0.02833111431539811,0.01949317738791423,10,-4.533861643799231,neither,false,false
2018,4,5,PSOL,PCdoB,2,0.04186173009720021,0.037037037037037035,19,-2.4750675398637085,neither,false,false
2018,4,6,PSOL,PT,3,0.1449166781917197,0.14619883040935672,75,0.6577440876477993,neither,false,false
2018,4,7,PSOL,PDT,4,0.19134137268113643,0.20077972709551656,103,4.841875814577008,neither,false,false
2018,4,8,PSOL,PSB,5,0.24651913377599713,0.2631578947368421,135,8.53568437291348,neither,false,false
2018,4,9,PSOL,REDE,6,0.2548312564322771,0.2651072124756335,136,5.271565450241837,neither,false,false
2018,4,10,PSOL,PPS,7,0.2710157993466389,0.2807017543859649,144,4.968894935174262,neither,false,false
2018,4,11,PSOL,PV,8,0.2872254989330294,0.2884990253411306,148,0.6533190473559216,neither,false,false
2018,4,12,PSOL,PTB,9,0.30780999670378395,0.3079922027290448,158,0.093471690958836,neither,false,false
2018,4,13,PSOL,AVANTE,10,0.32667765337504945,0.3216374269005848,165,-2.5856361814003606,neither,false,false
2018,4,14,PSOL,SOLIDARIEDADE,11,0.34655335784073527,0.3469785575048733,178,0.2181274277027967,neither,false,false
2018,4,15,PSOL,PMN,12,0.35300998257859756,0.35282651072124754,181,-0.09412106282053401,neither,false,false
2018,4,16,PSOL,PMB,13,0.35533333150153684,0.35282651072124754,181,-1.2859990602883897,neither,false,false
2018,4,17,PSOL,PHS,14,0.369871048649564,0.3645224171539961,187,-2.743847957226336,neither,false,false
2018,4,18,PSOL,MDB,15,0.4252310327902769,0.43079922027290446,221,2.856480178587958,neither,false,false
2018,4,19,PSOL,PSD,16,0.4837366796591922,0.49902534113060426,256,7.843083334834404,neither,false,false
2018,4,20,PSOL,PSDB,17,0.5436955110503633,0.557504873294347,286,7.084202831163623,votes+seats,false,false
2018,4,21,PSOL,PODE,18,0.5665249873835015,0.5789473684210527,297,6.372681472263707,votes+seats,false,false
2018,4,22,PSOL,PPL,19,0.5704879468298675,0.580896686159844,298,5.339683276277981,votes+seats,false,false
2018,4,23,PSOL,PRTB,20,0.5774587059639936,0.580896686159844,298,1.7636838404712876,votes+seats,false,false
2018,4,24,PSOL,PROS,21,0.5982669475014245,0.5964912280701754,306,-0.9109440682307763,votes+seats,false,false
2018,4,25,PSOL,PRP,22,0.6069475665550187,0.6042884990253411,310,-1.3641016427245631,votes+seats,false,false
2018,4,26,PSOL,PR,23,0.6601163862440631,0.6686159844054581,343,4.360293856795636,votes+seats,false,false
2018,4,27,PSOL,PRB,24,0.7108421694617337,0.7251461988304093,372,7.337967066130602,votes+seats,false,false
2018,4,28,PSOL,PTC,25,0.7169666182563557,0.7290448343079922,374,6.196124834489524,votes+seats,false,false
2018,4,29,PSOL,DC,26,0.7208513905218168,0.7309941520467836,375,5.203236662307972,votes+seats,false,false
2018,4,30,PSOL,PSL,27,0.8372213621259179,0.8323586744639376,427,-2.4945587705959156,votes+seats,false,false
2018,4,31,PSOL,NOVO,28,0.8651875927537794,0.847953216374269,435,-8.841235082688854,votes+seats,false,false
2018,4,32,PSOL,PP,29,0.9202287832423999,0.9200779727095516,472,-0.0773658033511424,votes+seats,false,false
2018,4,33,PSOL,PSC,30,0.9377301130757807,0.9337231968810916,479,-2.0555480078754726,votes+seats,false,false
2018,4,34,PSOL,PATRIOTA,31,0.9523061656540394,0.9434697855750487,484,-4.533062980522175,votes+seats,false,false
2018,4,35,PSOL,DEM,32,0.9989270557259974,1.0,513,0.5504204125633123,votes+seats,false,false
2018,5,5,PCdoB,PCdoB,1,0.0135306157818021,0.017543859649122806,9,2.058794103935523,neither,false,false
2018,5,6,PCdoB,PT,2,0.11658556387632157,0.1267056530214425,65,5.191605731447034,neither,false,false
2018,5,7,PCdoB,PDT,3,0.16301025836573832,0.18128654970760233,93,9.375737458376236,neither,false,false
2018,5,8,PCdoB,PSB,4,0.21818801946059901,0.24366471734892786,125,13.069546016712707,neither,false,false
2018,5,9,PCdoB,REDE,5,0.226500142116879,0.24561403508771928,126,9.805427094041079,neither,false,false
2018,5,10,PCdoB,PPS,6,0.24268468503124077,0.26120857699805067,134,9.50275657897349,neither,false,false
2018,5,11,PCdoB,PV,7,0.2588943846176313,0.26900584795321636,138,5.187180691155135,neither,false,false
2018,5,12,PCdoB,PTB,8,0.27947888238838586,0.2884990253411306,148,4.627333334758049,neither,false,false
2018,5,13,PCdoB,AVANTE,9,0.29834653905965136,0.30214424951267055,155,1.9482254623988524,neither,false,false
2018,5,14,PCdoB,SOLIDARIEDADE,10,0.3182222435253372,0.32748538011695905,168,4.751989071502038,neither,false,false
2018,5,15,PCdoB,PMN,11,0.3246788682631994,0.3333333333333333,171,4.439740580978707,neither,false,false
2018,5,16,PCdoB,PMB,12,0.3270022171861387,0.3333333333333333,171,3.2478625835108517,neither,false,false
2018,5,17,PCdoB,PHS,13,0.3415399343341659,0.34502923976608185,177,1.7900136865728768,neither,false,false
2018,5,18,PCdoB,MDB,14,0.3968999184748788,0.41130604288499023,211,7.390341822387171,neither,false,false
2018,5,19,PCdoB,PSD,15,0.4554055653437941,0.47953216374269003,246,12.376944978633617,neither,false,false
2018,5,20,PCdoB,PSDB,16,0.5153643967349651,0.5380116959064327,276,11.618064474962864,votes+seats,false,false
2018,5,21,PCdoB,PODE,17,0.5381938730681034,0.5594541910331384,287,10.906543116062949,votes+seats,false,false
2018,5,22,PCdoB,PPL,18,0.5421568325144694,0.5614035087719298,288,9.873544920077165,votes+seats,false,false
2018,5,23,PCdoB,PRTB,19,0.5491275916485955,0.5614035087719298,288,6.297545484270529,votes+seats,false,false
2018,5,24,PCdoB,PROS,20,0.5699358331860264,0.5769980506822612,296,3.622917575568465,votes+seats,false,false
2018,5,25,PCdoB,PRP,21,0.5786164522396205,0.5847953216374269,300,3.1697600010746783,votes+seats,false,false
2018,5,26,PCdoB,PR,22,0.631785271928665,0.6491228070175439,333,8.894155500594877,votes+seats,false,false
2018,5,27,PCdoB,PRB,23,0.6825110551463356,0.7056530214424951,362,11.871828709929844,votes+seats,false,false
2018,5,28,PCdoB,PTC,24,0.6886355039409575,0.7095516569200779,364,10.729986478288822,votes+seats,false,false
2018,5,29,PCdoB,DC,25,0.6925202762064187,0.7115009746588694,365,9.737098306107214,votes+seats,false,false
2018,5,30,PCdoB,PSL,26,0.8088902478105198,0.8128654970760234,417,2.0393028732033827,votes+seats,false,false
2018,5,31,PCdoB,NOVO,27,0.8368564784383813,0.8284600389863548,425,-4.307373438889613,votes+seats,false,false
2018,5,32,PCdoB,PP,28,0.8918976689270018,0.9005847953216374,462,4.456495840448042,votes+seats,false,false
2018,5,33,PCdoB,PSC,29,0.9093989987603825,0.9142300194931774,469,2.4783136359237687,votes+seats,false,false
2018,5,34,PCdoB,PATRIOTA,30,0.9239750513386412,0.9239766081871345,474,0.0007986632770666802,votes+seats,false,false
2018,5,35,PCdoB,DEM,31,0.9705959414105993,0.9805068226120858,503,5.084282056362554,votes+seats,false,false
2018,6,6,PT,PT,1,0.10305494809451948,0.10916179337231968,56,3.132811627511508,neither,false,false
2018,6,7,PT,PDT,2,0.14947964258393623,0.16374269005847952,84,7.31694335444071,neither,false,false
2018,6,8,PT,PSB,3,0.20465740367879692,0.22612085769980506,116,11.010751912777181,neither,false,false
2018,6,9,PT,REDE,4,0.2129695263350769,0.22807017543859648,117,7.746632990105553,neither,false,false
2018,6,10,PT,PPS,5,0.22915406924943868,0.24366471734892786,125,7.443962475037964,neither,false,false
2018,6,11,PT,PV,6,0.2453637688358292,0.25146198830409355,129,3.128386587219623,neither,false,false
2018,6,12,PT,PTB,7,0.2659482666065837,0.2709551656920078,139,2.5685392308225516,neither,false,false
2018,6,13,PT,AVANTE,8,0.2848159232778492,0.28460038986354774,146,-0.11056864153664492,neither,false,false
2018,6,14,PT,SOLIDARIEDADE,9,0.30469162774353503,0.30994152046783624,159,2.6931949675665408,neither,false,false
2018,6,15,PT,PMN,10,0.3111482524813973,0.3157894736842105,162,2.3809464770431816,neither,false,false
2018,6,16,PT,PMB,11,0.3134716014043366,0.3157894736842105,162,1.189068479575326,neither,false,false
2018,6,17,PT,PHS,12,0.32800931855236376,0.32748538011695905,168,-0.2687804173626205,neither,false,false
2018,6,18,PT,MDB,13,0.3833693026930767,0.3937621832358674,202,5.331547718451674,neither,false,false
2018,6,19,PT,PSD,14,0.441874949561992,0.4619883040935672,237,10.318150874698091,neither,false,false
2018,6,20,PT,PSDB,15,0.5018337809531631,0.52046783625731,267,9.55927037102731,votes+seats,false,false
2018,6,21,PT,PODE,16,0.5246632572863014,0.5419103313840156,278,8.847749012127395,votes+seats,false,false
2018,6,22,PT,PPL,17,0.5286262167326673,0.543859649122807,279,7.814750816141668,votes+seats,false,false
2018,6,23,PT,PRTB,18,0.5355969758667933,0.543859649122807,279,4.238751380335032,votes+seats,false,false
2018,6,24,PT,PROS,19,0.5564052174042242,0.5594541910331384,287,1.5641234716329677,votes+seats,false,false
2018,6,25,PT,PRP,20,0.5650858364578185,0.5672514619883041,291,1.110965897139124,votes+seats,false,false
2018,6,26,PT,PR,21,0.6182546561468628,0.631578947368421,324,6.83536139665938,votes+seats,false,false
2018,6,27,PT,PRB,22,0.6689804393645336,0.6881091617933723,353,9.81303460599429,votes+seats,false,false
2018,6,28,PT,PTC,23,0.6751048881591555,0.6920077972709552,355,8.671192374353211,votes+seats,false,false
2018,6,29,PT,DC,24,0.6789896604246165,0.6939571150097466,356,7.6783042021717165,votes+seats,false,false
2018,6,30,PT,PSL,25,0.7953596320287177,0.7953216374269005,408,-0.019491230732171516,votes+seats,false,false
2018,6,31,PT,NOVO,26,0.8233258626565791,0.8109161793372319,416,-6.36616754282511,votes+seats,false,false
2018,6,32,PT,PP,27,0.8783670531451997,0.8830409356725146,453,2.397701736512545,votes+seats,false,false
2018,6,33,PT,PSC,28,0.8958683829785805,0.8966861598440545,460,0.41951953198821457,votes+seats,false,false
2018,6,34,PT,PATRIOTA,29,0.9104444355568392,0.9064327485380117,465,-2.0579954406584875,votes+seats,false,false
2018,6,35,PT,DEM,30,0.9570653256287972,0.9629629629629629,494,3.0254879524270564,votes+seats,false,false
2018,7,7,PDT,PDT,1,0.046424694489416746,0.05458089668615984,28,4.184131726929209,neither,false,false
2018,7,8,PDT,PSB,2,0.10160245558427744,0.11695906432748537,60,7.877940285265673,neither,false,false
2018,7,9,PDT,REDE,3,0.10991457824055742,0.1189083820662768,61,4.613821362594045,neither,false,false
2018,7,10,PDT,PPS,4,0.1260991211549192,0.13450292397660818,69,4.311150847526449,neither,false,false
2018,7,11,PDT,PV,5,0.14230882074130974,0.14230019493177387,73,-0.004425040291891946,neither,false,false
2018,7,12,PDT,PTB,6,0.16289331851206426,0.1617933723196881,83,-0.5642723966889633,neither,false,false
2018,7,13,PDT,AVANTE,7,0.18176097518332976,0.17543859649122806,90,-3.24338026904816,neither,false,false
2018,7,14,PDT,SOLIDARIEDADE,8,0.20163667964901558,0.20077972709551656,103,-0.43961665994498844,neither,false,false
2018,7,15,PDT,PMN,9,0.20809330438687787,0.20662768031189083,106,-0.7518651504683476,neither,false,false
2018,7,16,PDT,PMB,10,0.21041665330981713,0.20662768031189083,106,-1.943743147936189,neither,false,false
2018,7,17,PDT,PHS,11,0.2249543704578443,0.21832358674463936,112,-3.4015920448741355,neither,false,false
2018,7,18,PDT,MDB,12,0.2803143545985572,0.28460038986354774,146,2.198736090940173,neither,false,false
2018,7,19,PDT,PSD,13,0.33882000146747254,0.35282651072124754,181,7.18533924718659,neither,false,false
2018,7,20,PDT,PSDB,14,0.39877883285864363,0.41130604288499023,211,6.426458743515809,neither,false,false
2018,7,21,PDT,PODE,15,0.4216083091917819,0.4327485380116959,222,5.714937384615894,neither,false,false
2018,7,22,PDT,PPL,16,0.4255712686381478,0.4346978557504873,223,4.681939188630167,neither,false,false
2018,7,23,PDT,PRTB,17,0.4325420277722739,0.4346978557504873,223,1.105939752823474,neither,false,false
2018,7,24,PDT,PROS,18,0.4533502693097048,0.4502923976608187,231,-1.5686881558785615,neither,false,false
2018,7,25,PDT,PRP,19,0.462030888363299,0.4580896686159844,235,-2.0218457303723767,neither,false,false
2018,7,26,PDT,PR,20,0.5151997080523434,0.5224171539961013,268,3.702549769147822,votes+seats,false,false
2018,7,27,PDT,PRB,21,0.565925491270014,0.5789473684210527,297,6.680222978482789,votes+seats,false,false
2018,7,28,PDT,PTC,22,0.5720499400646359,0.5828460038986355,299,5.538380746841767,votes+seats,false,false
2018,7,29,PDT,DC,23,0.5759347123300971,0.5847953216374269,300,4.545492574660216,votes+seats,false,false
2018,7,30,PDT,PSL,24,0.6923046839341982,0.6861598440545809,352,-3.1523028582436723,votes+seats,false,false
2018,7,31,PDT,NOVO,25,0.7202709145620597,0.7017543859649122,360,-9.49897917033661,votes+seats,false,false
2018,7,32,PDT,PP,26,0.7753121050506803,0.7738791423001949,397,-0.735109890998956,votes+seats,false,false
2018,7,33,PDT,PSC,27,0.792813434884061,0.7875243664717348,404,-2.713292095523286,votes+seats,false,false
2018,7,34,PDT,PATRIOTA,28,0.8073894874623196,0.797270955165692,409,-5.190807068169988,votes+seats,false,false
2018,7,35,PDT,DEM,29,0.8540103775342778,0.8538011695906432,438,-0.10732367508450125,votes+seats,false,false
2018,8,8,PSB,PSB,1,0.0551777610948607,0.06237816764132553,32,3.6938085583364604,neither,false,false
2018,8,9,PSB,REDE,2,0.06348988375114067,0.06432748538011696,33,0.4296896356648361,neither,false,false
2018,8,10,PSB,PPS,3,0.07967442666550245,0.07992202729044834,41,0.12701912059723952,neither,false,false
2018,8,11,PSB,PV,4,0.09588412625189298,0.08771929824561403,45,-4.188556767221101,neither,false,false
2018,8,12,PSB,PTB,5,0.11646862402264752,0.10721247563352826,55,-4.748404123618172,neither,false,false
2018,8,13,PSB,AVANTE,6,0.135336280693913,0.12085769980506822,62,-7.427511995977369,neither,false,false
