"case_id","source_case_id","case_domain","ideological_universe","k","gap_count","case_order","election_year","case_label","cabinet_period","source_periods","period_start","period_end","period_days","ideology_start_index","ideology_end_index","start_party","end_party","coalition_parties","coalition_party_count","minimal_inversion","minimal_status","observed_coalition","synthetic_ideological_interval","composition_equivalence_group","composition_equivalence_count","compositionally_repeated","electoral_unit","v_Cd","V_d","district_coalition_vote_share","s_Cd","S_d","district_coalition_seat_share","within_district_quota","national_quota_contribution","a_Cd","b_Cd","b_Cd_factored","b_crosscheck_residual","d_Cd","a_Cd_exact","b_Cd_exact","d_Cd_exact"
"cabinet/2014/2017.1","2014/2017.1","cabinet","not_applicable",,,2,2014,"2017.1","2017.1","[""2017.1""]",2017-12-28,2018-04-06,100,,,,,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",8,,"not applicable",true,false,"2014:DEM|PMDB|PP|PPS|PSB|PSD|PSDB|PV",1,false,"RR",93567,238099,0.3929751909919823,3,8,0.375,3.1438015279358584,0.49303781484888853,-0.14380152793585863,2.65076371308697,2.65076371308697,0.0,2.5069621851511115,"-34239//238099","3233961367185//1220011180634","12845589//5123966"
"cabinet/2014/2017.1","2014/2017.1","cabinet","not_applicable",,,2,2014,"2017.1","2017.1","[""2017.1""]",2017-12-28,2018-04-06,100,,,,,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",8,,"not applicable",true,false,"2014:DEM|PMDB|PP|PPS|PSB|PSD|PSDB|PV",1,false,"RS",3032832,5942063,0.5104005124146277,16,31,0.5161290322580645,15.82241588485346,15.981070912648523,0.17758411514654085,-0.1586550277950635,-0.1586550277950635,0.0,0.01892908735147735,"1055216//5942063","-2415279166080//15223464390929","48496//2561983"
"cabinet/2014/2017.1","2014/2017.1","cabinet","not_applicable",,,2,2014,"2017.1","2017.1","[""2017.1""]",2017-12-28,2018-04-06,100,,,,,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",8,,"not applicable",true,false,"2014:DEM|PMDB|PP|PPS|PSB|PSD|PSDB|PV",1,false,"SC",2424075,3391619,0.7147250324992283,13,16,0.8125,11.435600519987652,12.773313679286709,1.5643994800123482,-1.3377131592990568,-1.3377131592990568,0.0,0.22668632071329123,"5305847//3391619","-23247502237275//17378540440954","1161533//5123966"
"cabinet/2014/2017.1","2014/2017.1","cabinet","not_applicable",,,2,2014,"2017.1","2017.1","[""2017.1""]",2017-12-28,2018-04-06,100,,,,,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",8,,"not applicable",true,false,"2014:DEM|PMDB|PP|PPS|PSB|PSD|PSDB|PV",1,false,"SE",373907,1052826,0.3551460545237295,3,8,0.375,2.841168436189836,1.9702490219490136,0.15883156381016425,0.870919414240822,0.870919414240822,0.0,1.0297509780509864,"83611//526413","2349150369691//2697322313958","5276409//5123966"
"cabinet/2014/2017.1","2014/2017.1","cabinet","not_applicable",,,2,2014,"2017.1","2017.1","[""2017.1""]",2017-12-28,2018-04-06,100,,,,,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",8,,"not applicable",true,false,"2014:DEM|PMDB|PP|PPS|PSB|PSD|PSDB|PV",1,false,"SP",10185776,21266194,0.47896562967496675,36,70,0.5142857142857142,33.52759407724767,53.67247792042336,2.472405922752327,-20.144883843175688,-20.144883843175688,0.0,-17.67247792042336,"26289332//10633097","-548783173698392//27241813751351","-45276588//2561983"
"cabinet/2014/2017.1","2014/2017.1","cabinet","not_applicable",,,2,2014,"2017.1","2017.1","[""2017.1""]",2017-12-28,2018-04-06,100,,,,,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",8,,"not applicable",true,false,"2014:DEM|PMDB|PP|PPS|PSB|PSD|PSDB|PV",1,false,"TO",550964,733225,0.7514255515019265,7,8,0.875,6.011404412015412,2.903225353173694,0.9885955879845887,3.1081790588417175,3.1081790588417175,0.0,4.096774646826306,"724863//733225","5838745397746//1878509985175","10495867//2561983"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"AC",161857,417502,0.38767957997805996,2,8,0.25,3.1014366398244797,0.8449938985911348,-1.10143663982448,2.256442741233345,2.256442741233345,0.0,1.1550061014088653,"-229926//208751","15428613720643//6837582642230","37831913//32754730"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"AL",692112,1460767,0.4738004075940927,5,9,0.5555555555555556,4.264203668346834,3.613253780446366,0.7357963316531657,0.6509498879004681,0.6509498879004681,0.0,1.386746219553634,"1074827//1460767","15573008977128//23923514338955","22711249//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"AM",1007774,1770246,0.5692847208806008,6,8,0.75,4.554277767044806,5.261205145027909,1.4457222329551938,-0.7069273779831028,-0.7069273779831028,0.0,0.7387948549720911,"1279642//885123","-10247606858231//14495982440895","12099513//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"AP",136338,364871,0.3736608280734835,4,8,0.5,2.989286624587868,0.7117688956678928,1.010713375412132,2.277517728919975,2.277517728919975,0.0,3.288231104332107,"368780//364871","13609593119931//5975625544915","53852561//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"BA",2961342,6868013,0.43117885769872594,19,39,0.48717948717948717,16.815975450250313,15.460041404707045,2.1840245497496875,1.3559340455432671,1.3559340455432671,0.0,3.5399585952929544,"14999909//6868013","152515401409737//112479955725745","57975194//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"CE",1265073,4596080,0.27525043080190076,6,22,0.2727272727272727,6.055509477641817,6.604465461934811,-0.055509477641816504,-0.5489559842929941,-0.5489559842929941,0.0,-0.6044654619348107,"-127563//2298040","-4132083903513//7527167972920","-19799103//32754730"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"DF",518674,1439876,0.36022129683389403,4,8,0.5,2.8817703746711523,2.7077998811164066,1.1182296253288477,0.17397049355474553,0.17397049355474553,0.0,1.2922001188835932,"402528//359969","1025615853457//5895343701685","21162833//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"ES",854968,1933018,0.4422969677468084,5,10,0.5,4.422969677468084,4.463463078462255,0.5770303225319164,-0.04049340099417209,-0.04049340099417209,0.0,0.5365369215377443,"557705//966509","-640964807276//15828870668785","8787061//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"GO",1682477,3031931,0.5549192907094521,11,17,0.6470588235294118,9.433627942060687,8.783573151114359,1.5663720579393132,0.6500547909463286,0.6500547909463286,0.0,2.216426848885642,"4749132//3031931","64556994127693//99310081283630","72598463//32754730"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"MA",1249105,3270678,0.3819101116037715,7,18,0.3888888888888889,6.874382008867886,6.52110260105945,0.1256179911321139,0.3532794078084361,0.3532794078084361,0.0,0.47889739894054995,"68476//545113","1261562823807//3571005826898","3137231//6550946"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"MG",4173844,10087536,0.41376248867909865,23,53,0.4339622641509434,21.92941189999223,21.790053650266696,1.070588100007772,0.13935824972553373,0.13935824972553373,0.0,1.2099463497333056,"2699899//2521884","5755748614837//41301814755660","19815733//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"MS",750232,1240027,0.6050126327894473,6,8,0.75,4.840101062315578,3.916676217450121,1.1598989376844213,0.9234248448654576,0.9234248448654576,0.0,2.083323782549879,"1438306//1240027","18753257838868//20308374788855","34119354//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"MT",547362,1408190,0.38869896817900995,2,8,0.25,3.1095917454320796,2.8575690289616187,-1.1095917454320794,0.2520227164704608,0.2520227164704608,0.0,-0.8575690289616187,"-781258//704095","116245183707//461248832387","-14044721//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"PA",1798943,3956457,0.45468534095024915,9,17,0.5294117647058824,7.729650796154236,9.391597885251993,1.270349203845764,-1.6619470890977566,-1.6619470890977566,0.0,-0.39159788525199263,"5026082//3956457","-215376178609991//129592680791610","-12826683//32754730"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"PB",1058744,1989377,0.5321987737869694,8,12,0.6666666666666666,6.386385285443634,5.527300148711347,1.6136147145563662,0.8590851367322875,0.8590851367322875,0.0,2.4726998512886538,"3210088//1989377","27989640861996//32580753251605","40496308//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"PE",1661538,4331764,0.383570757779048,10,25,0.4,9.5892689444762,8.674258587996299,0.41073105552380046,0.915010356479901,0.915010356479901,0.0,1.3257414120037014,"889595//2165882","32456735015007//35471440060930","21712151//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"PI",687025,1787802,0.3842847250422586,4,10,0.4,3.842847250422586,3.5866964862784703,0.15715274957741404,0.25615076414411564,0.25615076414411564,0.0,0.4133035137215297,"140479//893901","1499992537495//5855897180346","2707529//6550946"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"PR",2994124,5709044,0.5244527805355853,16,30,0.5333333333333333,15.733583416067559,15.631183771015667,0.2664165839324412,0.10239964505189172,0.10239964505189172,0.0,0.36881622898433297,"380246//1427261","2393568596328//23374774347265","6040238//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"RJ",4110062,7733626,0.5314534217196435,26,46,0.5652173913043478,24.446857399103603,21.457072062569285,1.553142600896397,2.989785336534319,2.989785336534319,0.0,4.542927937430716,"6005712//3866813","189337747331777//63328207887745","74401189//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"RN",570301,1618823,0.35229361085183497,4,8,0.5,2.8183488868146798,2.9773248321692773,1.1816511131853205,-0.15897594535459797,-0.15897594535459797,0.0,1.0226751678307224,"1912884//1618823","-8429558058793//53024110282790","33497449//32754730"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"RO",387218,783305,0.494338731400923,4,8,0.5,3.954709851207384,2.0215180525072256,0.045290148792615906,1.9331917987001583,1.9331917987001583,0.0,1.9784819474927744,"35476//783305","4959979330033//2565694378265","32402321//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"RR",146542,270708,0.5413286640956307,6,8,0.75,4.330629312765046,0.7650401026050283,1.6693706872349543,3.5655892101600175,3.5655892101600175,0.0,5.234959897394972,"112978//67677","3951995432803//1108370931105","85734849//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"RS",2088379,5845077,0.35728853529217836,13,31,0.41935483870967744,11.075944594057528,10.90263326853862,1.9240554059424708,0.17331132551890888,0.17331132551890888,0.0,2.09736673146138,"11246252//5845077","33181132471477//191453918964210","68698681//32754730"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"SC",1931798,3548458,0.5444049217998354,9,16,0.5625,8.710478748797366,10.085183361303848,0.28952125120263505,-1.3747046125064835,-1.3747046125064835,0.0,-1.0851833613038484,"513677//1774229","-39945061266781//29057195926585","-17772444//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"SE",430073,953969,0.45082492198383806,3,8,0.375,3.6065993758707044,2.2452477245271143,-0.6065993758707044,1.3613516513435904,1.3613516513435904,0.0,0.7547522754728859,"-578677//953969","42538150997293//31246997023370","24721707//32754730"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"SP",12201672,21131103,0.5774271224743923,41,70,0.5857142857142857,40.41989857320747,63.70029342327047,0.5801014267925342,-23.280394850063004,-23.280394850063004,0.0,-22.70029342327047,"83389//143749","-54807400275244//2354229841385","-371770991//16377365"
"cabinet/2018/2021.3/2022.1","2018/2021.3/2022.1","cabinet","not_applicable",,,3,2018,"2021.3/2022.1","2021.3/2022.1","[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",9,,"not applicable",true,false,"2018:DEM|PATRIOTA|PP|PR|PRB|PSC|PSD|PSDB|PSL",1,false,"TO",359159,715942,0.5016593522939009,4,8,0.5,4.013274818351207,1.8750326746701926,-0.01327481835120722,2.1382421436810146,2.1382421436810146,0.0,2.1249673253298074,"-4752//357971","25071409695761//11725243452830","69602731//32754730"
"cabinet/2022/2023.1","2022/2023.1","cabinet","not_applicable",,,4,2022,"2023.1","2023.1","[""2023.1""]",2023-01-01,2023-09-12,255,,,,,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",9,,"not applicable",true,false,"2022:MDB|PCdoB|PDT|PSB|PSD|PSOL|PT|REDE|UNIÃO",1,false,"AC",216161,434253,0.497776641727288,3,8,0.375,3.982213133818304,1.0135000241469272,-0.9822131338183041,2.968713109671377,2.968713109671377,0.0,1.9864999758530728,"-426529//434253","141052893740275//47513144089524","217349931//109413508"
"cabinet/2022/2023.1","2022/2023.1","cabinet","not_applicable",,,4,2022,"2023.1","2023.1","[""2023.1""]",2023-01-01,2023-09-12,255,,,,,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",9,,"not applicable",true,false,"2022:MDB|PCdoB|PDT|PSB|PSD|PSOL|PT|REDE|UNIÃO",1,false,"AL",728401,1650763,0.4412511063065988,4,9,0.4444444444444444,3.9712599567593894,3.4152064021199284,0.028740043240610556,0.556053554639461,0.556053554639461,0.0,0.5847935978800717,"47443//1650763","100432041325353//180615770706604","63984319//109413508"
"cabinet/2022/2023.1","2022/2023.1","cabinet","not_applicable",,,4,2022,"2023.1","2023.1","[""2023.1""]",2023-01-01,2023-09-12,255,,,,,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",9,,"not applicable",true,false,"2022:MDB|PCdoB|PDT|PSB|PSD|PSOL|PT|REDE|UNIÃO",1,false,"AM",932438,1976477,0.47176769575360605,4,8,0.5,3.7741415660288484,4.371861415868322,0.2258584339711517,-0.5977198498394739,-0.5977198498394739,0.0,-0.3718614158683222,"446404//1976477","-64629439637503//108126641025658","-20343331//54706754"
"cabinet/2022/2023.1","2022/2023.1","cabinet","not_applicable",,,4,2022,"2023.1","2023.1","[""2023.1""]",2023-01-01,2023-09-12,255,,,,,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",9,,"not applicable",true,false,"2022:MDB|PCdoB|PDT|PSB|PSD|PSOL|PT|REDE|UNIÃO",1,false,"AP",201989,423017,0.47749617627660357,5,8,0.625,3.8199694102128285,0.9470526893260748,1.1800305897871717,2.8729167208867534,2.8729167208867534,0.0,4.052947310673925,"499173//423017","132969427982227//46283773913636","443447183//109413508"
"cabinet/2022/2023.1","2022/2023.1","cabinet","not_applicable",,,4,2022,"2023.1","2023.1","[""2023.1""]",2023-01-01,2023-09-12,255,,,,,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",9,,"not applicable",true,false,"2022:MDB|PCdoB|PDT|PSB|PSD|PSOL|PT|REDE|UNIÃO",1,false,"BA",4791616,7958431,0.6020804854625239,25,39,0.6410256410256411,23.481138933038434,22.46613834920639,1.5188610669615656,1.0150005838320457,1.0150005838320457,0.0,2.5338616507936114,"929827//612187","16996572309072//16745381805499","69309673//27353377"
"cabinet/2022/2023.1","2022/2023.1","cabinet","not_applicable",,,4,2022,"2023.1","2023.1","[""2023.1""]",2023-01-01,2023-09-12,255,,,,,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",9,,"not applicable",true,false,"2022:MDB|PCdoB|PDT|PSB|PSD|PSOL|PT|REDE|UNIÃO",1,false,"CE",3489096,5083860,0.6863084349293647,16,22,0.7272727272727273,15.098785568446024,16.35909752569125,0.9012144315539767,-1.2603119572452286,-1.2603119572452286,0.0,-0.3590975256912519,"381804//423655","-14604992699258//11588394932935","-9822530//27353377"
"cabinet/2022/2023.1","2022/2023.1","cabinet","not_applicable",,,4,2022,"2023.1","2023.1","[""2023.1""]",2023-01-01,2023-09-12,255,,,,,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",9,,"not applicable",true,false,"2022:MDB|PCdoB|PDT|PSB|PSD|PSOL|PT|REDE|UNIÃO",1,false,"DF",748683,1607519,0.46573819656252896,2,8,0.25,3.7259055725002317,3.5103012966186955,-1.7259055725002317,0.21560427588153636,0.21560427588153636,0.0,-1.5103012966186953,"-2774426//1607519","37921405624011//175884292966652","-165247363//109413508"
"cabinet/2022/2023.1","2022/2023.1","cabinet","not_applicable",,,4,2022,"2023.1","2023.1","[""2023.1""]",2023-01-01,2023-09-12,255,,,,,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",9,,"not applicable",true,false,"2022:MDB|PCdoB|PDT|PSB|PSD|PSOL|PT|REDE|UNIÃO",1,false,"ES",699048,2084430,0.3353665030727825,3,10,0.3,3.353665030727825,3.277580899791642,-0.35366503072782485,0.07608413093618306,0.07608413093618306,0.0,-0.2775808997916418,"-24573//69481","144600933246//1900539987337","-7592775//27353377"
"cabinet/2022/2023.1","2022/2023.1","cabinet","not_applicable",,,4,2022,"2023.1","2023.1","[""2023.1""]",2023-01-01,2023-09-12,255,,,,,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",9,,"not applicable",true,false,"2022:MDB|PCdoB|PDT|PSB|PSD|PSOL|PT|REDE|UNIÃO",1,false,"GO",1392355,3439644,0.40479625217028276,8,17,0.47058823529411764,6.881536286894806,6.528244346209976,1.1184637131051935,0.3532919406848304,0.3532919406848304,0.0,1.4717556537900238,"226301//202332","977640670895//2767231737582","161029949//109413508"
"cabinet/2022/2023.1","2022/2023.1","cabinet","not_applicable",,,4,2022,"2023.1","2023.1","[""2023.1""]",2023-01-01,2023-09-12,255,,,,,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",9,,"not applicable",true,false,"2022:MDB|PCdoB|PDT|PSB|PSD|PSOL|PT|REDE|UNIÃO",1,false,"MA",1777054,3707930,0.4792576990396259,8,18,0.4444444444444444,8.626638582713266,8.33195753124011,-0.6266385827132659,0.2946810514731561,0.2946810514731561,0.0,-0.3319575312401098,"-1161766//1853965","29887850952729//101424407179610","-18160319//54706754"
