inversion_id,election,domain,k,period,period_ranges,period_days,source_periods,coalition,members,omitted_party,source_coalition_id,is_main_focal,is_strongest_k1,votes,vote_share,seats,q_C,d_C,A_C,B_C,R_C,r_C,classification,component_pattern,party_count,gross_positive_A,gross_negative_A,positive_A_count,negative_A_count,largest_positive_A_party,largest_positive_A,top_two_positive_A_parties,top_two_positive_A_share,largest_negative_A_party,largest_negative_A,top_two_negative_A_parties,top_two_negative_A_share,gross_positive_B,gross_negative_B,positive_B_count,negative_B_count,largest_positive_B_party,largest_positive_B,top_two_positive_B_parties,top_two_positive_B_share,largest_negative_B_party,largest_negative_B,top_two_negative_B_parties,top_two_negative_B_share,gross_positive_d,gross_negative_d,positive_d_count,negative_d_count,largest_positive_d_party,largest_positive_d,top_two_positive_d_parties,top_two_positive_d_share,largest_negative_d_party,largest_negative_d,top_two_negative_d_parties,top_two_negative_d_share,reinforcing_positive_parties,reinforcing_negative_parties,offsetting_parties,substantial_offset_parties,focal,report_code,identity_residual,csv_member_sum_residual_A,csv_member_sum_residual_B,csv_member_sum_residual_d
k1/2018/6-20/omit-PHS,2018,k=1 minimal ideological,1,,,,,"PT--PSDB, omitting PHS",PT; PDT; PSB; REDE; PPS; PV; PTB; AVANTE; SOLIDARIEDADE; PMN; PMB; MDB; PSD; PSDB,PHS,PT|PDT|PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|MDB|PSD|PSDB,false,false,47883753,0.4872960638051359,261,249.98288073203474,11.017119267965269,7.414424102776362,3.6026951651889063,1.0440714949587884,7.0171192679652679,reinforcement,A+ B+,14,21.580969368279828,-14.166545265503467,7,7,PT,4.8831037528318886,PT; MDB,0.42729247765927914,PV,-4.0091640299057199,PV; REDE,0.56123240500525673,7.1264922244951467,-3.5237970593062409,10,4,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.43119256115749627,PT,-1.7502921253203811,PT; PSDB,0.83145799977481749,24.401446813941071,-13.384327545975802,6,8,MDB,5.6003281358142782,MDB; PSD,0.43386490042107578,PV,-4.3155758878183397,PV; REDE,0.56631121619321956,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PPS; PV,PT; REDE; PTB; AVANTE; PMN; PMB; PSDB,PT; PTB; PMN; PSDB,false,,0,-8.881784197001252e-16,0.0,-1.7763568394002505e-15
k1/2018/6-20/omit-PMB,2018,k=1 minimal ideological,1,,,,,"PT--PSDB, omitting PMB",PT; PDT; PSB; REDE; PPS; PV; PTB; AVANTE; SOLIDARIEDADE; PMN; PHS; MDB; PSD; PSDB,PMB,PT|PDT|PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PHS|MDB|PSD|PSDB,false,false,49083988,0.49951043203022383,267,256.24885163150481,10.751148368495176,6.5677682988018651,4.1833800696933112,1.0419558889729414,0.75114836849517608,reinforcement,A+ B+,14,21.580969368279828,-15.013201069477963,7,7,PT,4.8831037528318886,PT; MDB,0.42729247765927914,PV,-4.0091640299057199,PV; REDE,0.52958221455771159,7.7071771289995521,-3.5237970593062409,10,4,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.39870504893247849,PT,-1.7502921253203811,PT; PSDB,0.83145799977481749,24.401446813941071,-13.650298445445895,6,8,MDB,5.6003281358142782,MDB; PSD,0.43386490042107578,PV,-4.3155758878183397,PV; REDE,0.55527685645721214,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PPS; PV,PT; REDE; PTB; AVANTE; PMN; PHS; PSDB,PT; PTB; PMN; PHS; PSDB,false,,0,-8.881784197001252e-16,0.0,0.0
k1/2018/6-20/omit-PMN,2018,k=1 minimal ideological,1,,,,,"PT--PSDB, omitting PMN",PT; PDT; PSB; REDE; PPS; PV; PTB; AVANTE; SOLIDARIEDADE; PMB; PHS; MDB; PSD; PSDB,PMN,PT|PDT|PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMB|PHS|MDB|PSD|PSDB,false,false,48677835,0.49537715621530082,264,254.12848113844933,9.8715188615506833,5.8708708637629154,4.0006479977877678,1.0388445986743717,2.8715188615506828,reinforcement,A+ B+,14,21.580969368279828,-15.710098504516914,7,7,PT,4.8831037528318886,PT; MDB,0.42729247765927914,PV,-4.0091640299057199,PV; REDE,0.5060900329611796,7.5244450570940087,-3.5237970593062409,10,4,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.40838764999047206,PT,-1.7502921253203811,PT; PSDB,0.83145799977481749,24.401446813941071,-14.529927952390388,6,8,MDB,5.6003281358142782,MDB; PSD,0.43386490042107578,PV,-4.3155758878183397,PV; REDE,0.52166086682095314,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PPS; PV,PT; REDE; PTB; AVANTE; PMB; PHS; PSDB,PT; PTB; PHS; PSDB,false,,0,-8.881784197001252e-16,0.0,0.0
k1/2018/6-20/omit-PPS,2018,k=1 minimal ideological,1,,,,,"PT--PSDB, omitting PPS",PT; PDT; PSB; REDE; PV; PTB; AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB,PPS,PT|PDT|PSB|REDE|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB,false,false,47721929,0.48564923803880133,259,249.13805911390509,9.8619408860949243,5.2371305216480382,4.6248103644468861,1.0395842406462117,7.8619408860949243,reinforcement,A+ B+,14,21.580969368279828,-16.34383884663179,7,7,PT,4.8831037528318886,PT; MDB,0.42729247765927914,PV,-4.0091640299057199,PV; REDE,0.48646614449535297,7.8611114769026571,-3.236301112455771,11,3,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.39089770490823644,PT,-1.7502921253203811,PT; PSDB,0.90532034960118146,24.401446813941071,-14.539505927846147,6,8,MDB,5.6003281358142782,MDB; PSD,0.43386490042107578,PV,-4.3155758878183397,PV; REDE,0.52131722000080416,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PV,PT; REDE; PTB; AVANTE; PMN; PMB; PHS; PSDB,PT; PTB; PMN; PHS; PSDB,false,,0,-8.881784197001252e-16,0.0,0.0
k1/2018/6-20/omit-PTB,2018,k=1 minimal ideological,1,,,,,"PT--PSDB, omitting PTB",PT; PDT; PSB; REDE; PPS; PV; AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB,PTB,PT|PDT|PSB|REDE|PPS|PV|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB,false,false,47289571,0.48124928318240856,257,246.8808822725756,10.119117727424406,6.253845112929044,3.8652726144953617,1.0409878546863427,10.119117727424406,reinforcement,A+ B+,14,21.580969368279828,-15.327124255350785,7,7,PT,4.8831037528318886,PT; MDB,0.42729247765927914,PV,-4.0091640299057199,PV; REDE,0.51873555257429982,7.3890696738016022,-3.5237970593062409,10,4,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.41586973326888038,PT,-1.7502921253203811,PT; PSDB,0.83145799977481749,24.401446813941071,-14.282329086516665,6,8,MDB,5.6003281358142782,MDB; PSD,0.43386490042107578,PV,-4.3155758878183397,PV; REDE,0.53070439454063767,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PPS; PV,PT; REDE; AVANTE; PMN; PMB; PHS; PSDB,PT; PMN; PHS; PSDB,false,,0,-8.881784197001252e-16,0.0,-1.7763568394002505e-15
k1/2018/6-20/omit-PV,2018,k=1 minimal ideological,1,,,,,"PT--PSDB, omitting PV",PT; PDT; PSB; REDE; PPS; PTB; AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB,PV,PT|PDT|PSB|REDE|PPS|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB,false,false,47719457,0.4856240813667726,263,249.12515374115432,13.874846258845668,9.2311199833366331,4.643726275509036,1.0556942807680587,7.8748462588456691,reinforcement,A+ B+,14,21.580969368279828,-12.349849384943196,7,7,PT,4.8831037528318886,PT; MDB,0.42729247765927914,REDE,-3.941560240068624,REDE; AVANTE,0.57616818071115827,7.8611114769026571,-3.2173852013936206,11,3,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.39089770490823644,PT,-1.7502921253203811,PT; PSDB,0.91064298215646045,24.401446813941071,-10.526600555095401,6,8,MDB,5.6003281358142782,MDB; PSD,0.43386490042107578,REDE,-3.2641189226716265,REDE; AVANTE,0.56459127179039825,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PPS,PT; REDE; PTB; AVANTE; PMN; PMB; PHS; PSDB,PT; PTB; PMN; PHS; PSDB,false,,0,0.0,0.0,0.0
k1/2018/6-20/omit-REDE,2018,k=1 minimal ideological,1,,,,,"PT--PSDB, omitting REDE",PT; PDT; PSB; PPS; PV; PTB; AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB,REDE,PT|PDT|PSB|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB,false,false,48495506,0.4935216582968831,266,253.17661070630103,12.823389293698956,9.1635161934995377,3.6598731001994187,1.0506499761487635,3.823389293698956,reinforcement,A+ B+,14,21.580969368279828,-12.417453174780292,7,7,PT,4.8831037528318886,PT; MDB,0.42729247765927914,PV,-4.0091640299057199,PV; AVANTE,0.57847562949587927,7.1836701595056596,-3.5237970593062409,10,4,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.4277605132361067,PT,-1.7502921253203811,PT; PSDB,0.83145799977481749,24.401446813941071,-11.578057520242115,6,8,MDB,5.6003281358142782,MDB; PSD,0.43386490042107578,PV,-4.3155758878183397,PV; AVANTE,0.6041327526615422,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PPS; PV,PT; PTB; AVANTE; PMN; PMB; PHS; PSDB,PT; PTB; PMN; PHS; PSDB,false,,0,-1.7763568394002505e-15,0.0,0.0
k1/2018/6-24/omit-PSDB,2018,k=1 minimal ideological,1,,,,,"PT--PROS, omitting PSDB",PT; PDT; PSB; REDE; PPS; PV; PTB; AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PODE; PPL; PRTB; PROS,PSDB,PT|PDT|PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PODE|PPL|PRTB|PROS,false,false,48782902,0.49644638601305319,257,254.67699602469628,2.3230039753037195,-3.7578390426929373,6.0808430179966573,1.0091213733928228,2.3230039753037195,between-district dominance with within-district offset,A- B+,18,21.160252742727828,-24.918091785420764,6,12,PT,4.8831037528318886,PT; MDB,0.43578807794866353,PV,-4.0091640299057199,PV; REDE,0.31907436325546423,8.7627895657786699,-2.6819465477820135,14,4,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.35067490908940768,PT,-1.7502921253203811,PT; PODE,0.77855345206105797,24.401446813941071,-22.078442838637351,6,12,MDB,5.6003281358142782,MDB; PSD,0.43386490042107578,PV,-4.3155758878183397,PV; PRTB,0.35743351020275449,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PPS; PV; PODE,PT; REDE; PTB; AVANTE; PMN; PMB; PHS; PPL; PRTB; PROS,PT; PTB; PMN; PHS,false,,0,-4.440892098500626e-16,0.0,-4.440892098500626e-16
k1/2018/7-26/omit-AVANTE,2018,k=1 minimal ideological,1,,,,,"PDT--PR, omitting AVANTE",PDT; PSB; REDE; PPS; PV; PTB; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB; PODE; PPL; PRTB; PROS; PRP; PR,AVANTE,PDT|PSB|REDE|PPS|PV|PTB|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB|PODE|PPL|PRTB|PROS|PRP|PR,false,false,48771667,0.49633205138107789,261,254.61834235849295,6.3816576415070436,0.54596738114510501,5.8356902603619387,1.0250636210352901,2.3816576415070436,reinforcement,A+ B+,19,23.066246466904669,-22.520279085759562,7,12,PR,6.3683808514567275,PR; MDB,0.46417014513601074,PV,-4.0091640299057199,PV; REDE,0.35304732413382445,8.5909271639828457,-2.7552369036209079,14,5,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.35769019754142817,PSDB,-1.1795971292227698,PSDB; PR,0.66186050236287841,26.993030685949783,-20.611373044442743,6,13,PR,5.724395499520222,PR; MDB,0.41954250217739214,PV,-4.3155758878183397,PV; PRTB,0.38287479958802401,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PPS; PV; PODE,REDE; PTB; PMN; PMB; PHS; PSDB; PPL; PRTB; PROS; PRP; PR,PTB; PMN; PHS; PSDB; PRP,false,,0,-7.771561172376096e-16,0.0,-8.881784197001252e-16
k1/2018/7-26/omit-PODE,2018,k=1 minimal ideological,1,,,,,"PDT--PR, omitting PODE",PDT; PSB; REDE; PPS; PV; PTB; AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB; PPL; PRTB; PROS; PRP; PR,PODE,PDT|PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB|PPL|PRTB|PROS|PRP|PR,false,false,48382362,0.49237023171920513,257,252.58592887195223,4.414071128047766,-2.2542878897644312,6.6683590178121968,1.0174755226776131,4.414071128047766,between-district dominance with within-district offset,A- B+,19,23.066246466904669,-25.3205343566691,7,12,PR,6.3683808514567275,PR; MDB,0.46417014513601074,PV,-4.0091640299057199,PV; REDE,0.31400302055158746,9.0858493037345625,-2.4174902859223653,15,4,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.33820618542352376,PSDB,-1.1795971292227698,PSDB; PR,0.75432877301656209,26.993030685949783,-22.578959557902021,6,13,PR,5.724395499520222,PR; MDB,0.41954250217739214,PV,-4.3155758878183397,PV; PRTB,0.34951014033165134,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PPS; PV,REDE; PTB; AVANTE; PMN; PMB; PHS; PSDB; PPL; PRTB; PROS; PRP; PR,PTB; PMN; PHS; PSDB; PRP,false,,0,-4.440892098500626e-16,0.0,-8.881784197001252e-16
k1/2018/7-26/omit-PPS,2018,k=1 minimal ideological,1,,,,,"PDT--PR, omitting PPS",PDT; PSB; REDE; PV; PTB; AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB; PODE; PPL; PRTB; PROS; PRP; PR,PPS,PDT|PSB|REDE|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB|PODE|PPL|PRTB|PROS|PRP|PR,false,false,49035321,0.49901516513798161,260,255.99477971578457,4.0052202842154401,-2.6128880627486843,6.6181083469641244,1.015645710778408,1.0052202842154401,between-district dominance with within-district offset,A- B+,19,23.066246466904669,-25.679134529653354,7,12,PR,6.3683808514567275,PR; MDB,0.46417014513601074,PV,-4.0091640299057199,PV; REDE,0.30961807769623739,9.0858493037345625,-2.467740956770438,15,4,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.33820618542352376,PSDB,-1.1795971292227698,PSDB; PR,0.7389683573375625,26.993030685949783,-22.987810401734343,6,13,PR,5.724395499520222,PR; MDB,0.41954250217739214,PV,-4.3155758878183397,PV; PRTB,0.34329391036867196,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PV; PODE,REDE; PTB; AVANTE; PMN; PMB; PHS; PSDB; PPL; PRTB; PROS; PRP; PR,PTB; PMN; PHS; PSDB; PRP,false,,0,-4.440892098500626e-16,0.0,-8.881784197001252e-16
k1/2018/7-26/omit-PROS,2018,k=1 minimal ideological,1,,,,,"PDT--PR, omitting PROS",PDT; PSB; REDE; PPS; PV; PTB; AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB; PODE; PPL; PRTB; PRP; PR,PROS,PDT|PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB|PODE|PPL|PRTB|PRP|PR,false,false,48580977,0.4943914665149125,260,253.62282232215011,6.3771776778498861,0.50088114264956651,5.8762965352003196,1.0251443368521056,3.3771776778498861,reinforcement,A+ B+,19,23.066246466904669,-22.565365324255101,7,12,PR,6.3683808514567275,PR; MDB,0.46417014513601074,PV,-4.0091640299057199,PV; REDE,0.35234192558931249,8.6315334388212275,-2.7552369036209079,14,5,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.35600747609091082,PSDB,-1.1795971292227698,PSDB; PR,0.66186050236287841,26.993030685949783,-20.615853008099897,6,13,PR,5.724395499520222,PR; MDB,0.41954250217739214,PV,-4.3155758878183397,PV; PRTB,0.38279159831632686,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PPS; PV; PODE,REDE; PTB; AVANTE; PMN; PMB; PHS; PSDB; PPL; PRTB; PRP; PR,PTB; PMN; PHS; PSDB; PRP,false,,0,-6.661338147750939e-16,0.0,-8.881784197001252e-16
k1/2018/7-26/omit-PTB,2018,k=1 minimal ideological,1,,,,,"PDT--PR, omitting PTB",PDT; PSB; REDE; PPS; PV; AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB; PODE; PPL; PRTB; PROS; PRP; PR,PTB,PDT|PSB|REDE|PPS|PV|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB|PODE|PPL|PRTB|PROS|PRP|PR,false,false,48602963,0.49461521028158884,258,253.73760287445509,4.2623971255449211,-1.5961734714676785,5.8585705970125996,1.0167984448393086,3.2623971255449211,between-district dominance with within-district offset,A- B+,19,23.066246466904669,-24.662419938372345,7,12,PR,6.3683808514567275,PR; MDB,0.46417014513601074,PV,-4.0091640299057199,PV; REDE,0.32238216240912287,8.6138075006335075,-2.7552369036209079,14,5,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.35674008667166612,PSDB,-1.1795971292227698,PSDB; PR,0.66186050236287841,26.993030685949783,-22.730633560404865,6,13,PR,5.724395499520222,PR; MDB,0.41954250217739214,PV,-4.3155758878183397,PV; PRTB,0.34717797472093231,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PPS; PV; PODE,REDE; AVANTE; PMN; PMB; PHS; PSDB; PPL; PRTB; PROS; PRP; PR,PMN; PHS; PSDB; PRP,false,,0,-6.661338147750939e-16,0.0,0.0
k1/2018/7-26/omit-PV,2018,k=1 minimal ideological,1,,,,,"PDT--PR, omitting PV",PDT; PSB; REDE; PPS; PTB; AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB; PODE; PPL; PRTB; PROS; PRP; PR,PV,PDT|PSB|REDE|PPS|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB|PODE|PPL|PRTB|PROS|PRP|PR,false,false,49032849,0.49899000846595287,264,255.98187434303381,8.0181256569661841,1.3811013989399104,6.6370242580262744,1.0313230211222741,1.0181256569661847,reinforcement,A+ B+,19,23.066246466904669,-21.685145067964758,7,12,PR,6.3683808514567275,PR; MDB,0.46417014513601074,REDE,-3.941560240068624,REDE; PRTB,0.36169234557885954,9.0858493037345625,-2.4488250457082881,15,4,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.33820618542352376,PSDB,-1.1795971292227698,PSDB; PR,0.74467650694573406,26.993030685949783,-18.974905028983599,6,13,PR,5.724395499520222,PR; MDB,0.41954250217739214,PRTB,-3.575999435806676,PRTB; REDE,0.36048235013720625,PDT; PSB; SOLIDARIEDADE; MDB; PSD,PPS; PODE,REDE; PTB; AVANTE; PMN; PMB; PHS; PSDB; PPL; PRTB; PROS; PRP; PR,PTB; PMN; PHS; PSDB; PRP,false,,0,-4.440892098500626e-16,0.0,0.0
k1/2018/8-27/omit-PODE,2018,k=1 minimal ideological,1,,,,,"PSB--PRB, omitting PODE",PSB; REDE; PPS; PV; PTB; AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB; PPL; PRTB; PROS; PRP; PR; PRB,PODE,PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB|PPL|PRTB|PROS|PRP|PR|PRB,false,false,48805005,0.49667132044745904,258,254.79238738954649,3.2076126104535132,-0.97548071247158363,4.1830933229250968,1.0125891226316328,2.2076126104535132,between-district dominance with within-district offset,A- B+,19,24.345053644197517,-25.3205343566691,7,12,PR,6.3683808514567275,PR; PRB,0.44155801941400852,PV,-4.0091640299057199,PV; REDE,0.31400302055158746,8.0042832177154217,-3.8211898947903253,14,5,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.3839057602994348,PRB,-1.4036996088679599,PRB; PSDB,0.6760451087795204,25.786572168355534,-22.578959557902021,6,13,PR,5.724395499520222,PR; MDB,0.4391713470637964,PV,-4.3155758878183397,PV; PRTB,0.34951014033165134,PSB; SOLIDARIEDADE; MDB; PSD,PPS; PV,REDE; PTB; AVANTE; PMN; PMB; PHS; PSDB; PPL; PRTB; PROS; PRP; PR; PRB,PTB; PMN; PHS; PSDB; PRP; PRB,false,,0,-1.1102230246251565e-15,0.0,-4.440892098500626e-16
k1/2018/8-27/omit-PROS,2018,k=1 minimal ideological,1,,,,,"PSB--PRB, omitting PROS",PSB; REDE; PPS; PV; PTB; AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB; PODE; PPL; PRTB; PRP; PR; PRB,PROS,PSB|REDE|PPS|PV|PTB|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB|PODE|PPL|PRTB|PRP|PR|PRB,false,false,49003620,0.49869255524316641,261,255.82928083974437,5.1707191602556337,1.7796883199424141,3.3910308403132192,1.0202116002643757,1.1707191602556333,reinforcement,A+ B+,19,24.345053644197517,-22.565365324255101,7,12,PR,6.3683808514567275,PR; PRB,0.44155801941400852,PV,-4.0091640299057199,PV; REDE,0.35234192558931249,7.5499673528020876,-4.158936512488868,13,6,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.40700711549548302,PRB,-1.4036996088679599,PRB; PSDB,0.62114358570594896,25.786572168355534,-20.615853008099897,6,13,PR,5.724395499520222,PR; MDB,0.4391713470637964,PV,-4.3155758878183397,PV; PRTB,0.38279159831632686,PSB; SOLIDARIEDADE; MDB; PSD,PPS; PV; PODE,REDE; PTB; AVANTE; PMN; PMB; PHS; PSDB; PPL; PRTB; PRP; PR; PRB,PTB; PMN; PHS; PSDB; PRP; PRB,false,,0,-1.1102230246251565e-15,4.440892098500626e-16,-8.881784197001252e-16
k1/2018/8-27/omit-PTB,2018,k=1 minimal ideological,1,,,,,"PSB--PRB, omitting PTB",PSB; REDE; PPS; PV; AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB; PODE; PPL; PRTB; PROS; PRP; PR; PRB,PTB,PSB|REDE|PPS|PV|AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB|PODE|PPL|PRTB|PROS|PRP|PR|PRB,false,false,49025606,0.49891629900984275,259,255.94406139204932,3.0559386079506683,-0.31736629417483114,3.3733049021254997,1.0119398691703561,1.0559386079506685,between-district dominance with within-district offset,A- B+,19,24.345053644197517,-24.662419938372345,7,12,PR,6.3683808514567275,PR; PRB,0.44155801941400852,PV,-4.0091640299057199,PV; REDE,0.32238216240912287,7.5322414146143677,-4.158936512488868,13,6,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; MDB,0.40796494233268943,PRB,-1.4036996088679599,PRB; PSDB,0.62114358570594896,25.786572168355534,-22.730633560404865,6,13,PR,5.724395499520222,PR; MDB,0.4391713470637964,PV,-4.3155758878183397,PV; PRTB,0.34717797472093231,PSB; SOLIDARIEDADE; MDB; PSD,PPS; PV; PODE,REDE; AVANTE; PMN; PMB; PHS; PSDB; PPL; PRTB; PROS; PRP; PR; PRB,PMN; PHS; PSDB; PRP; PRB,false,,0,-9.43689570931383e-16,0.0,-4.440892098500626e-16
k1/2018/13-32/omit-PSL,2018,k=1 minimal ideological,1,,,,,"AVANTE--PP, omitting PSL",AVANTE; SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB; PODE; PPL; PRTB; PROS; PRP; PR; PRB; PTC; DC; NOVO; PP,PSL,AVANTE|SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB|PODE|PPL|PRTB|PROS|PRP|PR|PRB|PTC|DC|NOVO|PP,false,false,48743835,0.4960488149345148,262,254.47304206140609,7.5269579385939069,3.7916115404989217,3.7353463980949853,1.0295786063530361,2.5269579385939069,reinforcement,A+ B+,19,28.083945316403483,-24.292333775904559,7,12,PP,7.3187766293437537,PP; PR,0.48736590698337467,NOVO,-4.8822797315773077,NOVO; PRTB,0.36159845967831911,8.7647716863363971,-5.029425288241411,14,5,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; PP,0.37147996364056435,NOVO,-1.4643965805156332,NOVO; PRB,0.57026320603451119,30.856632889356742,-23.329674950762836,6,13,PP,8.7638692793376709,PP; PR,0.46953485919247118,NOVO,-6.3466763120929404,NOVO; PRTB,0.42532421771162154,SOLIDARIEDADE; MDB; PSD; PP,PODE; NOVO,AVANTE; PMN; PMB; PHS; PSDB; PPL; PRTB; PROS; PRP; PR; PRB; PTC; DC,PMN; PHS; PSDB; PRP; PRB; PTC,false,,0,-4.440892098500626e-16,0.0,0.0
k1/2018/14-33/omit-PSL,2018,k=1 minimal ideological,1,,,,,"SOLIDARIEDADE--PSC, omitting PSL",SOLIDARIEDADE; PMN; PMB; PHS; MDB; PSD; PSDB; PODE; PPL; PRTB; PROS; PRP; PR; PRB; PTC; DC; NOVO; PP; PSC,PSL,SOLIDARIEDADE|PMN|PMB|PHS|MDB|PSD|PSDB|PODE|PPL|PRTB|PROS|PRP|PR|PRB|PTC|DC|NOVO|PP|PSC,false,false,48609574,0.49468248809663012,262,253.77211639357125,8.2278836064287511,3.8925247979235706,4.3353588085051804,1.032422331197602,3.2278836064287511,reinforcement,A+ B+,19,28.083945316403483,-24.191420518479912,7,12,PP,7.3187766293437537,PP; PR,0.48736590698337467,NOVO,-4.8822797315773077,NOVO; PRTB,0.3631068489197859,9.3647840967465914,-5.029425288241411,14,5,SOLIDARIEDADE,1.8108444173641747,SOLIDARIEDADE; PP,0.34767881818965091,NOVO,-1.4643965805156332,NOVO; PRB,0.57026320603451119,30.856632889356742,-22.628749282927991,6,13,PP,8.7638692793376709,PP; PR,0.46953485919247118,NOVO,-6.3466763120929404,NOVO; PRTB,0.43849863833993108,SOLIDARIEDADE; MDB; PSD; PP,PODE; NOVO,PMN; PMB; PHS; PSDB; PPL; PRTB; PROS; PRP; PR; PRB; PTC; DC; PSC,PMN; PHS; PSDB; PRP; PRB; PTC; PSC,false,,0,-4.440892098500626e-16,0.0,0.0
