election_year,ideological_universe,excluded_zero_seat_cabinet_parties,cabinet_period,administration_id,transition_status,source_periods,period_start,period_end,days,cabinet_status,cabinet_vote_share,cabinet_vote_share_pct,cabinet_seats,cabinet_seat_diff,cabinet_n_parties,cabinet_parliamentary_n_parties,cabinet_parties,unmapped_cabinet_parties,cabinet_min_ideology_index,cabinet_max_ideology_index,cabinet_leftmost_party,cabinet_rightmost_party,cabinet_span_width,cabinet_mean_ideology_value_unweighted,cabinet_median_ideology_value_unweighted,cabinet_mean_ideology_value_seat_weighted,cabinet_mean_ideology_value_vote_weighted,cabinet_ideology_summary,cabinet_center_count,cabinet_center_right_count,cabinet_center_left_count,cabinet_right_count,cabinet_left_count,cabinet_far_right_count,cabinet_far_left_count,closure_start_party,closure_end_party,closure_n_parties,closure_vote_share,closure_vote_share_pct,closure_seats,closure_seat_diff,closure_status,closure_parties,closure_gap_n,closure_gap_parties,closure_mean_ideology_value_unweighted,closure_median_ideology_value_unweighted,closure_mean_ideology_value_seat_weighted,closure_mean_ideology_value_vote_weighted,closure_ideology_summary,gap_ideology_summary,gap_center_count,gap_center_right_count,gap_center_left_count,gap_right_count,gap_left_count,gap_far_right_count,gap_far_left_count,closest_mcw_start_party,closest_mcw_end_party,closest_mcw_n_parties,closest_mcw_vote_share_pct,closest_mcw_seats,closest_mcw_seat_diff,closest_mcw_status,closest_mcw_overlap_n,closest_mcw_jaccard,closest_mcw_cabinet_coverage,closest_mcw_parties,closest_mci_start_party,closest_mci_end_party,closest_mci_n_parties,closest_mci_vote_share_pct,closest_mci_seats,closest_mci_seat_diff,closest_mci_overlap_n,closest_mci_jaccard,closest_mci_cabinet_coverage,closest_mci_parties,delta_cabinet_mean_ideology_value_unweighted,delta_cabinet_mean_ideology_value_seat_weighted,delta_cabinet_span_width,entered_ideology_summary,left_ideology_summary
2018,all_parties,,2021.1,bolsonaro,identified_adjacent,"[""bolsonaro-2021-02-12""]",2021-02-12,2021-03-30,47,neither,0.289723621596026,28.97,152,3.3717821212386525,5,5,"DEM, PRB, PSC, PSD, PSL",,19,35,PSD,DEM,17,7.976000000000001,8.11,7.910065789473684,7.933558169023035,right: 4; far right: 1,0,0,0,4,0,1,0,PSD,DEM,17,0.5736960229357205,57.37,292,-2.306059766024646,votes+seats,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",12,"PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PTC, DC, NOVO, PP, PATRIOTA",7.80235294117647,7.78,7.823356164383562,7.8243941272338065,right: 15; far right: 2,right: 11; far right: 1,0,0,0,11,0,1,0,PSD,PSC,15,51.25,258,-4.912028186463488,votes+seats,4,0.25,0.8,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC",,,,,,,,,,,-0.04899999999999949,-0.03066591784338968,0,right: 1,
2018,all_parties,,2021.2,bolsonaro,identified_adjacent,"[""bolsonaro-2021-03-31""]",2021-03-31,2021-07-27,119,neither,0.3428924412850704,34.29,185,9.09617762075888,6,6,"DEM, PR, PRB, PSC, PSD, PSL",,19,35,PSD,DEM,17,7.943333333333334,7.945,7.886864864864864,7.909747476171459,right: 5; far right: 1,0,0,0,5,0,1,0,PSD,DEM,17,0.5736960229357205,57.37,292,-2.306059766024646,votes+seats,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",11,"PSDB, PODE, PPL, PRTB, PROS, PRP, PTC, DC, NOVO, PP, PATRIOTA",7.80235294117647,7.78,7.823356164383562,7.8243941272338065,right: 15; far right: 2,right: 10; far right: 1,0,0,0,10,0,1,0,PSD,PSC,15,51.25,258,-4.912028186463488,votes+seats,5,0.3125,0.8333333333333334,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC",,,,,,,,,,,-0.03266666666666662,-0.02320092460881984,0,right: 1,
2018,all_parties,,2021.3,bolsonaro,identified_adjacent,"[""bolsonaro-2021-07-28"",""bolsonaro-2022-02-08""]",2021-07-28,2022-03-23,239,neither,0.3979336317736909,39.79,222,17.860046900096563,7,7,"DEM, PP, PR, PRB, PSC, PSD, PSL",,19,35,PSD,DEM,17,7.9799999999999995,8.11,7.939054054054054,7.949894483557192,right: 6; far right: 1,0,0,0,6,0,1,0,PSD,DEM,17,0.5736960229357205,57.37,292,-2.306059766024646,votes+seats,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",10,"PSDB, PODE, PPL, PRTB, PROS, PRP, PTC, DC, NOVO, PATRIOTA",7.80235294117647,7.78,7.823356164383562,7.8243941272338065,right: 15; far right: 2,right: 9; far right: 1,0,0,0,9,0,1,0,PSD,PSC,15,51.25,258,-4.912028186463488,votes+seats,6,0.375,0.8571428571428571,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC",,,,,,,,,,,0.03666666666666529,0.05218918918918991,0,right: 1,
2018,all_parties,,2022.1,bolsonaro,identified_adjacent,"[""bolsonaro-2022-03-24""]",2022-03-24,2022-03-26,3,neither,0.3394279849047756,33.94,187,12.873443743850117,6,6,"DEM, PP, PR, PRB, PSC, PSL",,26,35,PR,DEM,10,8.128333333333334,8.155,8.097967914438502,8.098110556588527,right: 5; far right: 1,0,0,0,5,0,1,0,PR,DEM,10,0.39197948917097875,39.2,203,1.9145220552879039,neither,"PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",4,"PTC, DC, NOVO, PATRIOTA",8.142,8.120000000000001,8.10807881773399,8.11358709006054,right: 8; far right: 2,right: 3; far right: 1,0,0,0,3,0,1,0,PSDB,DEM,16,51.52,257,-7.292662922271063,votes+seats,6,0.375,1.0,"PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",,,,,,,,,,,0.14833333333333432,0.1589138603844482,-7,,right: 1
2018,all_parties,,2022.2,bolsonaro,identified_adjacent,"[""bolsonaro-2022-03-27""]",2022-03-27,2022-03-27,1,neither,0.2887022016871049,28.87,158,9.89577053451518,5,5,"DEM, PP, PR, PSC, PSL",,26,35,PR,DEM,10,8.198,8.2,8.15632911392405,8.15400346990358,right: 4; far right: 1,0,0,0,4,0,1,0,PR,DEM,10,0.39197948917097875,39.2,203,1.9145220552879039,neither,"PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",5,"PRB, PTC, DC, NOVO, PATRIOTA",8.142,8.120000000000001,8.10807881773399,8.11358709006054,right: 8; far right: 2,right: 4; far right: 1,0,0,0,4,0,1,0,PSDB,DEM,16,51.52,257,-7.292662922271063,votes+seats,5,0.3125,1.0,"PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",,,,,,,,,,,0.06966666666666654,0.05836119948554774,0,,right: 1
2018,all_parties,,2022.3,bolsonaro,identified_adjacent,"[""bolsonaro-2022-03-28""]",2022-03-28,2022-03-29,2,neither,0.3394279849047756,33.94,187,12.873443743850117,6,6,"DEM, PP, PR, PRB, PSC, PSL",,26,35,PR,DEM,10,8.128333333333334,8.155,8.097967914438502,8.098110556588527,right: 5; far right: 1,0,0,0,5,0,1,0,PR,DEM,10,0.39197948917097875,39.2,203,1.9145220552879039,neither,"PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",4,"PTC, DC, NOVO, PATRIOTA",8.142,8.120000000000001,8.10807881773399,8.11358709006054,right: 8; far right: 2,right: 3; far right: 1,0,0,0,3,0,1,0,PSDB,DEM,16,51.52,257,-7.292662922271063,votes+seats,6,0.375,1.0,"PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",,,,,,,,,,,-0.06966666666666654,-0.05836119948554774,0,right: 1,
2018,all_parties,,2022.4,bolsonaro,identified_adjacent,"[""bolsonaro-2022-03-30""]",2022-03-30,2022-03-30,1,neither,0.3219266550713948,32.19,180,14.851625948374476,5,5,"DEM, PP, PR, PRB, PSL",,26,35,PR,DEM,10,8.088,8.11,8.088944444444444,8.085504040259137,right: 4; far right: 1,0,0,0,4,0,1,0,PR,DEM,10,0.39197948917097875,39.2,203,1.9145220552879039,neither,"PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",5,"PTC, DC, NOVO, PSC, PATRIOTA",8.142,8.120000000000001,8.10807881773399,8.11358709006054,right: 8; far right: 2,right: 4; far right: 1,0,0,0,4,0,1,0,PSDB,DEM,16,51.52,257,-7.292662922271063,votes+seats,5,0.3125,1.0,"PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",,,,,,,,,,,-0.040333333333334664,-0.009023469994058786,0,,right: 1
2018,all_parties,,2022.5,bolsonaro,identified_adjacent,"[""bolsonaro-2022-03-31""]",2022-03-31,2022-05-10,41,neither,0.1642726205752065,16.43,101,16.728145644919067,3,3,"PP, PRB, PSD",,19,32,PSD,PP,14,7.69,7.78,7.694752475247524,7.674981913151907,right: 3,0,0,0,3,0,0,0,PSD,PP,14,0.494997750452123,49.5,251,-2.9338459819391005,neither,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP",11,"PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PTC, DC, PSL, NOVO",7.656428571428571,7.6850000000000005,7.708486055776892,7.714926854141646,right: 14,right: 11,0,0,0,11,0,0,0,MDB,PP,15,55.04,285,2.666482153875222,votes+seats,3,0.2,1.0,"MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP",,,,,,,,,,,-0.3979999999999988,-0.39419196919691935,4,right: 1,right: 2; far right: 1
2018,all_parties,,2022.6,bolsonaro,identified_adjacent,"[""bolsonaro-2022-05-11""]",2022-05-11,2022-12-29,233,neither,0.32726348225126567,32.73,182,14.113833605100723,5,5,"DEM, PP, PRB, PSD, PSL",,19,35,PSD,DEM,17,7.95,8.11,7.952857142857142,7.957169163675136,right: 4; far right: 1,0,0,0,4,0,1,0,PSD,DEM,17,0.5736960229357205,57.37,292,-2.306059766024646,votes+seats,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",12,"PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PTC, DC, NOVO, PSC, PATRIOTA",7.80235294117647,7.78,7.823356164383562,7.8243941272338065,right: 15; far right: 2,right: 11; far right: 1,0,0,0,11,0,1,0,MDB,PP,15,55.04,285,2.666482153875222,votes+seats,4,0.25,0.8,"MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP",,,,,,,,,,,0.2599999999999998,0.2581046676096177,3,right: 1; far right: 1,
2018,all_parties,,2022.7,bolsonaro,identified_adjacent,"[""bolsonaro-2022-12-30""]",2022-12-30,2022-12-31,2,neither,0.30018852239050664,30.02,153,-0.996711986329899,5,5,"DEM, NOVO, PRB, PSD, PSL",,19,35,PSD,DEM,17,7.936,8.11,7.902352941176471,7.928746120640529,right: 4; far right: 1,0,0,0,4,0,1,0,PSD,DEM,17,0.5736960229357205,57.37,292,-2.306059766024646,votes+seats,"PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",12,"PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PTC, DC, PP, PSC, PATRIOTA",7.80235294117647,7.78,7.823356164383562,7.8243941272338065,right: 15; far right: 2,right: 11; far right: 1,0,0,0,11,0,1,0,MDB,PP,15,55.04,285,2.666482153875222,votes+seats,4,0.25,0.8,"MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP",,,,,,,,,,,-0.014000000000000234,-0.05050420168067138,0,right: 1,right: 1
2022,all_parties,,2023.1,lula_3,first_identified,"[""lula_3-2023-01-01""]",2023-01-01,2023-09-12,255,seats only,0.48888043147286714,48.89,263,12.20433865441916,9,9,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",,4,29,PSOL,UNIÃO,26,4.458222222222222,3.802,5.489722433460076,5.231743310835161,far left: 1; left: 2; center-left: 3; center-right: 1; right: 1; far right: 1,0,1,3,1,2,1,1,PSOL,UNIÃO,26,0.8064401792144349,80.64,407,-6.703811937005128,votes+seats,"PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",17,"UP, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, PMN, PSDB, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC",6.138192307692307,6.955500000000001,6.3294742014742,6.223248286400175,far left: 1; left: 3; center-left: 4; center-right: 6; right: 9; far right: 3,left: 1; center-left: 1; center-right: 5; right: 8; far right: 2,0,5,1,8,1,2,0,PT,PP,19,57.86,284,-12.814782385004946,votes+seats,6,0.2727272727272727,0.6666666666666666,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",MDB,UNIÃO,15,49.98,265,8.59119863883717,3,0.14285714285714285,0.3333333333333333,"MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",,,,,
2022,all_parties,,2023.2,lula_3,identified_adjacent,"[""lula_3-2023-09-13""]",2023-09-13,2023-12-03,82,votes+seats,0.6378913927154223,63.79,350,22.76171553698839,11,11,"MDB, PCdoB, PDT, PP, PSB, PSD, PSOL, PT, REDE, REPUBLICANOS, UNIÃO",,4,29,PSOL,UNIÃO,26,5.191454545454546,3.977,6.233894285714286,5.991661491231294,far left: 1; left: 2; center-left: 3; center-right: 1; right: 2; far right: 2,0,1,3,2,2,2,1,PSOL,UNIÃO,26,0.8064401792144349,80.64,407,-6.703811937005128,votes+seats,"PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",15,"UP, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, PMN, PSDB, PMB, PODE, PROS, PRTB, AGIR, PTB, DC, PSC",6.138192307692307,6.955500000000001,6.3294742014742,6.223248286400175,far left: 1; left: 3; center-left: 4; center-right: 6; right: 9; far right: 3,left: 1; center-left: 1; center-right: 5; right: 7; far right: 1,0,5,1,7,1,1,0,PT,PP,19,57.86,284,-12.814782385004946,votes+seats,7,0.30434782608695654,0.6363636363636364,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",MDB,UNIÃO,15,49.98,265,8.59119863883717,5,0.23809523809523808,0.45454545454545453,"MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",0.7332323232323237,0.74417185225421,0,right: 1; far right: 1,
2022,all_parties,,2023.3,lula_3,identified_adjacent,"[""lula_3-2023-12-04""]",2023-12-04,2023-12-05,2,votes+seats,0.6681350167476579,66.81,363,20.24673640845151,12,12,"MDB, PCdoB, PDT, PP, PSB, PSD, PSDB, PSOL, PT, REDE, REPUBLICANOS, UNIÃO",,4,29,PSOL,UNIÃO,26,5.339333333333333,5.3375,6.260112947658403,6.035765642040171,far left: 1; left: 2; center-left: 3; center-right: 2; right: 2; far right: 2,0,2,3,2,2,2,1,PSOL,UNIÃO,26,0.8064401792144349,80.64,407,-6.703811937005128,votes+seats,"PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",14,"UP, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, PMN, PMB, PODE, PROS, PRTB, AGIR, PTB, DC, PSC",6.138192307692307,6.955500000000001,6.3294742014742,6.223248286400175,far left: 1; left: 3; center-left: 4; center-right: 6; right: 9; far right: 3,left: 1; center-left: 1; center-right: 4; right: 7; far right: 1,0,4,1,7,1,1,0,PT,PP,19,57.86,284,-12.814782385004946,votes+seats,8,0.34782608695652173,0.6666666666666666,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",MDB,UNIÃO,15,49.98,265,8.59119863883717,6,0.2857142857142857,0.5,"MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",0.1478787878787875,0.026218661944116484,0,center-right: 1,
2022,all_parties,,2023.4,lula_3,identified_adjacent,"[""lula_3-2023-12-06""]",2023-12-06,2024-12-02,363,votes+seats,0.6378913927154223,63.79,350,22.76171553698839,11,11,"MDB, PCdoB, PDT, PP, PSB, PSD, PSOL, PT, REDE, REPUBLICANOS, UNIÃO",,4,29,PSOL,UNIÃO,26,5.191454545454546,3.977,6.233894285714286,5.991661491231294,far left: 1; left: 2; center-left: 3; center-right: 1; right: 2; far right: 2,0,1,3,2,2,2,1,PSOL,UNIÃO,26,0.8064401792144349,80.64,407,-6.703811937005128,votes+seats,"PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",15,"UP, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, PMN, PSDB, PMB, PODE, PROS, PRTB, AGIR, PTB, DC, PSC",6.138192307692307,6.955500000000001,6.3294742014742,6.223248286400175,far left: 1; left: 3; center-left: 4; center-right: 6; right: 9; far right: 3,left: 1; center-left: 1; center-right: 5; right: 7; far right: 1,0,5,1,7,1,1,0,PT,PP,19,57.86,284,-12.814782385004946,votes+seats,7,0.30434782608695654,0.6363636363636364,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",MDB,UNIÃO,15,49.98,265,8.59119863883717,5,0.23809523809523808,0.45454545454545453,"MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",-0.1478787878787875,-0.026218661944116484,0,,center-right: 1
2022,all_parties,,2024.1,lula_3,identified_adjacent,"[""lula_3-2024-12-03""]",2024-12-03,2024-12-05,3,votes+seats,0.6681350167476579,66.81,363,20.24673640845151,12,12,"MDB, PCdoB, PDT, PP, PSB, PSD, PSDB, PSOL, PT, REDE, REPUBLICANOS, UNIÃO",,4,29,PSOL,UNIÃO,26,5.339333333333333,5.3375,6.260112947658403,6.035765642040171,far left: 1; left: 2; center-left: 3; center-right: 2; right: 2; far right: 2,0,2,3,2,2,2,1,PSOL,UNIÃO,26,0.8064401792144349,80.64,407,-6.703811937005128,votes+seats,"PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",14,"UP, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, PMN, PMB, PODE, PROS, PRTB, AGIR, PTB, DC, PSC",6.138192307692307,6.955500000000001,6.3294742014742,6.223248286400175,far left: 1; left: 3; center-left: 4; center-right: 6; right: 9; far right: 3,left: 1; center-left: 1; center-right: 4; right: 7; far right: 1,0,4,1,7,1,1,0,PT,PP,19,57.86,284,-12.814782385004946,votes+seats,8,0.34782608695652173,0.6666666666666666,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",MDB,UNIÃO,15,49.98,265,8.59119863883717,6,0.2857142857142857,0.5,"MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",0.1478787878787875,0.026218661944116484,0,center-right: 1,
2022,all_parties,,2024.2,lula_3,identified_adjacent,"[""lula_3-2024-12-06""]",2024-12-06,2025-10-07,306,votes+seats,0.6378913927154223,63.79,350,22.76171553698839,11,11,"MDB, PCdoB, PDT, PP, PSB, PSD, PSOL, PT, REDE, REPUBLICANOS, UNIÃO",,4,29,PSOL,UNIÃO,26,5.191454545454546,3.977,6.233894285714286,5.991661491231294,far left: 1; left: 2; center-left: 3; center-right: 1; right: 2; far right: 2,0,1,3,2,2,2,1,PSOL,UNIÃO,26,0.8064401792144349,80.64,407,-6.703811937005128,votes+seats,"PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",15,"UP, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, PMN, PSDB, PMB, PODE, PROS, PRTB, AGIR, PTB, DC, PSC",6.138192307692307,6.955500000000001,6.3294742014742,6.223248286400175,far left: 1; left: 3; center-left: 4; center-right: 6; right: 9; far right: 3,left: 1; center-left: 1; center-right: 5; right: 7; far right: 1,0,5,1,7,1,1,0,PT,PP,19,57.86,284,-12.814782385004946,votes+seats,7,0.30434782608695654,0.6363636363636364,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",MDB,UNIÃO,15,49.98,265,8.59119863883717,5,0.23809523809523808,0.45454545454545453,"MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",-0.1478787878787875,-0.026218661944116484,0,,center-right: 1
2022,all_parties,,2025.1,lula_3,identified_adjacent,"[""lula_3-2025-10-08""]",2025-10-08,2025-10-08,1,votes+seats,0.5747696436165816,57.48,304,9.143172824693636,11,11,"MDB, PCdoB, PDT, PP, PSB, PSD, PSDB, PSOL, PT, REDE, REPUBLICANOS",,4,27,PSOL,REPUBLICANOS,24,5.029363636363637,3.977,5.777072368421052,5.5950288337616145,far left: 1; left: 2; center-left: 3; center-right: 2; right: 2; far right: 1,0,2,3,2,2,1,1,PSOL,REPUBLICANOS,24,0.695301150567259,69.53,342,-14.68949024100391,votes+seats,"PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS",13,"UP, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, PMN, PMB, PODE, PROS, PRTB, AGIR, PTB, DC",5.924083333333333,6.8215,5.87107894736842,5.821646220277064,far left: 1; left: 3; center-left: 4; center-right: 6; right: 9; far right: 1,left: 1; center-left: 1; center-right: 4; right: 7,0,4,1,7,1,0,0,PT,PP,19,57.86,284,-12.814782385004946,votes+seats,8,0.36363636363636365,0.7272727272727273,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",MDB,UNIÃO,15,49.98,265,8.59119863883717,5,0.23809523809523808,0.45454545454545453,"MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",-0.1620909090909084,-0.45682191729323396,-2,center-right: 1,far right: 1
2022,all_parties,,2025.2,lula_3,identified_adjacent,"[""lula_3-2025-10-09""]",2025-10-09,2025-11-12,35,votes+seats,0.6378913927154223,63.79,350,22.76171553698839,11,11,"MDB, PCdoB, PDT, PP, PSB, PSD, PSOL, PT, REDE, REPUBLICANOS, UNIÃO",,4,29,PSOL,UNIÃO,26,5.191454545454546,3.977,6.233894285714286,5.991661491231294,far left: 1; left: 2; center-left: 3; center-right: 1; right: 2; far right: 2,0,1,3,2,2,2,1,PSOL,UNIÃO,26,0.8064401792144349,80.64,407,-6.703811937005128,votes+seats,"PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",15,"UP, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, PMN, PSDB, PMB, PODE, PROS, PRTB, AGIR, PTB, DC, PSC",6.138192307692307,6.955500000000001,6.3294742014742,6.223248286400175,far left: 1; left: 3; center-left: 4; center-right: 6; right: 9; far right: 3,left: 1; center-left: 1; center-right: 5; right: 7; far right: 1,0,5,1,7,1,1,0,PT,PP,19,57.86,284,-12.814782385004946,votes+seats,7,0.30434782608695654,0.6363636363636364,"PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",MDB,UNIÃO,15,49.98,265,8.59119863883717,5,0.23809523809523808,0.45454545454545453,"MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",0.1620909090909084,0.45682191729323396,2,far right: 1,center-right: 1
