election_year,ideological_universe,ideological_party_count,start_index,end_index,start_party,end_party,interval_size,vote_share,seat_share,seats,seat_diff,majority_status,coalition_inversion,minimal_ideological_interval_inversion
2014,seat_winning,28,9,28,PT DO B,DEM,20,0.6374837689974401,0.6471734892787524,332,4.970826504313266,votes+seats,false,false
2014,seat_winning,28,10,10,SOLIDARIEDADE,SOLIDARIEDADE,1,0.02762766390844822,0.029239766081871343,15,0.8270084149660626,neither,false,false
2014,seat_winning,28,10,11,SOLIDARIEDADE,PMN,2,0.03243965401224878,0.03508771929824561,18,1.3584574917163792,neither,false,false
2014,seat_winning,28,10,12,SOLIDARIEDADE,PHS,3,0.04212651725348356,0.04483430799220273,23,1.3890966489629335,neither,false,false
2014,seat_winning,28,10,13,SOLIDARIEDADE,PMDB,4,0.15297762668502032,0.17153996101364521,88,9.52247751058458,neither,false,false
2014,seat_winning,28,10,14,SOLIDARIEDADE,PSD,5,0.21427834364404857,0.24171539961013644,124,14.075209710603076,neither,false,false
2014,seat_winning,28,10,15,SOLIDARIEDADE,PSDB,6,0.3281777291878575,0.3469785575048733,178,9.644824926629099,neither,false,false
2014,seat_winning,28,10,16,SOLIDARIEDADE,PTN,7,0.3356060006725465,0.35477582846003897,182,9.834121654983647,neither,false,false
2014,seat_winning,28,10,17,SOLIDARIEDADE,PRTB,8,0.34027128081728303,0.3567251461988304,183,8.440832940733799,neither,false,false
2014,seat_winning,28,10,18,SOLIDARIEDADE,PROS,9,0.36057953217447086,0.37816764132553604,194,9.022699994496435,neither,false,false
2014,seat_winning,28,10,19,SOLIDARIEDADE,PRP,10,0.3680246799780524,0.3840155945419103,197,8.203339171259131,neither,false,false
2014,seat_winning,28,10,20,SOLIDARIEDADE,PR,11,0.42591075165727404,0.4502923976608187,231,12.507784399818405,neither,false,false
2014,seat_winning,28,10,21,SOLIDARIEDADE,PRB,12,0.4713609895558492,0.49122807017543857,252,10.191812357849358,neither,false,false
2014,seat_winning,28,10,22,SOLIDARIEDADE,PTC,13,0.4748340086154892,0.4951267056530214,254,10.410153580254047,neither,false,false
2014,seat_winning,28,10,23,SOLIDARIEDADE,PSDC,14,0.48007189209131734,0.49902534113060426,256,9.72311935715419,neither,false,false
2014,seat_winning,28,10,24,SOLIDARIEDADE,PSL,15,0.48837867715010314,0.5009746588693957,257,6.461738621997085,seats_only,true,true
2014,seat_winning,28,10,25,SOLIDARIEDADE,PP,16,0.5544232318234906,0.5750487329434698,295,10.580882074549322,votes+seats,false,false
2014,seat_winning,28,10,26,SOLIDARIEDADE,PSC,17,0.5803121110319213,0.6003898635477583,308,10.299887040624412,votes+seats,false,false
2014,seat_winning,28,10,27,SOLIDARIEDADE,PEN,18,0.5871733977773836,0.6042884990253411,310,8.780046940202169,votes+seats,false,false
2014,seat_winning,28,10,28,SOLIDARIEDADE,DEM,19,0.6291380852048466,0.645224171539961,331,8.252162289913713,votes+seats,false,false
2014,seat_winning,28,11,11,PMN,PMN,1,0.004811990103800557,0.005847953216374269,3,0.5314490767503144,neither,false,false
2014,seat_winning,28,11,12,PMN,PHS,2,0.014498853345035343,0.015594541910331383,8,0.5620882339968691,neither,false,false
2014,seat_winning,28,11,13,PMN,PMDB,3,0.1253499627765721,0.14230019493177387,73,8.69546909561852,neither,false,false
2014,seat_winning,28,11,14,PMN,PSD,4,0.18665067973560037,0.2124756335282651,109,13.248201295637003,neither,false,false
2014,seat_winning,28,11,15,PMN,PSDB,5,0.3005500652794093,0.31773879142300193,163,8.81781651166304,neither,false,false
2014,seat_winning,28,11,16,PMN,PTN,6,0.30797833676409825,0.3255360623781676,167,9.007113240017588,neither,false,false
2014,seat_winning,28,11,17,PMN,PRTB,7,0.3126436169088348,0.32748538011695905,168,7.61382452576774,neither,false,false
2014,seat_winning,28,11,18,PMN,PROS,8,0.33295186826602263,0.3489278752436647,179,8.195691579530376,neither,false,false
2014,seat_winning,28,11,19,PMN,PRP,9,0.34039701606960415,0.35477582846003897,182,7.376330756293072,neither,false,false
2014,seat_winning,28,11,20,PMN,PR,10,0.3982830877488258,0.42105263157894735,216,11.680775984852346,neither,false,false
2014,seat_winning,28,11,21,PMN,PRB,11,0.443733325647401,0.4619883040935672,237,9.364803942883299,neither,false,false
2014,seat_winning,28,11,22,PMN,PTC,12,0.44720634470704096,0.46588693957115007,239,9.583145165287988,neither,false,false
2014,seat_winning,28,11,23,PMN,PSDC,13,0.4524442281828691,0.4697855750487329,241,8.896110942188159,neither,false,false
2014,seat_winning,28,11,24,PMN,PSL,14,0.4607510132416549,0.47173489278752434,242,5.634730207031026,neither,false,false
2014,seat_winning,28,11,25,PMN,PP,15,0.5267955679150425,0.5458089668615984,280,9.753873659583235,votes+seats,false,false
2014,seat_winning,28,11,26,PMN,PSC,16,0.5526844471234731,0.571150097465887,293,9.472878625658325,votes+seats,false,false
2014,seat_winning,28,11,27,PMN,PEN,17,0.5595457338689355,0.5750487329434698,295,7.953038525236082,votes+seats,false,false
2014,seat_winning,28,11,28,PMN,DEM,18,0.6015104212963983,0.6159844054580896,316,7.425153874947682,votes+seats,false,false
2014,seat_winning,28,12,12,PHS,PHS,1,0.009686863241234786,0.009746588693957114,5,0.030639157246555193,neither,false,false
2014,seat_winning,28,12,13,PHS,PMDB,2,0.12053797267277154,0.1364522417153996,70,8.1640200188682,neither,false,false
2014,seat_winning,28,12,14,PHS,PSD,3,0.1818386896317998,0.20662768031189083,106,12.716752218886697,neither,false,false
2014,seat_winning,28,12,15,PHS,PSDB,4,0.29573807517560874,0.31189083820662766,160,8.286367434912705,neither,false,false
2014,seat_winning,28,12,16,PHS,PTN,5,0.3031663466602977,0.31968810916179335,164,8.475664163267282,neither,false,false
2014,seat_winning,28,12,17,PHS,PRTB,6,0.3078316268050343,0.3216374269005848,165,7.082375449017405,neither,false,false
2014,seat_winning,28,12,18,PHS,PROS,7,0.32813987816222207,0.34307992202729043,176,7.66424250278007,neither,false,false
2014,seat_winning,28,12,19,PHS,PRP,8,0.3355850259658036,0.3489278752436647,179,6.844881679542766,neither,false,false
2014,seat_winning,28,12,20,PHS,PR,9,0.39347109764502525,0.4152046783625731,213,11.14932690810204,neither,false,false
2014,seat_winning,28,12,21,PHS,PRB,10,0.4389213355436004,0.45614035087719296,234,8.833354866132993,neither,false,false
2014,seat_winning,28,12,22,PHS,PTC,11,0.4423943546032404,0.4600389863547758,236,9.051696088537682,neither,false,false
2014,seat_winning,28,12,23,PHS,PSDC,12,0.44763223807906855,0.46393762183235865,238,8.364661865437824,neither,false,false
2014,seat_winning,28,12,24,PHS,PSL,13,0.45593902313785434,0.46588693957115007,239,5.10328113028072,neither,false,false
2014,seat_winning,28,12,25,PHS,PP,14,0.5219835778112419,0.5399610136452242,277,9.2224245828329,votes+seats,false,false
2014,seat_winning,28,12,26,PHS,PSC,15,0.5478724570196725,0.5653021442495126,290,8.941429548908047,votes+seats,false,false
2014,seat_winning,28,12,27,PHS,PEN,16,0.5547337437651348,0.5692007797270955,292,7.421589448485804,votes+seats,false,false
2014,seat_winning,28,12,28,PHS,DEM,17,0.5966984311925978,0.6101364522417154,313,6.893704798197348,votes+seats,false,false
2014,seat_winning,28,13,13,PMDB,PMDB,1,0.11085110943153675,0.1267056530214425,65,8.133380861621646,neither,false,false
2014,seat_winning,28,13,14,PMDB,PSD,2,0.17215182639056503,0.1968810916179337,101,12.686113061640143,neither,false,false
2014,seat_winning,28,13,15,PMDB,PSDB,3,0.28605121193437394,0.30214424951267055,155,8.25572827766618,neither,false,false
2014,seat_winning,28,13,16,PMDB,PTN,4,0.29347948341906294,0.30994152046783624,159,8.4450250060207,neither,false,false
2014,seat_winning,28,13,17,PMDB,PRTB,5,0.2981447635637995,0.31189083820662766,160,7.051736291770851,neither,false,false
2014,seat_winning,28,13,18,PMDB,PROS,6,0.3184530149209873,0.3333333333333333,171,7.6336033455335155,neither,false,false
2014,seat_winning,28,13,19,PMDB,PRP,7,0.3258981627245688,0.3391812865497076,174,6.814242522296212,neither,false,false
2014,seat_winning,28,13,20,PMDB,PR,8,0.38378423440379045,0.40545808966861596,208,11.118687750855514,neither,false,false
2014,seat_winning,28,13,21,PMDB,PRB,9,0.4292344723023656,0.44639376218323584,229,8.802715708886439,neither,false,false
2014,seat_winning,28,13,22,PMDB,PTC,10,0.43270749136200565,0.4502923976608187,231,9.021056931291099,neither,false,false
2014,seat_winning,28,13,23,PMDB,PSDC,11,0.4379453748378338,0.45419103313840153,233,8.33402270819127,neither,false,false
2014,seat_winning,28,13,24,PMDB,PSL,12,0.44625215989661954,0.45614035087719296,234,5.072641973034166,neither,false,false
2014,seat_winning,28,13,25,PMDB,PP,13,0.5122967145700071,0.530214424951267,272,9.191785425586318,votes+seats,false,false
2014,seat_winning,28,13,26,PMDB,PSC,14,0.5381855937784377,0.5555555555555556,285,8.910790391661465,votes+seats,false,false
2014,seat_winning,28,13,27,PMDB,PEN,15,0.5450468805239002,0.5594541910331384,287,7.390950291239221,votes+seats,false,false
2014,seat_winning,28,13,28,PMDB,DEM,16,0.587011567951363,0.6003898635477583,308,6.863065640950765,votes+seats,false,false
2014,seat_winning,28,14,14,PSD,PSD,1,0.061300716959028265,0.07017543859649122,36,4.5527322000185,neither,false,false
2014,seat_winning,28,14,15,PSD,PSDB,2,0.17520010250283719,0.17543859649122806,90,0.12234741604451926,neither,false,false
2014,seat_winning,28,14,16,PSD,PTN,3,0.18262837398752615,0.18323586744639375,94,0.3116441443990823,neither,false,false
2014,seat_winning,28,14,17,PSD,PRTB,4,0.18729365413226273,0.18518518518518517,95,-1.0816445698507806,neither,false,false
2014,seat_winning,28,14,18,PSD,PROS,5,0.20760190548945054,0.20662768031189083,106,-0.49977751608813037,neither,false,false
2014,seat_winning,28,14,19,PSD,PRP,6,0.21504705329303203,0.2124756335282651,109,-1.3191383393254341,neither,false,false
2014,seat_winning,28,14,20,PSD,PR,7,0.2729331249722537,0.2787524366471735,143,2.9853068892338683,neither,false,false
2014,seat_winning,28,14,21,PSD,PRB,8,0.31838336287082886,0.31968810916179335,164,0.6693348472647926,neither,false,false
2014,seat_winning,28,14,22,PSD,PTC,9,0.3218563819304689,0.3235867446393762,166,0.8876760696694532,neither,false,false
2014,seat_winning,28,14,23,PSD,PSDC,10,0.327094265406297,0.32748538011695905,168,0.20064184656965267,neither,false,false
2014,seat_winning,28,14,24,PSD,PSL,11,0.3354010504650828,0.32943469785575047,169,-3.0607388885874798,neither,false,false
2014,seat_winning,28,14,25,PSD,PP,12,0.40144560513847033,0.40350877192982454,207,1.0584045639647286,neither,false,false
2014,seat_winning,28,14,26,PSD,PSC,13,0.42733448434690097,0.42884990253411304,220,0.7774095300397903,neither,false,false
2014,seat_winning,28,14,27,PSD,PEN,14,0.43419577109236335,0.4327485380116959,222,-0.7424305703823961,neither,false,false
2014,seat_winning,28,14,28,PSD,DEM,15,0.47616045851982625,0.47368421052631576,243,-1.2703152206708523,neither,false,false
2014,seat_winning,28,15,15,PSDB,PSDB,1,0.11389938554380892,0.10526315789473684,54,-4.430384783973977,neither,false,false
2014,seat_winning,28,15,16,PSDB,PTN,2,0.12132765702849789,0.11306042884990253,58,-4.241088055619414,neither,false,false
2014,seat_winning,28,15,17,PSDB,PRTB,3,0.12599293717323445,0.11500974658869395,59,-5.634376769869277,neither,false,false
2014,seat_winning,28,15,18,PSDB,PROS,4,0.14630118853042226,0.1364522417153996,70,-5.052509716106613,neither,false,false
2014,seat_winning,28,15,19,PSDB,PRP,5,0.15374633633400378,0.14230019493177387,73,-5.871870539343945,neither,false,false
2014,seat_winning,28,15,20,PSDB,PR,6,0.21163240801322544,0.20857699805068225,107,-1.5674253107846567,neither,false,false
2014,seat_winning,28,15,21,PSDB,PRB,7,0.2570826459118006,0.24951267056530213,128,-3.88339735275369,neither,false,false
2014,seat_winning,28,15,22,PSDB,PTC,8,0.2605556649714406,0.253411306042885,130,-3.665056130349029,neither,false,false
2014,seat_winning,28,15,23,PSDB,PSDC,9,0.26579354844726877,0.2573099415204678,132,-4.352090353448887,neither,false,false
2014,seat_winning,28,15,24,PSDB,PSL,10,0.2741003335060545,0.25925925925925924,133,-7.613471088605962,neither,false,false
2014,seat_winning,28,15,25,PSDB,PP,11,0.3401448881794421,0.3333333333333333,171,-3.4943276360538107,neither,false,false
2014,seat_winning,28,15,26,PSDB,PSC,12,0.3660337673878727,0.3586744639376218,184,-3.775322669978692,neither,false,false
2014,seat_winning,28,15,27,PSDB,PEN,13,0.37289505413333507,0.36257309941520466,186,-5.295162770400879,neither,false,false
2014,seat_winning,28,15,28,PSDB,DEM,14,0.41485974156079797,0.40350877192982454,207,-5.823047420689363,neither,false,false
2014,seat_winning,28,16,16,PTN,PTN,1,0.007428271484688967,0.007797270955165692,4,0.1892967283545599,neither,false,false
2014,seat_winning,28,16,17,PTN,PRTB,2,0.012093551629425537,0.009746588693957114,5,-1.2039919858953008,neither,false,false
2014,seat_winning,28,16,18,PTN,PROS,3,0.032401802986613354,0.031189083820662766,16,-0.6221249321326496,neither,false,false
2014,seat_winning,28,16,19,PTN,PRP,4,0.03984695079019486,0.037037037037037035,19,-1.441485755369964,neither,false,false
2014,seat_winning,28,16,20,PTN,PR,5,0.09773302246941652,0.10331384015594541,53,2.8629594731893206,neither,false,false
2014,seat_winning,28,16,21,PTN,PRB,6,0.14318326036799167,0.1442495126705653,74,0.5469874312202734,neither,false,false
2014,seat_winning,28,16,22,PTN,PTC,7,0.14665627942763168,0.14814814814814814,76,0.7653286536249482,neither,false,false
2014,seat_winning,28,16,23,PTN,PSDC,8,0.15189416290345983,0.15204678362573099,78,0.07829443052510499,neither,false,false
2014,seat_winning,28,16,24,PTN,PSL,9,0.1602009479622456,0.1539961013645224,79,-3.183086304631999,neither,false,false
2014,seat_winning,28,16,25,PTN,PP,10,0.22624550263563317,0.22807017543859648,117,0.9360571479201809,neither,false,false
2014,seat_winning,28,16,26,PTN,PSC,11,0.2521343818440638,0.253411306042885,130,0.6550621139952852,neither,false,false
2014,seat_winning,28,16,27,PTN,PEN,12,0.25899566858952616,0.2573099415204678,132,-0.8647779864269296,neither,false,false
2014,seat_winning,28,16,28,PTN,DEM,13,0.30096035601698906,0.2982456140350877,153,-1.3926626367153858,neither,false,false
2014,seat_winning,28,17,17,PRTB,PRTB,1,0.00466528014473657,0.001949317738791423,1,-1.3932887142498602,neither,false,false
2014,seat_winning,28,17,18,PRTB,PROS,2,0.024973531501924384,0.023391812865497075,12,-0.8114216604872091,neither,false,false
2014,seat_winning,28,17,19,PRTB,PRP,3,0.03241867930550589,0.029239766081871343,15,-1.63078248372452,neither,false,false
2014,seat_winning,28,17,20,PRTB,PR,4,0.09030475098472755,0.09551656920077972,49,2.6736627448347647,neither,false,false
2014,seat_winning,28,17,21,PRTB,PRB,5,0.1357549888833027,0.1364522417153996,70,0.35769070286571036,neither,false,false
2014,seat_winning,28,17,22,PRTB,PTC,6,0.1392280079429427,0.14035087719298245,72,0.5760319252703852,neither,false,false
2014,seat_winning,28,17,23,PRTB,PSDC,7,0.14446589141877086,0.1442495126705653,74,-0.11100229782945803,neither,false,false
2014,seat_winning,28,17,24,PRTB,PSL,8,0.15277267647755663,0.14619883040935672,75,-3.372383032986548,neither,false,false
2014,seat_winning,28,17,25,PRTB,PP,9,0.2188172311509442,0.2202729044834308,113,0.7467604195656179,neither,false,false
2014,seat_winning,28,17,26,PRTB,PSC,10,0.24470611035937478,0.24561403508771928,126,0.46576538564073644,neither,false,false
2014,seat_winning,28,17,27,PRTB,PEN,11,0.25156739710483716,0.24951267056530213,128,-1.0540747147814784,neither,false,false
2014,seat_winning,28,17,28,PRTB,DEM,12,0.2935320845323001,0.290448343079922,149,-1.581959365069963,neither,false,false
2014,seat_winning,28,18,18,PROS,PROS,1,0.020308251357187813,0.021442495126705652,11,0.581867053762652,neither,false,false
2014,seat_winning,28,18,19,PROS,PRP,2,0.02775339916076932,0.02729044834307992,14,-0.2374937694746606,neither,false,false
2014,seat_winning,28,18,20,PROS,PR,3,0.08563947083999099,0.0935672514619883,48,4.0669514590846205,neither,false,false
2014,seat_winning,28,18,21,PROS,PRB,4,0.13108970873856615,0.13450292397660818,69,1.750979417115559,neither,false,false
2014,seat_winning,28,18,22,PROS,PTC,5,0.13456272779820613,0.13840155945419103,71,1.969320639520248,neither,false,false
2014,seat_winning,28,18,23,PROS,PSDC,6,0.1398006112740343,0.14230019493177387,73,1.2822864164204049,neither,false,false
2014,seat_winning,28,18,24,PROS,PSL,7,0.14810739633282008,0.1442495126705653,74,-1.9790943187366992,neither,false,false
2014,seat_winning,28,18,25,PROS,PP,8,0.21415195100620762,0.21832358674463936,112,2.140049133815495,neither,false,false
2014,seat_winning,28,18,26,PROS,PSC,9,0.24004083021463823,0.24366471734892786,125,1.8590540998905851,neither,false,false
2014,seat_winning,28,18,27,PROS,PEN,10,0.24690211696010061,0.2475633528265107,127,0.3392139994683845,neither,false,false
2014,seat_winning,28,18,28,PROS,DEM,11,0.2888668043875635,0.2884990253411306,148,-0.18867065082008594,neither,false,false
2014,seat_winning,28,19,19,PRP,PRP,1,0.007445147803581506,0.005847953216374269,3,-0.8193608232373126,neither,false,false
2014,seat_winning,28,19,20,PRP,PR,2,0.06533121948280317,0.07212475633528265,37,3.4850844053219774,neither,false,false
2014,seat_winning,28,19,21,PRP,PRB,3,0.11078145738137833,0.11306042884990253,58,1.169112363352916,neither,false,false
2014,seat_winning,28,19,22,PRP,PTC,4,0.11425447644101834,0.11695906432748537,60,1.3874535857575907,neither,false,false
2014,seat_winning,28,19,23,PRP,PSDC,5,0.11949235991684648,0.12085769980506822,62,0.7004193626577546,neither,false,false
2014,seat_winning,28,19,24,PRP,PSL,6,0.12779914497563227,0.12280701754385964,63,-2.5609613724993494,neither,false,false
2014,seat_winning,28,19,25,PRP,PP,7,0.19384369964901982,0.1968810916179337,101,1.5581820800528305,neither,false,false
2014,seat_winning,28,19,26,PRP,PSC,8,0.2197325788574504,0.2222222222222222,114,1.277187046127949,neither,false,false
2014,seat_winning,28,19,27,PRP,PEN,9,0.2265938656029128,0.22612085769980506,116,-0.24265305429426576,neither,false,false
2014,seat_winning,28,19,28,PRP,DEM,10,0.26855855303037574,0.26705653021442494,137,-0.7705377045827504,neither,false,false
2014,seat_winning,28,20,20,PR,PR,1,0.05788607167922167,0.06627680311890838,34,4.304445228559285,neither,false,false
2014,seat_winning,28,20,21,PR,PRB,2,0.10333630957779683,0.10721247563352826,55,1.9884731865902268,neither,false,false
2014,seat_winning,28,20,22,PR,PTC,3,0.10680932863743683,0.1111111111111111,57,2.2068144089949016,neither,false,false
2014,seat_winning,28,20,23,PR,PSDC,4,0.11204721211326497,0.11500974658869395,59,1.5197801858950655,neither,false,false
2014,seat_winning,28,20,24,PR,PSL,5,0.12035399717205075,0.11695906432748537,60,-1.7416005492620386,neither,false,false
2014,seat_winning,28,20,25,PR,PP,6,0.1863985518454383,0.19103313840155944,98,2.3775429032901485,neither,false,false
2014,seat_winning,28,20,26,PR,PSC,7,0.2122874310538689,0.21637426900584794,111,2.096547869365253,neither,false,false
2014,seat_winning,28,20,27,PR,PEN,8,0.21914871779933132,0.2202729044834308,113,0.576707768943038,neither,false,false
2014,seat_winning,28,20,28,PR,DEM,9,0.2611134052267942,0.26120857699805067,134,0.048823118654581776,neither,false,false
2014,seat_winning,28,21,21,PRB,PRB,1,0.04545023789857515,0.04093567251461988,21,-2.315972041969051,neither,false,false
2014,seat_winning,28,21,22,PRB,PTC,2,0.04892325695821516,0.04483430799220273,23,-2.097630819564376,neither,false,false
2014,seat_winning,28,21,23,PRB,PSDC,3,0.05416114043404331,0.04873294346978557,25,-2.784665042664219,neither,false,false
2014,seat_winning,28,21,24,PRB,PSL,4,0.062467925492829084,0.050682261208576995,26,-6.04604577782132,neither,false,false
2014,seat_winning,28,21,25,PRB,PP,5,0.12851248016621664,0.12475633528265107,64,-1.9269023252691397,neither,false,false
2014,seat_winning,28,21,26,PRB,PSC,6,0.15440135937464725,0.15009746588693956,77,-2.2078973591940354,neither,false,false
2014,seat_winning,28,21,27,PRB,PEN,7,0.16126264612010963,0.1539961013645224,79,-3.727737459616236,neither,false,false
2014,seat_winning,28,21,28,PRB,DEM,8,0.20322733354757253,0.1949317738791423,100,-4.2556221099047065,neither,false,false
2014,seat_winning,28,22,22,PTC,PTC,1,0.0034730190596400073,0.003898635477582846,2,0.21834122240467635,neither,false,false
2014,seat_winning,28,22,23,PTC,PSDC,2,0.008710902535468157,0.007797270955165692,4,-0.46869300069516484,neither,false,false
2014,seat_winning,28,22,24,PTC,PSL,3,0.017017687594253934,0.009746588693957114,5,-3.730073735852269,neither,false,false
2014,seat_winning,28,22,25,PTC,PP,4,0.08306224226764149,0.08382066276803118,43,0.38906971669991464,neither,false,false
2014,seat_winning,28,22,26,PTC,PSC,5,0.10895112147607208,0.10916179337231968,56,0.10807468277501897,neither,false,false
2014,seat_winning,28,22,27,PTC,PEN,6,0.11581240822153448,0.11306042884990253,58,-1.4117654176471888,neither,false,false
2014,seat_winning,28,22,28,PTC,DEM,7,0.1577770956489974,0.1539961013645224,79,-1.9396500679356592,neither,false,false
2014,seat_winning,28,23,23,PSDC,PSDC,1,0.00523788347582815,0.003898635477582846,2,-0.687034223099841,neither,false,false
2014,seat_winning,28,23,24,PSDC,PSL,2,0.013544668534613925,0.005847953216374269,3,-3.9484149582569437,neither,false,false
2014,seat_winning,28,23,25,PSDC,PP,3,0.07958922320800148,0.07992202729044834,41,0.17072849429523984,neither,false,false
2014,seat_winning,28,23,26,PSDC,PSC,4,0.10547810241643207,0.10526315789473684,54,-0.11026653962965582,neither,false,false
2014,seat_winning,28,23,27,PSDC,PEN,5,0.11233938916189448,0.10916179337231968,56,-1.6301066400518707,neither,false,false
2014,seat_winning,28,23,28,PSDC,DEM,6,0.15430407658935738,0.15009746588693956,77,-2.157991290340334,neither,false,false
2014,seat_winning,28,24,24,PSL,PSL,1,0.008306785058785775,0.001949317738791423,1,-3.261380735157103,neither,false,false
2014,seat_winning,28,24,25,PSL,PP,2,0.07435133973217334,0.07602339181286549,39,0.8577627173950759,neither,false,false
2014,seat_winning,28,24,26,PSL,PSC,3,0.10024021894060392,0.10136452241715399,52,0.5767676834701874,neither,false,false
2014,seat_winning,28,24,27,PSL,PEN,4,0.10710150568606633,0.10526315789473684,54,-0.9430724169520275,neither,false,false
2014,seat_winning,28,24,28,PSL,DEM,5,0.14906619311352923,0.14619883040935672,75,-1.4709570672404908,neither,false,false
2014,seat_winning,28,25,25,PP,PP,1,0.06604455467338756,0.07407407407407407,38,4.11914345255218,neither,false,false
2014,seat_winning,28,25,26,PP,PSC,2,0.09193343388181816,0.09941520467836257,51,3.8381484186272843,neither,false,false
2014,seat_winning,28,25,27,PP,PEN,3,0.09879472062728055,0.10331384015594541,53,2.3183083182050765,neither,false,false
2014,seat_winning,28,25,28,PP,DEM,4,0.14075940805474346,0.1442495126705653,74,1.790423667916599,neither,false,false
2014,seat_winning,28,26,26,PSC,PSC,1,0.025888879208430592,0.025341130604288498,13,-0.2809950339248939,neither,false,false
2014,seat_winning,28,26,27,PSC,PEN,2,0.03275016595389299,0.029239766081871343,15,-1.8008351343471034,neither,false,false
2014,seat_winning,28,26,28,PSC,DEM,3,0.07471485338135589,0.07017543859649122,36,-2.328719784635574,neither,false,false
2014,seat_winning,28,27,27,PEN,PEN,1,0.006861286745462401,0.003898635477582846,2,-1.5198401004222117,neither,false,false
2014,seat_winning,28,27,28,PEN,DEM,2,0.0488259741729253,0.04483430799220273,23,-2.047724750710678,neither,false,false
2014,seat_winning,28,28,28,DEM,DEM,1,0.0419646874274629,0.04093567251461988,21,-0.5278846502884669,neither,false,false
2018,seat_winning,30,1,1,PSOL,PSOL,1,0.02833111431539811,0.01949317738791423,10,-4.533861643799231,neither,false,false
2018,seat_winning,30,1,2,PSOL,PCdoB,2,0.04186173009720021,0.037037037037037035,19,-2.4750675398637085,neither,false,false
2018,seat_winning,30,1,3,PSOL,PT,3,0.1449166781917197,0.14619883040935672,75,0.6577440876477993,neither,false,false
2018,seat_winning,30,1,4,PSOL,PDT,4,0.19134137268113643,0.20077972709551656,103,4.841875814577008,neither,false,false
2018,seat_winning,30,1,5,PSOL,PSB,5,0.24651913377599713,0.2631578947368421,135,8.53568437291348,neither,false,false
2018,seat_winning,30,1,6,PSOL,REDE,6,0.2548312564322771,0.2651072124756335,136,5.271565450241837,neither,false,false
2018,seat_winning,30,1,7,PSOL,PPS,7,0.2710157993466389,0.2807017543859649,144,4.968894935174262,neither,false,false
2018,seat_winning,30,1,8,PSOL,PV,8,0.2872254989330294,0.2884990253411306,148,0.6533190473559216,neither,false,false
2018,seat_winning,30,1,9,PSOL,PTB,9,0.30780999670378395,0.3079922027290448,158,0.093471690958836,neither,false,false
2018,seat_winning,30,1,10,PSOL,AVANTE,10,0.32667765337504945,0.3216374269005848,165,-2.5856361814003606,neither,false,false
2018,seat_winning,30,1,11,PSOL,SOLIDARIEDADE,11,0.34655335784073527,0.3469785575048733,178,0.2181274277027967,neither,false,false
2018,seat_winning,30,1,12,PSOL,PMN,12,0.35300998257859756,0.35282651072124754,181,-0.09412106282053401,neither,false,false
2018,seat_winning,30,1,13,PSOL,PHS,13,0.3675476997266247,0.3645224171539961,187,-1.5519699597584804,neither,false,false
2018,seat_winning,30,1,14,PSOL,MDB,14,0.4229076838673376,0.43079922027290446,221,4.048358176055785,neither,false,false
2018,seat_winning,30,1,15,PSOL,PSD,15,0.481413330736253,0.49902534113060426,256,9.034961332302231,neither,false,false
2018,seat_winning,30,1,16,PSOL,PSDB,16,0.541372162127424,0.557504873294347,286,8.276080828631507,votes+seats,false,false
2018,seat_winning,30,1,17,PSOL,PODE,17,0.5642016384605623,0.5789473684210527,297,7.564559469731535,votes+seats,false,false
2018,seat_winning,30,1,18,PSOL,PPL,18,0.5681645979069283,0.580896686159844,298,6.531561273745808,votes+seats,false,false
2018,seat_winning,30,1,19,PSOL,PROS,19,0.5889728394443591,0.5964912280701754,306,3.856933365043801,votes+seats,false,false
2018,seat_winning,30,1,20,PSOL,PRP,20,0.5976534584979534,0.6042884990253411,310,3.4037757905499006,votes+seats,false,false
2018,seat_winning,30,1,21,PSOL,PR,21,0.6508222781869977,0.6686159844054581,343,9.128171290070213,votes+seats,false,false
2018,seat_winning,30,1,22,PSOL,PRB,22,0.7015480614046684,0.7251461988304093,372,12.105844499405123,votes+seats,false,false
2018,seat_winning,30,1,23,PSOL,PTC,23,0.7076725101992903,0.7290448343079922,374,10.964002267764045,votes+seats,false,false
2018,seat_winning,30,1,24,PSOL,DC,24,0.7115572824647514,0.7309941520467836,375,9.97111409558255,votes+seats,false,false
2018,seat_winning,30,1,25,PSOL,PSL,25,0.8279272540688526,0.8323586744639376,427,2.273318662678605,votes+seats,false,false
2018,seat_winning,30,1,26,PSOL,NOVO,26,0.855893484696714,0.847953216374269,435,-4.073357649414277,votes+seats,false,false
2018,seat_winning,30,1,27,PSOL,PP,27,0.9109346751853346,0.9200779727095516,472,4.690511629923378,votes+seats,false,false
2018,seat_winning,30,1,28,PSOL,PSC,28,0.9284360050187154,0.9337231968810916,479,2.712329425398991,votes+seats,false,false
2018,seat_winning,30,1,29,PSOL,PATRIOTA,29,0.943012057596974,0.9434697855750487,484,0.23481445275228907,votes+seats,false,false
2018,seat_winning,30,1,30,PSOL,DEM,30,0.9896329476689321,1.0,513,5.318297845837833,votes+seats,false,false
2018,seat_winning,30,2,2,PCdoB,PCdoB,1,0.0135306157818021,0.017543859649122806,9,2.058794103935523,neither,false,false
2018,seat_winning,30,2,3,PCdoB,PT,2,0.11658556387632157,0.1267056530214425,65,5.191605731447034,neither,false,false
