election_year,start_index,end_index,start_party,end_party,parties,interval_size,votes,national_vote_total,vote_share,seats,seat_share,quota,seat_diff,required_diff,representation_ratio,vote_majority,seat_majority,majority_status,coalition_inversion,left_removed_seats,right_removed_seats,minimal_connected_winning,minimal_connected_inversion,endpoint_minimal_connected_winning,minimal_ideological_interval_inversion,old_sweep_equivalent
2022,1,11,PSTU,PV,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV",11,28159817,109413508,0.25737057073428266,126,0.24561403508771928,132.031102786687,-6.031102786687001,124.968897213313,0.9543205906836133,false,false,neither,false,126,120,false,false,false,false,false
2022,1,12,PSTU,SOLIDARIEDADE,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE",12,29862336,109413508,0.27293098033197144,130,0.253411306042885,140.01359291030136,-10.013592910301355,116.98640708969864,0.9284812802660061,false,false,neither,false,130,126,false,false,false,false,false
2022,1,13,PSTU,CIDADANIA,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA",13,31476442,109413508,0.28768332699834465,135,0.2631578947368421,147.5815467501508,-12.581546750150807,109.4184532498492,0.9147485100461047,false,false,neither,false,135,130,false,false,false,false,false
2022,1,14,PSTU,AVANTE,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE",14,33668960,109413508,0.30772215072383935,142,0.27680311890838205,157.86146332132958,-15.86146332132958,99.13853667867042,0.8995228918596598,false,false,neither,false,142,135,false,false,false,false,false
2022,1,15,PSTU,MDB,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB",15,41619855,109413508,0.3803904633054997,184,0.3586744639376218,195.14030767572135,-11.140307675721346,61.859692324278654,0.9429112938868889,false,false,neither,false,184,142,false,false,false,false,false
2022,1,16,PSTU,PMN,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN",16,41876433,109413508,0.3827354936832845,184,0.3586744639376218,196.34330825952495,-12.343308259524946,60.656691740475054,0.9371340517334583,false,false,neither,false,184,184,false,false,false,false,false
2022,1,17,PSTU,PSDB,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB",17,45185494,109413508,0.4129791177155201,197,0.3840155945419103,211.8582873880618,-14.858287388061797,45.1417126119382,0.9298668578357485,false,false,neither,false,197,184,false,false,false,false,false
2022,1,18,PSTU,PSD,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD",18,53479450,109413508,0.48878288410239074,239,0.46588693957115007,250.74561954452645,-11.745619544526448,6.254380455473552,0.9531572293631208,false,false,neither,false,239,197,false,false,false,false,false
2022,1,19,PSTU,PMB,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB",19,53562505,109413508,0.4895419768462227,239,0.46588693957115007,251.13503412211224,-12.135034122112245,5.864965877887755,0.9516792463284446,false,false,neither,false,239,239,false,false,false,false,false
2022,1,20,PSTU,PODE,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE",20,57174571,109413508,0.5225549572910139,251,0.48927875243664715,268.0706930902901,-17.070693090290092,-11.070693090290092,0.9363201814659373,true,false,votes_only,false,251,239,false,false,false,false,false
2022,1,21,PSTU,PROS,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS",21,57974232,109413508,0.5298635704103373,254,0.4951267056530214,271.820011620503,-17.82001162050301,-14.82001162050301,0.9344418701394873,true,false,votes_only,false,254,251,false,false,false,false,false
2022,1,22,PSTU,PRTB,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB",22,58213079,109413508,0.5320465458433158,254,0.4951267056530214,272.939878017621,-18.939878017621027,-15.939878017621027,0.9306078754223,true,false,votes_only,false,254,254,false,false,false,false,false
2022,1,23,PSTU,AGIR,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR",23,58371947,109413508,0.5334985420630147,254,0.4951267056530214,273.68475207832654,-19.68475207832654,-16.68475207832654,0.9280750866504506,true,false,votes_only,false,254,254,false,false,false,false,false
2022,1,24,PSTU,PTB,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB",24,59794599,109413508,0.5465010682227646,255,0.49707602339181284,280.3550479982782,-25.355047998278224,-23.355047998278224,0.9095609364649858,true,false,votes_only,false,255,254,false,false,false,false,false
2022,1,25,PSTU,PP,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",25,68487517,109413508,0.6259512033925464,302,0.5886939571150097,321.1129673403763,-19.112967340376315,-64.11296734037631,0.9404789924907742,true,true,votes+seats,false,302,255,false,false,false,false,true
2022,1,26,PSTU,DC,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC",26,68585258,109413508,0.6268445208794512,302,0.5886939571150097,321.57123921115846,-19.571239211158456,-64.57123921115846,0.939138713837816,true,true,votes+seats,false,302,302,false,false,false,false,false
2022,1,27,PSTU,REPUBLICANOS,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS",27,76196152,109413508,0.6964053469522246,342,0.6666666666666666,357.2559429864912,-15.25594298649122,-100.25594298649122,0.9572968811688373,true,true,votes+seats,false,342,302,false,false,false,false,false
2022,1,28,PSTU,PSC,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC",28,78140830,109413508,0.7141790024683241,348,0.6783625730994152,366.37382826625026,-18.373828266250257,-109.37382826625026,0.9498495065731123,true,true,votes+seats,false,348,342,false,false,false,false,false
2022,1,29,PSTU,UNIÃO,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",29,88356263,109413508,0.8075443755994004,407,0.7933723196881092,414.2702646824924,-7.270264682492382,-157.27026468249238,0.9824504307880642,true,true,votes+seats,false,407,348,false,false,false,false,false
2022,1,30,PSTU,PATRIOTA,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO, PATRIOTA",30,89882833,109413508,0.8214966747981428,411,0.8011695906432749,421.42779417144726,-10.42779417144726,-164.42779417144726,0.975256035990818,true,true,votes+seats,false,411,407,false,false,false,false,false
2022,1,31,PSTU,NOVO,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO, PATRIOTA, NOVO",31,91237587,109413508,0.8338786377272539,414,0.8070175438596491,427.77974115408125,-13.77974115408125,-170.77974115408125,0.9677877659262084,true,true,votes+seats,false,414,411,false,false,false,false,false
2022,1,32,PSTU,PL,"PSTU, PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO, PATRIOTA, NOVO, PL",32,109413508,109413508,1.0,513,1.0,513.0,0.0,-256.0,1.0,true,true,votes+seats,false,513,414,false,false,false,false,false
2022,2,2,PCO,PCO,PCO,1,7308,109413508,6.679248416018249e-5,0,0.0,0.03426454437417362,-0.03426454437417362,256.9657354556258,0.0,false,false,neither,false,0,0,false,false,false,false,false
2022,2,3,PCO,PCB,"PCO, PCB",2,92819,109413508,0.0008483321821652954,0,0.0,0.4351944094507965,-0.4351944094507965,256.5648055905492,0.0,false,false,neither,false,0,0,false,false,false,false,false
2022,2,4,PCO,PSOL,"PCO, PCB, PSOL",3,3945065,109413508,0.03605647119915029,12,0.023391812865497075,18.4969697251641,-6.496969725164099,238.5030302748359,0.6487549138210821,false,false,neither,false,12,0,false,false,false,false,false
2022,2,5,PCO,UP,"PCO, PCB, PSOL, UP",4,3999651,109413508,0.036555367551143685,12,0.023391812865497075,18.75290355373671,-6.7529035537367115,238.2470964462633,0.6399009073775604,false,false,neither,false,12,12,false,false,false,false,false
2022,2,6,PCO,PCdoB,"PCO, PCB, PSOL, UP, PCdoB",5,5154363,109413508,0.047109018751139944,18,0.03508771929824561,24.16692661933479,-6.166926619334792,232.8330733806652,0.7448195744343871,false,false,neither,false,18,12,false,false,false,false,false
2022,2,7,PCO,PT,"PCO, PCB, PSOL, UP, PCdoB, PT",6,18391061,109413508,0.16808766427633415,87,0.1695906432748538,86.22897177375941,0.7710282262405883,170.7710282262406,1.0089416377161906,false,false,neither,false,87,18,false,false,false,false,false
2022,2,8,PCO,PSB,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB",7,22565960,109413508,0.20624473533925994,101,0.1968810916179337,105.80354922904034,-4.8035492290403425,151.19645077095964,0.9545993564106081,false,false,neither,false,101,87,false,false,false,false,false
2022,2,9,PCO,REDE,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE",8,23348877,109413508,0.21340031433778725,103,0.20077972709551656,109.47436125528486,-6.474361255284862,147.52563874471514,0.9408595658285029,false,false,neither,false,103,101,false,false,false,false,false
2022,2,10,PCO,PDT,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT",9,27177244,109413508,0.24839020790741853,120,0.23391812865497075,127.42417665650571,-7.424176656505708,129.57582334349428,0.9417365145978626,false,false,neither,false,120,103,false,false,false,false,false
2022,2,11,PCO,PV,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV",10,28131822,109413508,0.2571147065314824,126,0.24561403508771928,131.89984445065048,-5.899844450650477,125.10015554934952,0.9552702698382797,false,false,neither,false,126,120,false,false,false,false,false
2022,2,12,PCO,SOLIDARIEDADE,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE",11,29834341,109413508,0.27267511612917117,130,0.253411306042885,139.8823345742648,-9.882334574264803,117.1176654257352,0.9293525189986146,false,false,neither,false,130,126,false,false,false,false,false
2022,2,13,PCO,CIDADANIA,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA",12,31448447,109413508,0.28742746279554443,135,0.2631578947368421,147.45028841411428,-12.450288414114283,109.54971158588572,0.9155628073161333,false,false,neither,false,135,130,false,false,false,false,false
2022,2,14,PCO,AVANTE,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE",13,33640965,109413508,0.3074662865210391,142,0.27680311890838205,157.73020498529306,-15.730204985293057,99.26979501470694,0.9002714477752707,false,false,neither,false,142,135,false,false,false,false,false
2022,2,15,PCO,MDB,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB",14,41591860,109413508,0.3801345991026995,184,0.3586744639376218,195.00904933968482,-11.009049339684822,61.99095066031518,0.9435459565750293,false,false,neither,false,184,142,false,false,false,false,false
2022,2,16,PCO,PMN,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN",15,41848438,109413508,0.38247962948048425,184,0.3586744639376218,196.21204992348842,-12.212049923488422,60.78795007651158,0.9377609584719673,false,false,neither,false,184,184,false,false,false,false,false
2022,2,17,PCO,PSDB,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB",16,45157499,109413508,0.4127232535127198,197,0.3840155945419103,211.72702905202527,-14.727029052025273,45.27297094797473,0.9304433207325336,false,false,neither,false,197,184,false,false,false,false,false
2022,2,18,PCO,PSD,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD",17,53451455,109413508,0.48852701989959046,239,0.46588693957115007,250.6143612084899,-11.614361208489896,6.385638791510104,0.953656441903472,false,false,neither,false,239,197,false,false,false,false,false
2022,2,19,PCO,PMB,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB",18,53534510,109413508,0.4892861126434224,239,0.46588693957115007,251.0037757860757,-12.003775786075693,5.996224213924307,0.9521769114887491,false,false,neither,false,239,239,false,false,false,false,false
2022,2,20,PCO,PODE,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE",19,57146576,109413508,0.5222990930882135,251,0.48927875243664715,267.93943475425357,-16.93943475425357,-10.939434754253568,0.9367788665756127,true,false,votes_only,false,251,239,false,false,false,false,false
2022,2,21,PCO,PROS,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS",20,57946237,109413508,0.529607706207537,254,0.4951267056530214,271.6887532844665,-17.688753284466486,-14.688753284466486,0.9348933179212398,true,false,votes_only,false,254,251,false,false,false,false,false
2022,2,22,PCO,PRTB,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB",21,58185084,109413508,0.5317906816405156,254,0.4951267056530214,272.8086196815845,-18.808619681584503,-15.808619681584503,0.9310556253554692,true,false,votes_only,false,254,254,false,false,false,false,false
2022,2,23,PCO,AGIR,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR",22,58343952,109413508,0.5332426778602145,254,0.4951267056530214,273.55349374229,-19.553493742290016,-16.553493742290016,0.9285204020800735,true,false,votes_only,false,254,254,false,false,false,false,false
2022,2,24,PCO,PTB,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB",23,59766604,109413508,0.5462452040199643,255,0.49707602339181284,280.2237896622417,-25.2237896622417,-23.2237896622417,0.9099869797184446,true,false,votes_only,false,255,254,false,false,false,false,false
2022,2,25,PCO,PP,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP",24,68459522,109413508,0.6256953391897461,302,0.5886939571150097,320.98170900433973,-18.981709004339734,-63.981709004339734,0.9408635804724839,true,true,votes+seats,false,302,255,false,false,false,false,true
2022,2,26,PCO,DC,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC",25,68557263,109413508,0.626588656676651,302,0.5886939571150097,321.43998087512193,-19.439980875121933,-64.43998087512193,0.9395222062227714,true,true,votes+seats,false,302,302,false,false,false,false,false
2022,2,27,PCO,REPUBLICANOS,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS",26,76168157,109413508,0.6961494827494243,342,0.6666666666666666,357.1246846504547,-15.124684650454697,-100.1246846504547,0.9576487280198557,true,true,votes+seats,false,342,302,false,false,false,false,false
2022,2,28,PCO,PSC,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC",27,78112835,109413508,0.7139231382655239,348,0.6783625730994152,366.24256993021373,-18.242569930213733,-109.24256993021373,0.9501899248531109,true,true,votes+seats,false,348,342,false,false,false,false,false
2022,2,29,PCO,UNIÃO,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO",28,88328268,109413508,0.8072885113966002,407,0.7933723196881092,414.1390063464559,-7.139006346455915,-157.13900634645591,0.9827618112830366,true,true,votes+seats,false,407,348,false,false,false,false,false
2022,2,30,PCO,PATRIOTA,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO, PATRIOTA",29,89854838,109413508,0.8212408105953426,411,0.8011695906432749,421.29653583541074,-10.296535835410737,-164.29653583541074,0.9755598848801517,true,true,votes+seats,false,411,407,false,false,false,false,false
2022,2,31,PCO,NOVO,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO, PATRIOTA, NOVO",30,91209592,109413508,0.8336227735244537,414,0.8070175438596491,427.6484828180447,-13.648482818044727,-170.64848281804473,0.9680848094488579,true,true,votes+seats,false,414,411,false,false,false,false,false
2022,2,32,PCO,PL,"PCO, PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB, PSD, PMB, PODE, PROS, PRTB, AGIR, PTB, PP, DC, REPUBLICANOS, PSC, UNIÃO, PATRIOTA, NOVO, PL",31,109385513,109413508,0.9997441357971998,513,1.0,512.8687416639635,0.13125833603646697,-255.86874166396353,1.0002559296860452,true,true,votes+seats,false,513,414,false,false,false,false,false
2022,3,3,PCB,PCB,PCB,1,85511,109413508,0.0007815396980051128,0,0.0,0.40092986507662287,-0.40092986507662287,256.59907013492335,0.0,false,false,neither,false,0,0,false,false,false,false,false
2022,3,4,PCB,PSOL,"PCB, PSOL",2,3937757,109413508,0.035989678714990106,12,0.023391812865497075,18.462705180789925,-6.462705180789925,238.53729481921008,0.6499589243555576,false,false,neither,false,12,0,false,false,false,false,false
2022,3,5,PCB,UP,"PCB, PSOL, UP",3,3992343,109413508,0.036488575066983504,12,0.023391812865497075,18.718639009362537,-6.718639009362537,238.28136099063747,0.6410722485752269,false,false,neither,false,12,12,false,false,false,false,false
2022,3,6,PCB,PCdoB,"PCB, PSOL, UP, PCdoB",4,5147055,109413508,0.04704222626697976,18,0.03508771929824561,24.132662074960617,-6.132662074960617,232.86733792503938,0.7458770998445423,false,false,neither,false,18,12,false,false,false,false,false
2022,3,7,PCB,PT,"PCB, PSOL, UP, PCdoB, PT",5,18383753,109413508,0.16802087179217395,87,0.1695906432748538,86.19470722938524,0.8052927706147557,170.80529277061476,1.009342717163267,false,false,neither,false,87,18,false,false,false,false,false
2022,3,8,PCB,PSB,"PCB, PSOL, UP, PCdoB, PT, PSB",6,22558652,109413508,0.20617794285509974,101,0.1968810916179337,105.76928468466618,-4.769284684666175,151.23071531533384,0.9549086041483119,false,false,neither,false,101,87,false,false,false,false,false
2022,3,9,PCB,REDE,"PCB, PSOL, UP, PCdoB, PT, PSB, REDE",7,23341569,109413508,0.21333352185362706,103,0.20077972709551656,109.44009671091068,-6.44009671091068,147.55990328908933,0.9411541390727899,false,false,neither,false,103,101,false,false,false,false,false
2022,3,10,PCB,PDT,"PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT",8,27169936,109413508,0.24832341542325834,120,0.23391812865497075,127.38991211213153,-7.389912112131526,129.61008788786847,0.9419898170144999,false,false,neither,false,120,103,false,false,false,false,false
2022,3,11,PCB,PV,"PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV",9,28124514,109413508,0.2570479140473222,126,0.24561403508771928,131.86557990627628,-5.865579906276281,125.13442009372372,0.9555184915544659,false,false,neither,false,126,120,false,false,false,false,false
2022,3,12,PCB,SOLIDARIEDADE,"PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE",10,29827033,109413508,0.272608323645011,130,0.253411306042885,139.84807002989064,-9.848070029890636,117.15192997010936,0.9295802221097099,false,false,neither,false,130,126,false,false,false,false,false
2022,3,13,PCB,CIDADANIA,"PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA",11,31441139,109413508,0.28736067031138424,135,0.2631578947368421,147.41602386974012,-12.416023869740116,109.58397613025988,0.9157756155415562,false,false,neither,false,135,130,false,false,false,false,false
2022,3,14,PCB,AVANTE,"PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE",12,33633657,109413508,0.3073994940368789,142,0.27680311890838205,157.69594044091886,-15.69594044091886,99.30405955908114,0.9004670608702233,false,false,neither,false,142,135,false,false,false,false,false
2022,3,15,PCB,MDB,"PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB",13,41584552,109413508,0.3800678066185393,184,0.3586744639376218,194.97478479531065,-10.974784795310654,62.025215204689346,0.9437117737720174,false,false,neither,false,184,142,false,false,false,false,false
2022,3,16,PCB,PMN,"PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN",14,41841130,109413508,0.38241283699632406,184,0.3586744639376218,196.17778537911425,-12.177785379114255,60.822214620885745,0.9379247484337707,false,false,neither,false,184,184,false,false,false,false,false
2022,3,17,PCB,PSDB,"PCB, PSOL, UP, PCdoB, PT, PSB, REDE, PDT, PV, SOLIDARIEDADE, CIDADANIA, AVANTE, MDB, PMN, PSDB",15,45150191,109413508,0.41265646102855963,197,0.3840155945419103,211.69276450765108,-14.692764507651077,45.30723549234892,0.9305939220840963,false,false,neither,false,197,184,false,false,false,false,false
