election_year,start_index,end_index,start_party,end_party,parties,interval_size,votes,national_vote_total,vote_share,seats,seat_share,quota,seat_diff,required_diff,representation_ratio,vote_majority,seat_majority,majority_status,coalition_inversion,left_removed_seats,right_removed_seats,minimal_connected_winning,minimal_connected_inversion,endpoint_minimal_connected_winning,minimal_ideological_interval_inversion,old_sweep_equivalent
2018,2,12,PCO,PTB,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB",11,30310828,98264190,0.3084626047393257,158,0.3079922027290448,158.24131623127408,-0.24131623127408375,98.75868376872592,0.9984750112232295,false,false,neither,false,158,148,false,false,false,false,false
2018,2,13,PCO,AVANTE,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE",12,32164843,98264190,0.3273302614105912,165,0.3216374269005848,167.92042410363328,-2.9204241036332803,89.07957589636672,0.982608285327871,false,false,neither,false,165,158,false,false,false,false,false
2018,2,14,PCO,SOLIDARIEDADE,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE",13,34117913,98264190,0.347205965876277,178,0.3469785575048733,178.1166604945301,-0.11666049453009464,78.8833395054699,0.9993450332259419,false,false,neither,false,178,165,false,false,false,false,false
2018,2,15,PCO,PMN,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN",14,34752368,98264190,0.3536625906141393,181,0.35282651072124754,181.42890898505345,-0.42890898505345376,75.57109101494655,0.9976359391264995,false,false,neither,false,181,178,false,false,false,false,false
2018,2,16,PCO,PMB,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB",15,34980670,98264190,0.3559859395370786,181,0.35282651072124754,182.6207869825213,-1.6207869825213095,74.37921301747869,0.9911248494254028,false,false,neither,false,181,181,false,false,false,false,false
2018,2,17,PCO,PHS,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS",16,36409207,98264190,0.37052365668510573,187,0.3645224171539961,190.07863587945923,-3.0786358794592275,66.92136412054077,0.9838033566201959,false,false,neither,false,187,181,false,false,false,false,false
2018,2,18,PCO,MDB,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB",17,41849111,98264190,0.42588364082581864,221,0.43079922027290446,218.47830774364496,2.5216922563550384,38.52169225635504,1.0115420715328585,false,false,neither,false,221,187,false,false,false,false,false
2018,2,19,PCO,PSD,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD",18,47598121,98264190,0.48438928769473394,256,0.49902534113060426,248.49170458739852,7.508295412601484,8.508295412601484,1.0302154771124792,false,false,neither,false,256,221,false,false,false,false,false
2018,2,20,PCO,PSDB,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB",19,53489927,98264190,0.5443481190859051,286,0.557504873294347,279.2505850910693,6.749414908930703,-22.250585091069297,1.0241697431241892,true,true,votes+seats,false,286,256,false,false,false,false,true
2018,2,21,PCO,PODE,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE",20,55733247,98264190,0.5671775954190433,297,0.5789473684210527,290.9621064499692,6.0378935500307875,-33.96210644996921,1.0207514773098778,true,true,votes+seats,false,297,286,false,false,false,false,false
2018,2,22,PCO,PPL,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL",21,56122664,98264190,0.5711405548654093,298,0.580896686159844,292.99510464595494,5.004895354045061,-35.99510464595494,1.017081839507499,true,true,votes+seats,false,298,297,false,false,false,false,false
2018,2,23,PCO,PRTB,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL, PRTB",22,56807640,98264190,0.5781113139995353,298,0.580896686159844,296.57110408176163,1.4288959182383678,-39.57110408176163,1.0048180550922603,true,true,votes+seats,false,298,298,false,false,false,false,false
2018,2,24,PCO,PROS,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL, PRTB, PROS",23,58852345,98264190,0.5989195555369662,306,0.5964912280701754,307.24573199046364,-1.2457319904636392,-50.24573199046364,0.9959454864274492,true,true,votes+seats,false,306,298,false,false,false,false,false
2018,2,25,PCO,PRP,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP",24,59705339,98264190,0.6076001745905604,310,0.6042884990253411,311.6988895649575,-1.698889564957483,-54.69888956495748,0.9945495809518967,true,true,votes+seats,false,310,306,false,false,false,false,false
2018,2,26,PCO,PR,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR",25,64929930,98264190,0.6607689942796048,343,0.6686159844054581,338.9744940654372,4.025505934562773,-81.97449406543723,1.0118755422754186,true,true,votes+seats,false,343,310,false,false,false,false,false
2018,2,27,PCO,PRB,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB",26,69914458,98264190,0.7114947774972754,372,0.7251461988304093,364.99682085610226,7.003179143897739,-107.99682085610226,1.019186959293157,true,true,votes+seats,false,372,343,false,false,false,false,false
2018,2,28,PCO,PTC,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC",27,70516272,98264190,0.7176192262918973,374,0.7290448343079922,368.13866308774334,5.861336912256661,-111.13866308774334,1.0159215466886717,true,true,votes+seats,false,374,372,false,false,false,false,false
2018,2,29,PCO,DC,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC",28,70898006,98264190,0.7215039985573585,375,0.7309941520467836,370.1315512599249,4.8684487400751095,-113.13155125992489,1.0131532929940799,true,true,votes+seats,false,375,374,false,false,false,false,false
2018,2,30,PCO,PSL,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL",29,82333007,98264190,0.8378739701614596,427,0.8323586744639376,429.8293466928288,-2.8293466928287785,-172.82934669282878,0.9934175115901271,true,true,votes+seats,false,427,375,false,false,false,false,false
2018,2,31,PCO,NOVO,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO",30,85081086,98264190,0.8658402007893211,435,0.847953216374269,444.1760230049217,-9.176023004921717,-187.17602300492172,0.9793414715570542,true,true,votes+seats,false,435,427,false,false,false,false,false
2018,2,32,PCO,PP,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP",31,90489664,98264190,0.9208813912779417,472,0.9200779727095516,472.41215372558406,-0.41215372558406216,-215.41215372558406,0.9991275547795845,true,true,votes+seats,false,472,435,false,false,false,false,false
2018,2,33,PCO,PSC,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC",32,92209418,98264190,0.9383827211113225,479,0.9337231968810916,481.39033593010845,-2.3903359301084492,-224.39033593010845,0.9950345161676543,true,true,votes+seats,false,479,472,false,false,false,false,false
2018,2,34,PCO,PATRIOTA,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA",33,93641722,98264190,0.9529587736895812,484,0.9434697855750487,488.86785090275515,-4.867850902755151,-231.86785090275515,0.990042603755256,true,true,votes+seats,false,484,479,false,false,false,false,false
2018,2,35,PCO,DEM,"PCO, PCB, PSOL, PCdoB, PT, PDT, PSB, REDE, PPS, PV, PTB, AVANTE, SOLIDARIEDADE, PMN, PMB, PHS, MDB, PSD, PSDB, PODE, PPL, PRTB, PROS, PRP, PR, PRB, PTC, DC, PSL, NOVO, PP, PSC, PATRIOTA, DEM",34,98222886,98264190,0.9995796637615392,513,1.0,512.7843675096696,0.2156324903304494,-255.78436750966955,1.0004205129953117,true,true,votes+seats,false,513,484,false,false,false,false,false
2018,3,3,PCB,PCB,PCB,1,61343,98264190,0.0006242660729203588,0,0.0,0.3202484954081441,-0.3202484954081441,256.6797515045919,0.0,false,false,neither,false,0,0,false,false,false,false,false
2018,3,4,PCB,PSOL,"PCB, PSOL",2,2845277,98264190,0.02895538038831847,10,0.01949317738791423,14.854110139207375,-4.854110139207375,242.14588986079264,0.6732143431200925,false,false,neither,false,10,0,false,false,false,false,false
2018,3,5,PCB,PCdoB,"PCB, PSOL, PCdoB",3,4174852,98264190,0.04248599617012057,19,0.037037037037037035,21.795316035271853,-2.7953160352718527,235.20468396472813,0.8717469372433908,false,false,neither,false,19,10,false,false,false,false,false
2018,3,6,PCB,PT,"PCB, PSOL, PCdoB, PT",4,14301463,98264190,0.14554094426464004,75,0.14619883040935672,74.66250440776034,0.3374955922396623,182.33749559223966,1.0045202822342587,false,false,neither,false,75,19,false,false,false,false,false
2018,3,7,PCB,PDT,"PCB, PSOL, PCdoB, PT, PDT",5,18863348,98264190,0.19196563875405678,103,0.20077972709551656,98.47837268083113,4.521627319168871,158.52162731916889,1.045914927268584,false,false,neither,false,103,75,false,false,false,false,false
2018,3,8,PCB,PSB,"PCB, PSOL, PCdoB, PT, PDT, PSB",6,24285346,98264190,0.2471433998489175,135,0.2631578947368421,126.78456412249469,8.215435877505314,130.2154358775053,1.064798391936481,false,false,neither,false,135,103,false,false,false,false,false
2018,3,9,PCB,REDE,"PCB, PSOL, PCdoB, PT, PDT, PSB, REDE",7,25102130,98264190,0.2554555225051975,136,0.2651072124756335,131.0486830451663,4.951316954833686,125.95131695483369,1.037782271746502,false,false,neither,false,136,135,false,false,false,false,false
