comparison_baseline,overlap_start,overlap_end_exclusive,overlap_days,old_period_id,new_period_id,old_start,old_end_exclusive,new_start,new_end_exclusive,old_election_party_set,new_election_party_set,membership_added,membership_removed,old_duration,new_duration,reason_for_analytical_change,historical_change_dimensions,historical_decision_ids,old_vote_share,new_vote_share,old_seats,new_seats,old_q_C,new_q_C,old_d_C,new_d_C,old_A_C,new_A_C,old_B_C,new_B_C,old_R_C,new_R_C,old_inversion_status,new_inversion_status
manuscript_reported,2015-01-01,2015-03-19,77,2015.1,CV5-001,2015-01-01,2016-03-24,2015-01-01,2015-03-19,PCdoB;PDT;PMDB;PP;PR;PRB;PSD;PT;PTB,PCdoB;PDT;PMDB;PP;PR;PRB;PROS;PSD;PT;PTB,PROS,,448,77,historical membership correction; date correction,date;label_normalization;personal_affiliation,R01;R02,0.5768532873908506,0.5971615387480385,318,329,295.9257364315064,306.3438693777437,22.074263568493624,22.656130622256274,18.24506595458887,18.06336845268631,3.829197613904753,4.592762169569966,1.0745939296618185,1.0739565334481025,False,False
manuscript_reported,2015-03-19,2016-03-18,365,2015.1,CV5-002,2015-01-01,2016-03-24,2015-03-19,2016-03-18,PCdoB;PDT;PMDB;PP;PR;PRB;PSD;PT;PTB,PCdoB;PDT;PMDB;PP;PR;PRB;PSD;PT;PTB,,,448,365,date correction,label_normalization,,0.5768532873908506,0.5768532873908506,318,318,295.9257364315064,295.9257364315064,22.074263568493624,22.074263568493624,18.24506595458887,18.24506595458887,3.829197613904753,3.829197613904753,1.0745939296618185,1.0745939296618185,False,False
manuscript_reported,2016-03-18,2016-03-24,6,2015.1,CV5-003,2015-01-01,2016-03-24,2016-03-18,2016-03-31,PCdoB;PDT;PMDB;PP;PR;PRB;PSD;PT;PTB,PCdoB;PDT;PMDB;PP;PR;PROS;PSD;PT;PTB,PROS,PRB,448,13,historical membership correction; date correction,date;label_normalization;personal_affiliation,R01;R02,0.5768532873908506,0.5517113008494633,318,308,295.9257364315064,283.0278973357747,22.074263568493624,24.97210266422533,18.24506595458887,18.204925296037324,3.829197613904753,6.7671773681880065,1.0745939296618185,1.0882319478019487,False,False
manuscript_reported,2016-03-24,2016-03-31,7,2016.1,CV5-003,2016-03-24,2016-04-14,2016-03-18,2016-03-31,PCdoB;PDT;PMDB;PP;PR;PSD;PT;PTB,PCdoB;PDT;PMDB;PP;PR;PROS;PSD;PT;PTB,PROS,,21,13,historical membership correction; date correction,date;label_normalization;personal_affiliation,R01;R02,0.5314030494922755,0.5517113008494633,297,308,272.6097643895373,283.0278973357747,24.39023561046268,24.97210266422533,18.386622797939882,18.204925296037324,6.003612812522793,6.7671773681880065,1.0894694130457154,1.0882319478019487,False,False
manuscript_reported,2016-03-31,2016-04-14,14,2016.1,CV5-004,2016-03-24,2016-04-14,2016-03-31,2016-04-14,PCdoB;PDT;PMDB;PP;PR;PSD;PT;PTB,PCdoB;PDT;PMDB;PP;PR;PSD;PT;PTB,,,21,14,date correction,label_normalization,,0.5314030494922755,0.5314030494922755,297,297,272.6097643895373,272.6097643895373,24.39023561046268,24.39023561046268,18.386622797939882,18.386622797939882,6.003612812522793,6.003612812522793,1.0894694130457154,1.0894694130457154,False,False
manuscript_reported,2016-04-14,2016-04-16,2,2016.2,CV5-005,2016-04-14,2016-04-16,2016-04-14,2016-04-19,PCdoB;PDT;PMDB;PR;PSD;PT;PTB,PCdoB;PDT;PMDB;PR;PSD;PT;PTB,,,2,5,date correction,label_normalization,,0.4653584948188879,0.4653584948188879,259,259,238.7289078420895,238.7289078420895,20.271092157910495,20.271092157910495,15.742022264747815,15.742022264747815,4.529069893162678,4.529069893162678,1.0849125995722273,1.0849125995722273,True,True
manuscript_reported,2016-04-16,2016-04-19,3,2016.3,CV5-005,2016-04-16,2016-05-12,2016-04-14,2016-04-19,PCdoB;PDT;PMDB;PR;PT;PTB,PCdoB;PDT;PMDB;PR;PSD;PT;PTB,PSD,,26,5,historical membership correction; date correction,date;label_normalization,R04,0.4040577778598597,0.4653584948188879,223,259,207.281640042108,238.7289078420895,15.718359957891993,20.271092157910495,11.09608095474679,15.742022264747815,4.622279003145202,4.529069893162678,1.0758309320338209,1.0849125995722273,False,True
manuscript_reported,2016-04-19,2016-05-12,23,2016.3,CV5-006,2016-04-16,2016-05-12,2016-04-19,2016-05-12,PCdoB;PDT;PMDB;PR;PT;PTB,PCdoB;PDT;PMDB;PR;PT;PTB,,,26,23,date correction,label_normalization,,0.4040577778598597,0.4040577778598597,223,223,207.281640042108,207.281640042108,15.718359957891993,15.718359957891993,11.09608095474679,11.09608095474679,4.622279003145202,4.622279003145202,1.0758309320338209,1.0758309320338209,False,False
manuscript_reported,2016-05-12,2016-10-10,151,2016.4,CV5-007,2016-05-12,2017-12-28,2016-05-12,2016-10-10,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PTB;PV,DEM;PMDB;PP;PPS;PR;PRB;PSB;PSD;PSDB;PTB;PV,PR;PRB,,595,151,historical membership correction; date correction,historical_party_recognition;label_normalization;office_scope,C001;R05;R07,0.5393244114750998,0.6426607210528966,291,346,276.6734230867262,329.68494990013596,14.32657691327382,16.31505009986405,15.352586248533969,20.253867595361555,-1.0260093352601503,-3.9388174954975064,1.0517815435737858,1.0494867906612237,False,False
manuscript_reported,2016-10-10,2016-10-11,1,2016.4,CV5-008,2016-05-12,2017-12-28,2016-10-10,2016-10-11,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PTB;PV,DEM;PMDB;PP;PPS;PR;PRB;PSD;PSDB;PTB;PV,PR;PRB,PSB,595,1,historical membership correction; date correction,date;historical_party_recognition;label_normalization;office_scope;personal_affiliation,C001;C006;C007;C041;R05;R07;R10,0.5393244114750998,0.578279279843202,291,312,276.6734230867262,296.6572705595627,14.32657691327382,15.342729440437349,15.352586248533969,19.604503474585236,-1.0260093352601503,-4.261774034147886,1.0517815435737858,1.0517187035783666,False,False
manuscript_reported,2016-10-11,2016-10-25,14,2016.4,CV5-009,2016-05-12,2017-12-28,2016-10-11,2016-10-25,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PTB;PV,DEM;PMDB;PP;PPS;PR;PRB;PSB;PSD;PSDB;PTB;PV,PR;PRB,,595,14,historical membership correction; date correction,historical_party_recognition;label_normalization;office_scope,C001;R05;R07,0.5393244114750998,0.6426607210528966,291,346,276.6734230867262,329.68494990013596,14.32657691327382,16.31505009986405,15.352586248533969,20.253867595361555,-1.0260093352601503,-3.9388174954975064,1.0517815435737858,1.0494867906612237,False,False
manuscript_reported,2016-10-25,2016-10-26,1,2016.4,CV5-010,2016-05-12,2017-12-28,2016-10-25,2016-10-26,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PTB;PV,DEM;PMDB;PP;PPS;PR;PRB;PSD;PSDB;PTB;PV,PR;PRB,PSB,595,1,historical membership correction; date correction,date;historical_party_recognition;label_normalization;office_scope;personal_affiliation,C001;C006;C007;C041;R05;R07;R10,0.5393244114750998,0.578279279843202,291,312,276.6734230867262,296.6572705595627,14.32657691327382,15.342729440437349,15.352586248533969,19.604503474585236,-1.0260093352601503,-4.261774034147886,1.0517815435737858,1.0517187035783666,False,False
manuscript_reported,2016-10-26,2017-04-26,182,2016.4,CV5-011,2016-05-12,2017-12-28,2016-10-26,2017-04-26,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PTB;PV,DEM;PMDB;PP;PPS;PR;PRB;PSB;PSD;PSDB;PTB;PV,PR;PRB,,595,182,historical membership correction; date correction; provisional V5 assumption,historical_party_recognition;label_normalization;office_scope;label_normalization,C001;R05;R07,0.5393244114750998,0.6426607210528966,291,346,276.6734230867262,329.68494990013596,14.32657691327382,16.31505009986405,15.352586248533969,20.253867595361555,-1.0260093352601503,-3.9388174954975064,1.0517815435737858,1.0494867906612237,False,False
manuscript_reported,2017-04-26,2017-04-27,1,2016.4,CV5-012,2016-05-12,2017-12-28,2017-04-26,2017-04-27,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PTB;PV,DEM;PMDB;PP;PPS;PR;PRB;PSD;PSDB;PTB;PV,PR;PRB,PSB,595,1,historical membership correction; date correction,date;historical_party_recognition;label_normalization;office_scope;personal_affiliation,C001;C006;C007;C041;R05;R07;R10,0.5393244114750998,0.578279279843202,291,312,276.6734230867262,296.6572705595627,14.32657691327382,15.342729440437349,15.352586248533969,19.604503474585236,-1.0260093352601503,-4.261774034147886,1.0517815435737858,1.0517187035783666,False,False
manuscript_reported,2017-04-27,2017-08-02,97,2016.4,CV5-013,2016-05-12,2017-12-28,2017-04-27,2017-08-02,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PTB;PV,DEM;PMDB;PP;PPS;PR;PRB;PSB;PSD;PSDB;PTB;PV,PR;PRB,,595,97,historical membership correction; date correction,historical_party_recognition;label_normalization;office_scope,C001;R05;R07,0.5393244114750998,0.6426607210528966,291,346,276.6734230867262,329.68494990013596,14.32657691327382,16.31505009986405,15.352586248533969,20.253867595361555,-1.0260093352601503,-3.9388174954975064,1.0517815435737858,1.0494867906612237,False,False
manuscript_reported,2017-08-02,2017-08-03,1,2016.4,CV5-014,2016-05-12,2017-12-28,2017-08-02,2017-08-03,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PTB;PV,DEM;PMDB;PP;PPS;PR;PRB;PSD;PSDB;PTB;PV,PR;PRB,PSB,595,1,historical membership correction; date correction; provisional V5 assumption,label_normalization,,0.5393244114750998,0.578279279843202,291,312,276.6734230867262,296.6572705595627,14.32657691327382,15.342729440437349,15.352586248533969,19.604503474585236,-1.0260093352601503,-4.261774034147886,1.0517815435737858,1.0517187035783666,False,False
manuscript_reported,2017-08-03,2017-10-18,76,2016.4,CV5-015,2016-05-12,2017-12-28,2017-08-03,2017-10-18,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PTB;PV,DEM;PMDB;PP;PPS;PR;PRB;PSB;PSD;PSDB;PTB;PV,PR;PRB,,595,76,historical membership correction; date correction,historical_party_recognition;label_normalization;office_scope,C001;R05;R07,0.5393244114750998,0.6426607210528966,291,346,276.6734230867262,329.68494990013596,14.32657691327382,16.31505009986405,15.352586248533969,20.253867595361555,-1.0260093352601503,-3.9388174954975064,1.0517815435737858,1.0494867906612237,False,False
manuscript_reported,2017-10-18,2017-12-28,71,2016.4,CV5-016,2016-05-12,2017-12-28,2017-10-18,2018-03-21,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PTB;PV,DEM;PMDB;PP;PPS;PR;PRB;PSD;PSDB;PTB;PV,PR;PRB,PSB,595,154,historical membership correction; date correction; provisional V5 assumption,date;historical_party_recognition;label_normalization;office_scope;personal_affiliation;label_normalization,C001;C006;C007;C041;R05;R07;R10,0.5393244114750998,0.578279279843202,291,312,276.6734230867262,296.6572705595627,14.32657691327382,15.342729440437349,15.352586248533969,19.604503474585236,-1.0260093352601503,-4.261774034147886,1.0517815435737858,1.0517187035783666,False,False
manuscript_reported,2017-12-28,2018-03-21,83,2017.1,CV5-016,2017-12-28,2018-04-07,2017-10-18,2018-03-21,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PV,DEM;PMDB;PP;PPS;PR;PRB;PSD;PSDB;PTB;PV,PR;PRB;PTB,PSB,100,154,historical membership correction; date correction,date;historical_party_recognition;label_normalization;office_scope;personal_affiliation,C001;C006;C007;C012;C041;R05;R06;R07;R10,0.49911919584823244,0.578279279843202,266,312,256.04814747014325,296.6572705595627,9.951852529856755,15.342729440437349,11.268113712983139,19.604503474585236,-1.3162611831263826,-4.261774034147886,1.0388671139712784,1.0517187035783666,True,False
manuscript_reported,2018-03-21,2018-04-02,12,2017.1,CV5-017,2017-12-28,2018-04-07,2018-03-21,2018-04-02,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PV,DEM;PMDB;PP;PR;PRB;PSD;PSDB;PTB;PV,PR;PRB;PTB,PPS;PSB,100,12,historical membership correction; date correction,date;historical_party_recognition;label_normalization;office_scope;personal_affiliation,C001;C006;C007;C012;C041;R05;R06;R07;R10;R11,0.49911919584823244,0.5581911293753808,266,302,256.04814747014325,286.35204936957035,9.951852529856755,15.647950630429632,11.268113712983139,19.112776311846176,-1.3162611831263826,-3.464825681416542,1.0388671139712784,1.0546458482308054,True,False
manuscript_reported,2018-04-02,2018-04-06,4,2017.1,CV5-018,2017-12-28,2018-04-07,2018-04-02,2018-04-06,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PV,DEM;PMDB;PP;PRB;PSD;PSDB;PTB;PV,PRB;PTB,PPS;PSB,100,4,historical membership correction; date correction,date;historical_party_recognition;label_normalization;office_scope;personal_affiliation,C006;C007;C012;C041;R06;R07;R10;R11,0.49911919584823244,0.5003050576961592,266,268,256.04814747014325,256.65649459812965,9.951852529856755,11.343505401870349,11.268113712983139,14.069938121667574,-1.3162611831263826,-2.7264327197972267,1.0388671139712784,1.0441972271912772,True,False
manuscript_reported,2018-04-06,2018-04-07,1,2017.1,CV5-019,2017-12-28,2018-04-07,2018-04-06,2018-07-05,DEM;PMDB;PP;PPS;PSB;PSD;PSDB;PV,PMDB;PP;PRB;PSD;PSDB;PTB;PV,PRB;PTB,DEM;PPS;PSB,100,90,historical membership correction; date correction; historical organizational transition collapsed after translation,date;historical_membership_correction;historical_party_recognition;label_normalization;office_scope;personal_affiliation,C006;C007;C012;C041;R06;R07;R10;R11,0.49911919584823244,0.4583403702686963,266,247,256.04814747014325,235.12860994784117,9.951852529856755,11.871390052158816,11.268113712983139,14.319579123634586,-1.3162611831263826,-2.4481890714757704,1.0388671139712784,1.0504889220192823,True,False
manuscript_reported,2018-04-07,2018-05-28,51,2018.1,CV5-019,2018-04-07,2018-05-28,2018-04-06,2018-07-05,PMDB;PP;PPS;PSD;PSDB,PMDB;PP;PRB;PSD;PSDB;PTB;PV,PRB;PTB;PV,PPS,51,90,historical membership correction; date correction; historical organizational transition collapsed after translation,date;historical_party_recognition;label_normalization;office_scope;personal_affiliation;date;historical_party_recognition;office_scope;personal_affiliation,C012;R06;R07;R08;R11,0.37218391707558274,0.4583403702686963,203,247,190.93034945977394,235.12860994784117,12.069650540226068,11.871390052158816,12.271910712505289,14.319579123634586,-0.20226017227922102,-2.4481890714757704,1.0632149397640367,1.0504889220192823,False,False
manuscript_reported,2018-05-28,2018-07-05,38,2018.2,CV5-019,2018-05-28,2019-01-01,2018-04-06,2018-07-05,PMDB;PP;PPS;PSD;PSDB;PTN,PMDB;PP;PRB;PSD;PSDB;PTB;PV,PRB;PTB;PV,PPS;PTN,218,90,historical membership correction; date correction; historical organizational transition collapsed after translation,date;historical_party_recognition;label_normalization;office_scope;personal_affiliation,C012;R06;R07;R08;R11;R12,0.3796121885602717,0.4583403702686963,207,247,194.7410527314194,235.12860994784117,12.258947268580627,11.871390052158816,12.663988796465514,14.319579123634586,-0.40504152788488657,-2.4481890714757704,1.0629499897255243,1.0504889220192823,False,False
manuscript_reported,2018-07-05,2019-01-01,180,2018.2,CV5-020,2018-05-28,2019-01-01,2018-07-05,2019-01-01,PMDB;PP;PPS;PSD;PSDB;PTN,PMDB;PP;PRB;PSD;PSDB;PV,PRB;PV,PPS;PTN,218,180,historical membership correction; date correction; provisional V5 assumption,date;historical_party_recognition;label_normalization;office_scope;personal_affiliation;label_normalization,R07;R08;R11;R12,0.3796121885602717,0.41813515464182893,207,222,194.7410527314194,214.50333433125826,12.258947268580627,7.496665668741752,12.663988796465514,10.235106588083754,-0.40504152788488657,-2.738440919342003,1.0629499897255243,1.0349489470273905,False,False
manuscript_reported,2019-01-01,2020-02-11,406,2019.1,CV5-021,2019-01-01,2020-02-11,2019-01-01,2020-02-11,DEM;MDB;NOVO;PATRIOTA;PR;PRB;PSL,DEM;MDB;NOVO;PP;PSL,PP,PATRIOTA;PR;PRB,406,406,historical membership correction,date;label_normalization;organizational_event;personal_affiliation;date;organizational_event;personal_affiliation,C010;C065;R17;R18;R20;R21;R22;R23;R24,0.36478773192960734,0.3013582669332541,190,160,187.13610647988855,154.59679093675936,2.8638935201114464,5.403209063240637,9.595107214519922,8.929052747817424,-6.731213694408477,-3.5258436845767878,1.0153037998598053,1.0349503313134807,False,False
manuscript_reported,2020-02-11,2020-02-15,4,2020.1,CV5-022,2020-02-11,2020-02-15,2020-02-11,2020-02-18,DEM;MDB;NOVO;PATRIOTA;PR;PRB;PSDB;PSL,DEM;MDB;NOVO;PP;PSDB;PSL,PP,PATRIOTA;PR;PRB,4,7,historical membership correction; date correction; provisional V5 assumption,;date;organizational_event;personal_affiliation,C010;C065;R17;R18;R20;R21;R22;R23;R24,0.4247465633207784,0.3613170983244252,220,190,217.89498698355933,185.35567144043014,2.105013016440679,4.644328559569869,10.015823840071926,9.349769373369428,-7.910810823631246,-4.705440813799558,1.0096606766662306,1.025056306739783,False,False
manuscript_reported,2020-02-15,2020-02-18,3,2020.2,CV5-022,2020-02-15,2020-06-17,2020-02-11,2020-02-18,DEM;NOVO;PATRIOTA;PR;PRB;PSDB;PSL,DEM;MDB;NOVO;PP;PSDB;PSL,MDB;PP,PATRIOTA;PR;PRB,123,7,historical membership correction; date correction; provisional V5 assumption,,,0.3693865791800655,0.3613170983244252,186,190,189.4953151193736,185.35567144043014,-3.4953151193735987,4.644328559569869,5.677541721242519,9.349769373369428,-9.172856840616117,-4.705440813799558,0.9815546093201739,1.025056306739783,False,False
manuscript_reported,2020-02-18,2020-04-16,58,2020.2,CV5-023,2020-02-15,2020-06-17,2020-02-18,2020-04-16,DEM;NOVO;PATRIOTA;PR;PRB;PSDB;PSL,DEM;NOVO;PP;PSDB;PSL,PP,PATRIOTA;PR;PRB,123,58,historical membership correction; date correction,date;organizational_event;personal_affiliation,C010;C065;R17;R18;R20;R21;R22;R23;R24,0.3693865791800655,0.3059571141837123,186,156,189.4953151193736,156.9559995762444,-3.4953151193735987,-0.955999576244408,5.677541721242519,5.01148725454002,-9.172856840616117,-5.967486830784428,0.9815546093201739,0.9939091237109416,False,False
manuscript_reported,2020-04-16,2020-04-17,1,2020.2,CV5-024,2020-02-15,2020-06-17,2020-04-16,2020-04-17,DEM;NOVO;PATRIOTA;PR;PRB;PSDB;PSL,DEM;MDB;NOVO;PP;PSDB;PSL,MDB;PP,PATRIOTA;PR;PRB,123,1,historical membership correction; date correction,date;office_scope;organizational_event;personal_affiliation,C010;C062;C065;C066;R17;R18;R20;R21;R22;R23;R24,0.3693865791800655,0.3613170983244252,186,190,189.4953151193736,185.35567144043014,-3.4953151193735987,4.644328559569869,5.677541721242519,9.349769373369428,-9.172856840616117,-4.705440813799558,0.9815546093201739,1.025056306739783,False,False
manuscript_reported,2020-04-17,2020-05-07,20,2020.2,CV5-025,2020-02-15,2020-06-17,2020-04-17,2020-05-07,DEM;NOVO;PATRIOTA;PR;PRB;PSDB;PSL,DEM;NOVO;PP;PSDB;PSL,PP,PATRIOTA;PR;PRB,123,20,historical membership correction; date correction; provisional V5 assumption,;date;organizational_event;personal_affiliation,C010;C065;R17;R18;R20;R21;R22;R23;R24,0.3693865791800655,0.3059571141837123,186,156,189.4953151193736,156.9559995762444,-3.4953151193735987,-0.955999576244408,5.677541721242519,5.01148725454002,-9.172856840616117,-5.967486830784428,0.9815546093201739,0.9939091237109416,False,False
manuscript_reported,2020-05-07,2020-06-17,41,2020.2,CV5-026,2020-02-15,2020-06-17,2020-05-07,2020-06-17,DEM;NOVO;PATRIOTA;PR;PRB;PSDB;PSL,DEM;PP;PSDB;PSL,PP,NOVO;PATRIOTA;PR;PRB,123,41,historical membership correction; date correction,date;organizational_event;personal_affiliation,C010;C065;C071;R15;R17;R18;R20;R21;R22;R23;R24,0.3693865791800655,0.27799088355585083,186,148,189.4953151193736,142.60932326415147,-3.4953151193735987,5.390676735848532,5.677541721242519,9.893766986117328,-9.172856840616117,-4.503090250268795,0.9815546093201739,1.0378003107543223,False,False
manuscript_reported,2020-06-17,2020-06-18,1,2020.3,CV5-027,2020-06-17,2020-12-09,2020-06-17,2020-06-18,DEM;NOVO;PATRIOTA;PR;PRB;PSD;PSDB;PSL,DEM;PP;PSD;PSDB;PSL,PP,NOVO;PATRIOTA;PR;PRB,175,1,historical membership correction; date correction,date;organizational_event;personal_affiliation,C010;C065;C071;R15;R17;R18;R20;R21;R22;R23;R24,0.4278922260489808,0.3364965304247661,221,183,219.50871196312715,172.62272010790502,1.4912880368728425,10.377279892094974,9.941038802522195,14.157264067397003,-8.449750765649352,-3.77998417530203,1.0067937533027087,1.0601153769654899,False,False
manuscript_reported,2020-06-18,2020-09-19,93,2020.3,CV5-028,2020-06-17,2020-12-09,2020-06-18,2020-09-19,DEM;NOVO;PATRIOTA;PR;PRB;PSD;PSDB;PSL,DEM;PP;PSD;PSL,PP,NOVO;PATRIOTA;PR;PRB;PSDB,175,93,historical membership correction; date correction,date;organizational_event;personal_affiliation,C010;C065;C071;R15;R16;R17;R18;R20;R21;R22;R23;R24,0.4278922260489808,0.27653769903359504,221,153,219.50871196312715,141.86383960423427,1.4912880368728425,11.13616039576574,9.941038802522195,13.736547441845001,-8.449750765649352,-2.60038704607926,1.0067937533027087,1.078498935506278,False,False
manuscript_reported,2020-09-19,2020-12-09,81,2020.3,CV5-029,2020-06-17,2020-12-09,2020-09-19,2020-12-09,DEM;NOVO;PATRIOTA;PR;PRB;PSD;PSDB;PSL,DEM;PSD;PSL,,NOVO;PATRIOTA;PR;PRB;PSDB,175,81,historical membership correction; date correction,date;organizational_event;personal_affiliation,C065;C071;R15;R16;R18;R20;R21;R22;R23;R24,0.4278922260489808,0.22149650854497452,221,116,219.50871196312715,113.62770888357193,1.4912880368728425,2.37229111642807,9.941038802522195,6.417770812501248,-8.449750765649352,-4.045479696073178,1.0067937533027087,1.0208777519122456,False,False
manuscript_reported,2020-12-09,2020-12-10,1,2020.4,CV5-030,2020-12-09,2020-12-10,2020-12-09,2021-02-12,DEM;NOVO;PATRIOTA;PR;PRB;PSC;PSD;PSDB;PSL,DEM;PSC;PSD;PSL,,NOVO;PATRIOTA;PR;PRB;PSDB,1,65,historical membership correction; date correction,date;organizational_event;personal_affiliation,C065;C071;R15;R16;R18;R20;R21;R22;R23;R24,0.4453935558823616,0.23899783837835534,228,123,228.4868941676515,122.60589108809629,-0.4868941676515117,0.3941089119037159,6.867922047835929,3.3446540578149824,-7.354816215487441,-2.9505451459112666,0.9978690499101701,1.003214436993248,False,False
manuscript_reported,2020-12-10,2021-02-12,64,2020.5,CV5-030,2020-12-10,2021-03-29,2020-12-09,2021-02-12,DEM;NOVO;PATRIOTA;PR;PRB;PSC;PSD;PSDB,DEM;PSC;PSD;PSL,PSL,NOVO;PATRIOTA;PR;PRB;PSDB,109,65,historical membership correction; date correction,date;organizational_event;personal_affiliation,C065;C071;R14;R15;R16;R18;R19;R20;R21;R22;R23;R24,0.32902358427826045,0.23899783837835534,176,123,168.78909873474763,122.60589108809629,7.210901265252377,0.3941089119037159,9.289177544026794,3.3446540578149824,-2.0782762787744167,-2.9505451459112666,1.0427213683780865,1.003214436993248,False,False
manuscript_reported,2021-02-12,2021-03-29,45,2020.5,CV5-031,2020-12-10,2021-03-29,2021-02-12,2021-03-31,DEM;NOVO;PATRIOTA;PR;PRB;PSC;PSD;PSDB,DEM;PRB;PSC;PSD;PSL,PSL,NOVO;PATRIOTA;PR;PSDB,109,47,historical membership correction; date correction,date;organizational_event;personal_affiliation,C065;C071;R14;R15;R16;R19;R20;R21;R22;R23;R24,0.32902358427826045,0.289723621596026,176,152,168.78909873474763,148.62821787876132,7.210901265252377,3.371782121238673,9.289177544026794,7.726026876017899,-2.0782762787744167,-4.354244754779226,1.0427213683780865,1.0226860159487958,False,False
manuscript_reported,2021-03-29,2021-03-31,2,2021.1,CV5-031,2021-03-29,2021-06-24,2021-02-12,2021-03-31,DEM;NOVO;PATRIOTA;PR;PRB;PSC;PSD;PSDB;PSL,DEM;PRB;PSC;PSD;PSL,,NOVO;PATRIOTA;PR;PSDB,87,47,historical membership correction; date correction; provisional V5 assumption,;date;organizational_event;personal_affiliation,C065;C071;R15;R16;R20;R21;R22;R23;R24,0.4453935558823616,0.289723621596026,228,152,228.4868941676515,148.62821787876132,-0.4868941676515117,3.371782121238673,6.867922047835929,7.726026876017899,-7.354816215487441,-4.354244754779226,0.9978690499101701,1.0226860159487958,False,False
manuscript_reported,2021-03-31,2021-06-24,85,2021.1,CV5-032,2021-03-29,2021-06-24,2021-03-31,2021-07-28,DEM;NOVO;PATRIOTA;PR;PRB;PSC;PSD;PSDB;PSL,DEM;PR;PRB;PSC;PSD;PSL,,NOVO;PATRIOTA;PSDB,87,119,historical membership correction; date correction; provisional V5 assumption,;date;organizational_event;personal_affiliation,C065;C071;R15;R16;R20,0.4453935558823616,0.3428924412850704,228,185,228.4868941676515,175.9038223792411,-0.4868941676515117,9.096177620758896,6.867922047835929,14.094407727474627,-7.354816215487441,-4.998230106715732,0.9978690499101701,1.0517110856246656,False,False
manuscript_reported,2021-06-24,2021-07-28,34,2021.2,CV5-032,2021-06-24,2021-08-04,2021-03-31,2021-07-28,DEM;PATRIOTA;PR;PRB;PSC;PSD;PSDB;PSL,DEM;PR;PRB;PSC;PSD;PSL,,PATRIOTA;PSDB,41,119,historical membership correction; date correction,date;organizational_event;personal_affiliation,C065;R16;R20,0.41742732525450016,0.3428924412850704,220,185,214.14021785555857,175.9038223792411,5.859782144441429,9.096177620758896,11.750201779413237,14.094407727474627,-5.890419634971808,-4.998230106715732,1.0273642298636025,1.0517110856246656,False,False
manuscript_reported,2021-07-28,2021-08-04,7,2021.2,CV5-033,2021-06-24,2021-08-04,2021-07-28,2022-03-24,DEM;PATRIOTA;PR;PRB;PSC;PSD;PSDB;PSL,DEM;PP;PR;PRB;PSC;PSD;PSL,PP,PATRIOTA;PSDB,41,239,historical membership correction; date correction; historical organizational transition collapsed after translation,date;organizational_event;personal_affiliation,C010;C065;R16;R17;R20,0.41742732525450016,0.3979336317736909,220,222,214.14021785555857,204.13995309990344,5.859782144441429,17.860046900096567,11.750201779413237,21.41318435681838,-5.890419634971808,-3.5531374567218146,1.0273642298636025,1.0874892279972068,False,False
manuscript_reported,2021-08-04,2022-03-24,232,2021.3/2022.1,CV5-033,2021-08-04,2022-03-30,2021-07-28,2022-03-24,DEM;PATRIOTA;PP;PR;PRB;PSC;PSD;PSDB;PSL,DEM;PP;PR;PRB;PSC;PSD;PSL,,PATRIOTA;PSDB,238,239,historical membership correction; date correction; historical organizational transition collapsed after translation,date;label_normalization;organizational_event;personal_affiliation;date;organizational_event;personal_affiliation,C065;R16;R20,0.47246851574312065,0.3979336317736909,257,222,242.3763485762209,204.13995309990344,14.6236514237791,17.860046900096567,19.06897840875699,21.41318435681838,-4.44532698497789,-3.5531374567218146,1.0603344819314346,1.0874892279972068,True,False
manuscript_reported,2022-03-24,2022-03-27,3,2021.3/2022.1,CV5-034,2021-08-04,2022-03-30,2022-03-24,2022-03-27,DEM;PATRIOTA;PP;PR;PRB;PSC;PSD;PSDB;PSL,DEM;PP;PR;PRB;PSC;PSL,,PATRIOTA;PSD;PSDB,238,3,historical membership correction; date correction,date;label_normalization;organizational_event;personal_affiliation,C065;R16;R20;R21;R25,0.47246851574312065,0.3394279849047756,257,187,242.3763485762209,174.12655625614988,14.6236514237791,12.873443743850125,19.06897840875699,17.149687275538703,-4.44532698497789,-4.276243531688579,1.0603344819314346,1.0739315358934256,True,False
